timestamp,legacy_rtl81397,legacy_rtl81399,legacy_rtl81393,legacy_rtl81395,legacy_rtl81391,legacy_rtl81394,legacy_rtl81396,legacy_rtl81390,legacy_rtl81392,max,min,avg
225,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4505,0.6207,0.6316,0.6316,0.4505,0.5735
226,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4505,0.6207,0.6316,0.6316,0.4505,0.5735
228,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4505,0.6207,0.6316,0.6316,0.4505,0.5735
229,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4505,0.6207,0.6316,0.6316,0.4505,0.5735
230,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4505,0.6207,0.6316,0.6316,0.4505,0.5735
231,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4505,0.6207,0.6316,0.6316,0.4505,0.5735
232,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4505,0.6207,0.6316,0.6316,0.4505,0.5735
233,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4572,0.6207,0.6316,0.6316,0.4572,0.5743
235,0.5631,0.6215,0.5444,0.5327,0.5857,0.6114,0.4572,0.6207,0.6316,0.6316,0.4572,0.5743
236,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
237,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
238,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
239,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
240,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
241,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
242,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
243,0.5631,0.6215,0.5444,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5744
245,0.5631,0.6215,0.5467,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5746
247,0.5631,0.6215,0.5467,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5746
248,0.5631,0.6215,0.5467,0.5327,0.5857,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5746
249,0.5631,0.6215,0.5467,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5752
250,0.5631,0.6215,0.5467,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5752
251,0.5631,0.6215,0.5467,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5752
252,0.5631,0.6215,0.5467,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5752
253,0.5631,0.6215,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5765
254,0.5631,0.6215,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.5765
255,0.5631,0.6258,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.577
256,0.5631,0.6258,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.577
257,0.5907,0.6258,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.58
258,0.5907,0.6258,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.58
259,0.5907,0.6258,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.58
260,0.5907,0.6258,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.6316,0.4572,0.58
261,0.5907,0.639,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.639,0.4572,0.5815
262,0.5919,0.639,0.5584,0.5327,0.5907,0.6125,0.4572,0.6207,0.6316,0.639,0.4572,0.5816
263,0.5919,0.639,0.5584,0.5327,0.5907,0.6153,0.4572,0.6207,0.6316,0.639,0.4572,0.5819
264,0.5919,0.639,0.5584,0.5327,0.5907,0.6153,0.4572,0.6207,0.6316,0.639,0.4572,0.5819
265,0.5919,0.639,0.5584,0.5327,0.5907,0.6153,0.4572,0.6207,0.6316,0.639,0.4572,0.5819
266,0.5919,0.639,0.5584,0.5327,0.5907,0.6153,0.4572,0.6207,0.6316,0.639,0.4572,0.5819
267,0.5919,0.639,0.5584,0.5327,0.5907,0.6203,0.4572,0.6207,0.6316,0.639,0.4572,0.5825
268,0.5919,0.639,0.5584,0.5327,0.5907,0.6203,0.4572,0.6207,0.6316,0.639,0.4572,0.5825
269,0.5919,0.639,0.5623,0.5327,0.5907,0.6203,0.4572,0.6207,0.6316,0.639,0.4572,0.5829
270,0.5919,0.639,0.5623,0.5327,0.5907,0.6203,0.4871,0.6207,0.6316,0.639,0.4871,0.5863
271,0.5919,0.639,0.5623,0.5327,0.5907,0.6203,0.4871,0.6207,0.6316,0.639,0.4871,0.5863
272,0.5919,0.639,0.5623,0.5327,0.5907,0.6203,0.4871,0.6207,0.6316,0.639,0.4871,0.5863
273,0.5919,0.639,0.5623,0.5327,0.5907,0.6203,0.4871,0.6207,0.6316,0.639,0.4871,0.5863
274,0.5919,0.639,0.5623,0.5327,0.5907,0.6203,0.4871,0.6207,0.6316,0.639,0.4871,0.5863
275,0.5919,0.639,0.5623,0.5327,0.5907,0.6452,0.4871,0.6207,0.6316,0.6452,0.4871,0.589
276,0.5919,0.639,0.5623,0.5327,0.5907,0.6452,0.4871,0.6207,0.6316,0.6452,0.4871,0.589
278,0.5919,0.639,0.5623,0.5327,0.5907,0.6452,0.4871,0.6207,0.6316,0.6452,0.4871,0.589
279,0.5919,0.639,0.5623,0.5327,0.5907,0.6452,0.4871,0.6207,0.6316,0.6452,0.4871,0.589
280,0.5919,0.639,0.5623,0.5327,0.6503,0.6452,0.4871,0.6207,0.6316,0.6503,0.4871,0.5956
281,0.5919,0.639,0.5623,0.5327,0.6503,0.6452,0.4871,0.6207,0.6316,0.6503,0.4871,0.5956
282,0.5919,0.639,0.5623,0.5327,0.6503,0.6452,0.4871,0.6207,0.6316,0.6503,0.4871,0.5956
283,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6207,0.6316,0.6577,0.4871,0.597
284,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6207,0.6316,0.6577,0.4871,0.597
285,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6231,0.6316,0.6577,0.4871,0.5973
286,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6231,0.6316,0.6577,0.4871,0.5973
287,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6231,0.6316,0.6577,0.4871,0.5973
288,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6008
289,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6008
290,0.5919,0.639,0.5623,0.5327,0.6503,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6008
291,0.5919,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6009
292,0.5919,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6009
293,0.5919,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6009
294,0.5919,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6009
295,0.5919,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6009
296,0.5919,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6009
297,0.5919,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6009
298,0.625,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6046
299,0.625,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6316,0.6577,0.4871,0.6046
300,0.625,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6047
302,0.625,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6047
303,0.625,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6047
305,0.625,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6047
306,0.625,0.639,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6047
307,0.625,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6049
308,0.625,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6049
309,0.625,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6049
310,0.625,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6049
311,0.625,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6049
312,0.625,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6049
313,0.625,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6049
314,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
315,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
316,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
317,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
318,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
319,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
320,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
321,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
323,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
324,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
325,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
326,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
327,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
328,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
329,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
330,0.6281,0.6406,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6052
331,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6058
332,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6058
333,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4871,0.6542,0.6324,0.6577,0.4871,0.6058
334,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6063
335,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6063
336,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6063
337,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6063
338,0.6281,0.646,0.5623,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6063
339,0.6281,0.646,0.5646,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6066
340,0.6281,0.646,0.5646,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6066
341,0.6281,0.646,0.5646,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6066
342,0.6281,0.646,0.5646,0.5327,0.6519,0.6577,0.4918,0.6542,0.6324,0.6577,0.4918,0.6066
343,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6402,0.6577,0.4918,0.608
344,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6402,0.6577,0.4918,0.608
346,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6402,0.6577,0.4918,0.608
347,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6402,0.6577,0.4918,0.608
349,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6402,0.6577,0.4918,0.608
350,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6402,0.6577,0.4918,0.608
351,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6402,0.6577,0.4918,0.608
352,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6082
353,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6082
354,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6082
355,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6082
356,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6082
357,0.6281,0.646,0.5693,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6082
358,0.6281,0.646,0.5705,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6084
359,0.6495,0.646,0.5705,0.5327,0.6519,0.6577,0.4918,0.6542,0.6425,0.6577,0.4918,0.6108
360,0.6495,0.646,0.5705,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6115
361,0.6495,0.646,0.5705,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6115
362,0.6495,0.646,0.5705,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6115
363,0.6495,0.6499,0.5705,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.612
364,0.6495,0.6499,0.5705,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.612
366,0.6495,0.6499,0.6445,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6202
367,0.6495,0.6499,0.6445,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6202
368,0.6495,0.6499,0.6445,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6202
369,0.6495,0.6499,0.6445,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6202
370,0.6495,0.6499,0.6456,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6203
371,0.6495,0.6499,0.6456,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6203
373,0.6495,0.6499,0.6456,0.5327,0.6519,0.6577,0.4988,0.6542,0.6425,0.6577,0.4988,0.6203
374,0.6495,0.6499,0.6456,0.5327,0.6519,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6204
375,0.6495,0.6499,0.6468,0.5327,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6206
376,0.6495,0.6499,0.6468,0.5327,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6206
377,0.6495,0.6499,0.6468,0.5327,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6206
378,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
380,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
381,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
382,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
383,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
384,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
385,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
386,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
387,0.6495,0.6499,0.6468,0.5518,0.6526,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6227
388,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
389,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
390,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
392,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
393,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
394,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
395,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
396,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
397,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
398,0.6495,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6233
399,0.6519,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6235
400,0.6519,0.6523,0.6468,0.5518,0.655,0.6577,0.4988,0.655,0.6425,0.6577,0.4988,0.6235
401,0.6519,0.6523,0.6468,0.5518,0.655,0.6593,0.4988,0.655,0.6425,0.6593,0.4988,0.6237
403,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6425,0.6604,0.4988,0.6238
404,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6425,0.6604,0.4988,0.6238
405,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6425,0.6604,0.4988,0.6238
406,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6425,0.6604,0.4988,0.6238
407,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6441,0.6604,0.4988,0.624
408,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6441,0.6604,0.4988,0.624
409,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6441,0.6604,0.4988,0.624
411,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6441,0.6604,0.4988,0.624
414,0.6519,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6565,0.6604,0.4988,0.6254
415,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6565,0.6604,0.4988,0.6259
417,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.4988,0.655,0.6565,0.6604,0.4988,0.6259
418,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
419,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
421,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
422,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
423,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
424,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
425,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
426,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5055,0.655,0.6565,0.6604,0.5055,0.6267
427,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6312
430,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6312
431,0.6569,0.6523,0.6468,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6312
432,0.6569,0.6523,0.6538,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.632
433,0.6569,0.6534,0.6538,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6321
434,0.6569,0.6534,0.6538,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6321
435,0.6569,0.6534,0.6538,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6321
436,0.6569,0.6534,0.6538,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6321
437,0.6569,0.6534,0.6538,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6321
438,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
440,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
442,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
443,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
444,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
445,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
447,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
448,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
449,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
450,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
451,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
452,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
453,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
454,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
455,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
456,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
457,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
459,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
460,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.655,0.6565,0.6604,0.5463,0.6328
461,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6604,0.5463,0.633
462,0.6569,0.6534,0.66,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6604,0.5463,0.633
463,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
464,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
465,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
467,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
468,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
469,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
470,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
471,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
472,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
475,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
476,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
478,0.6569,0.6534,0.6616,0.5518,0.655,0.6604,0.5463,0.6565,0.6565,0.6616,0.5463,0.6332
479,0.6569,0.6534,0.6616,0.5518,0.655,0.6616,0.5463,0.6565,0.6565,0.6616,0.5463,0.6333
480,0.6569,0.6534,0.6616,0.5518,0.655,0.6616,0.5463,0.6565,0.6565,0.6616,0.5463,0.6333
481,0.6569,0.6534,0.6616,0.5518,0.655,0.6616,0.5463,0.6565,0.6565,0.6616,0.5463,0.6333
482,0.6569,0.6546,0.6616,0.5518,0.655,0.6616,0.5463,0.6565,0.6565,0.6616,0.5463,0.6334
483,0.6569,0.6546,0.6616,0.5518,0.655,0.6616,0.5463,0.6565,0.6565,0.6616,0.5463,0.6334
