timestamp,legacy_ne20001,legacy_ne20009,legacy_ne20004,legacy_ne20003,legacy_ne20005,legacy_ne20006,legacy_ne20007,legacy_ne20008,legacy_ne20000,legacy_ne20002,max,min,avg
14894,0.4136,0.4955,0.6136,0.4727,0.4636,0.3455,0.4227,0.4955,0.5636,0.5818,0.6136,0.3455,0.4868
14898,0.4136,0.4955,0.4682,0.4727,0.4636,0.3455,0.4227,0.4955,0.5636,0.5818,0.5818,0.3455,0.4723
14909,0.4136,0.4955,0.4682,0.4818,0.4636,0.3455,0.4227,0.4955,0.5636,0.5818,0.5818,0.3455,0.4732
14935,0.4136,0.4955,0.4682,0.4818,0.4636,0.3455,0.4227,0.4955,0.5636,0.5182,0.5636,0.3455,0.4668
14954,0.4136,0.4955,0.4682,0.4818,0.4636,0.3455,0.4682,0.4955,0.5636,0.5182,0.5636,0.3455,0.4714
15003,0.4136,0.5455,0.4682,0.4818,0.4636,0.3455,0.4682,0.4955,0.5636,0.5182,0.5636,0.3455,0.4764
15018,0.4136,0.5455,0.4682,0.4818,0.4636,0.3455,0.4682,0.4955,0.5636,0.5182,0.5636,0.3455,0.4764
15031,0.5227,0.5455,0.4682,0.4818,0.4636,0.3455,0.4682,0.4955,0.5636,0.5182,0.5636,0.3455,0.4873
15038,0.5227,0.5455,0.4682,0.4818,0.4636,0.3455,0.5318,0.4955,0.5636,0.5182,0.5636,0.3455,0.4936
15040,0.5227,0.5455,0.4682,0.4818,0.4636,0.3455,0.5318,0.5091,0.5636,0.5182,0.5636,0.3455,0.495
15062,0.5227,0.5455,0.4682,0.4818,0.4636,0.3455,0.5318,0.5091,0.2727,0.5182,0.5455,0.2727,0.4659
15064,0.5227,0.5455,0.4682,0.4818,0.4636,0.3455,0.5318,0.5091,0.3909,0.5182,0.5455,0.3455,0.4777
15084,0.5227,0.5909,0.4682,0.4818,0.4636,0.3455,0.5318,0.5091,0.3909,0.5182,0.5909,0.3455,0.4823
15085,0.5227,0.5909,0.4682,0.4818,0.4636,0.3455,0.5318,0.5091,0.3909,0.4,0.5909,0.3455,0.4705
15091,0.5227,0.5909,0.4682,0.4818,0.4636,0.3136,0.5318,0.5091,0.3909,0.4,0.5909,0.3136,0.4673
15100,0.5227,0.5909,0.4682,0.4818,0.4636,0.3136,0.5682,0.5091,0.3909,0.4,0.5909,0.3136,0.4709
15107,0.5227,0.5909,0.4682,0.4818,0.5091,0.3136,0.5682,0.5091,0.3909,0.4,0.5909,0.3136,0.4755
15121,0.5227,0.5909,0.4682,0.5636,0.5091,0.3136,0.5682,0.5091,0.3909,0.4,0.5909,0.3136,0.4836
15150,0.5227,0.5909,0.4682,0.5636,0.5091,0.3136,0.5682,0.2682,0.3909,0.4,0.5909,0.2682,0.4595
15161,0.4364,0.5909,0.4682,0.5636,0.5091,0.3136,0.5682,0.2682,0.3909,0.4,0.5909,0.2682,0.4509
15174,0.4364,0.5909,0.4682,0.5591,0.5091,0.3136,0.5682,0.2682,0.3909,0.4,0.5909,0.2682,0.4505
15208,0.4364,0.5909,0.4682,0.5591,0.5091,0.3136,0.5682,0.2682,0.3909,0.5318,0.5909,0.2682,0.4636
15240,0.4364,0.5909,0.4682,0.5591,0.5091,0.3136,0.5682,0.2682,0.5864,0.5318,0.5909,0.2682,0.4832
15244,0.4364,0.5909,0.4682,0.5591,0.5091,0.3136,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4677
15269,0.4364,0.5909,0.4682,0.5591,0.5455,0.3136,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4714
15294,0.4364,0.5909,0.4682,0.5591,0.5455,0.3455,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4746
15327,0.4364,0.5909,0.4682,0.5818,0.5455,0.3455,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4768
15334,0.4364,0.5909,0.4682,0.5818,0.5455,0.4182,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4841
15363,0.4364,0.5909,0.4682,0.5818,0.5455,0.5091,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4932
15367,0.4364,0.5909,0.4682,0.5773,0.5455,0.5091,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4927
15422,0.4409,0.5909,0.4682,0.5773,0.5455,0.5091,0.4136,0.2682,0.5864,0.5318,0.5909,0.2682,0.4932
15445,0.4409,0.5909,0.4682,0.5773,0.5455,0.5091,0.4136,0.5545,0.5864,0.5318,0.5909,0.4136,0.5218
15458,0.4409,0.5909,0.4682,0.5773,0.55,0.5091,0.4136,0.5545,0.5864,0.5318,0.5909,0.4136,0.5223
15477,0.4409,0.4409,0.4682,0.5773,0.55,0.5091,0.4136,0.5545,0.5864,0.5318,0.5864,0.4136,0.5073
15479,0.4409,0.4409,0.4682,0.5773,0.55,0.5091,0.4136,0.5545,0.5864,0.5318,0.5864,0.4136,0.5073
15480,0.4409,0.4409,0.2909,0.5773,0.55,0.5091,0.4136,0.5545,0.5864,0.5318,0.5864,0.2909,0.4895
15511,0.4409,0.4409,0.5,0.5773,0.55,0.5091,0.4136,0.5545,0.5864,0.5318,0.5864,0.4136,0.5104
15528,0.4409,0.4409,0.3273,0.5773,0.55,0.5091,0.4136,0.5545,0.5864,0.5318,0.5864,0.3273,0.4932
15568,0.4409,0.4409,0.6091,0.5773,0.55,0.5091,0.4136,0.5545,0.5864,0.5318,0.6091,0.4136,0.5214
15592,0.4409,0.4409,0.6091,0.5773,0.55,0.5091,0.4136,0.5545,0.0227,0.5318,0.6091,0.0227,0.465
15597,0.4409,0.4409,0.6091,0.5773,0.55,0.5091,0.4136,0.5273,0.0227,0.5318,0.6091,0.0227,0.4623
15628,0.2636,0.4409,0.6091,0.5773,0.55,0.5091,0.4136,0.5273,0.0227,0.5318,0.6091,0.0227,0.4445
15649,0.3955,0.4409,0.6091,0.5773,0.55,0.5091,0.4136,0.5273,0.0227,0.5318,0.6091,0.0227,0.4577
15680,0.3955,0.4409,0.6091,0.5773,0.4682,0.5091,0.4136,0.5273,0.0227,0.5318,0.6091,0.0227,0.4496
15692,0.3955,0.5909,0.6045,0.5773,0.4682,0.5091,0.4136,0.5273,0.0227,0.5318,0.6045,0.0227,0.4641
15694,0.3955,0.5909,0.6045,0.5773,0.4682,0.5091,0.4227,0.5273,0.0227,0.5318,0.6045,0.0227,0.465
15707,0.3955,0.5909,0.6045,0.5773,0.4682,0.5091,0.5545,0.5273,0.0227,0.5318,0.6045,0.0227,0.4782
15719,0.3955,0.5909,0.6045,0.5773,0.4682,0.5091,0.5545,0.5227,0.0227,0.5318,0.6045,0.0227,0.4777
15734,0.3955,0.5909,0.6045,0.5773,0.4682,0.5091,0.5545,0.5227,0.0227,0.4636,0.6045,0.0227,0.4709
15735,0.3955,0.5909,0.6045,0.5773,0.4682,0.5091,0.5545,0.5227,0.0227,0.3636,0.6045,0.0227,0.4609
15768,0.3955,0.5909,0.6045,0.5773,0.4682,0.5091,0.1864,0.5227,0.0227,0.3636,0.6045,0.0227,0.4241
15769,0.3955,0.5909,0.6045,0.5773,0.1909,0.5091,0.1864,0.5227,0.0227,0.3636,0.6045,0.0227,0.3964
15779,0.3955,0.5909,0.6045,0.5773,0.1909,0.4409,0.1864,0.5227,0.0227,0.3636,0.6045,0.0227,0.3895
15783,0.3955,0.5909,0.6045,0.5773,0.1909,0.4409,0.1864,0.5045,0.0227,0.3636,0.6045,0.0227,0.3877
15795,0.3955,0.5909,0.6045,0.5773,0.4136,0.4409,0.1864,0.5045,0.0227,0.3636,0.6045,0.0227,0.41
15824,0.3955,0.5909,0.6045,0.6091,0.4136,0.4409,0.1864,0.5045,0.0227,0.3636,0.6091,0.0227,0.4132
15838,0.3955,0.5818,0.6045,0.6091,0.4136,0.4409,0.1864,0.5045,0.0227,0.3636,0.6091,0.0227,0.4123
15847,0.3955,0.5455,0.6045,0.6091,0.4136,0.4409,0.1864,0.5045,0.0227,0.3636,0.6091,0.0227,0.4086
15848,0.3955,0.5455,0.6045,0.1955,0.4136,0.4409,0.1864,0.5045,0.0227,0.3636,0.6045,0.0227,0.3673
15873,0.4818,0.5455,0.6045,0.1955,0.4136,0.4409,0.1864,0.5045,0.0227,0.3636,0.6045,0.0227,0.3759
15880,0.4818,0.5455,0.6045,0.1955,0.4136,0.3545,0.1864,0.5045,0.0227,0.3636,0.6045,0.0227,0.3673
15890,0.4818,0.5455,0.6045,0.1955,0.4136,0.3545,0.3318,0.5045,0.0227,0.3636,0.6045,0.0227,0.3818
15904,0.4818,0.5455,0.6045,0.1955,0.4136,0.3545,0.3318,0.4591,0.0227,0.3636,0.6045,0.0227,0.3773
15923,0.4818,0.5455,0.4636,0.1955,0.4136,0.3545,0.3318,0.4591,0.0227,0.3636,0.5455,0.0227,0.3632
15924,0.4818,0.5455,0.4636,0.1955,0.4136,0.2955,0.3318,0.4591,0.0227,0.3636,0.5455,0.0227,0.3573
15925,0.4818,0.5455,0.4636,0.1955,0.4136,0.3,0.3318,0.4591,0.0227,0.3636,0.5455,0.0227,0.3577
15933,0.4818,0.5455,0.4636,0.1955,0.4136,0.5045,0.3318,0.4591,0.0227,0.3636,0.5455,0.0227,0.3782
15936,0.4818,0.5455,0.4636,0.1955,0.4136,0.5045,0.3318,0.4591,0.0227,0.25,0.5455,0.0227,0.3668
15953,0.4818,0.5455,0.6,0.1955,0.4136,0.5045,0.3318,0.4591,0.0227,0.25,0.6,0.0227,0.3804
15966,0.4818,0.5455,0.6,0.1955,0.4136,0.5045,0.3318,0.4591,0.0227,0.55,0.6,0.0227,0.4104
15967,0.1591,0.5455,0.6,0.1955,0.4136,0.5045,0.3318,0.4591,0.0227,0.55,0.6,0.0227,0.3782
15981,0.1591,0.5455,0.6,0.1955,0.4136,0.5045,0.3318,0.4182,0.0227,0.55,0.6,0.0227,0.3741
16010,0.1591,0.5455,0.6,0.1955,0.4136,0.5045,0.5636,0.4182,0.0227,0.55,0.6,0.0227,0.3973
16089,0.1591,0.5455,0.6,0.1955,0.5864,0.5045,0.5636,0.4182,0.0227,0.55,0.6,0.0227,0.4146
16122,0.1591,0.5455,0.6,0.1955,0.5864,0.3364,0.5636,0.4182,0.0227,0.55,0.6,0.0227,0.3977
16145,0.1591,0.5455,0.6,0.1955,0.5864,0.3364,0.5636,0.1773,0.0227,0.55,0.6,0.0227,0.3737
16176,0.4545,0.5455,0.6,0.1955,0.5864,0.3364,0.5636,0.1773,0.0227,0.55,0.6,0.0227,0.4032
16202,0.4545,0.5455,0.6,0.55,0.5864,0.3364,0.5636,0.1773,0.0227,0.55,0.6,0.0227,0.4386
16230,0.4545,0.5455,0.6,0.55,0.5864,0.3364,0.5636,0.3955,0.0227,0.55,0.6,0.0227,0.4605
16237,0.4545,0.5455,0.5045,0.55,0.5864,0.3364,0.5636,0.3955,0.0227,0.55,0.5864,0.0227,0.4509
16267,0.4545,0.5455,0.5045,0.55,0.5864,0.5955,0.5636,0.3955,0.0227,0.55,0.5955,0.0227,0.4768
16275,0.4545,0.5455,0.5045,0.55,0.5864,0.5955,0.5636,0.3955,0.0227,0.6091,0.6091,0.0227,0.4827
16371,0.4545,0.5455,0.5045,0.55,0.5864,0.5955,0.5636,0.3955,0.1364,0.6091,0.6091,0.1364,0.4941
16452,0.4545,0.5455,0.5045,0.55,0.5,0.5955,0.5636,0.3955,0.1364,0.6091,0.6091,0.1364,0.4855
16458,0.4545,0.5455,0.5045,0.55,0.5,0.5955,0.5636,0.3955,0.1364,0.6364,0.6364,0.1364,0.4882
16473,0.4545,0.5455,0.5045,0.55,0.5,0.5955,0.1182,0.4682,0.1364,0.6364,0.6364,0.1182,0.4509
16531,0.4545,0.5455,0.5045,0.55,0.5,0.3091,0.1182,0.4682,0.1364,0.6364,0.6364,0.1182,0.4223
16555,0.4545,0.5455,0.6273,0.55,0.5,0.3091,0.1182,0.4682,0.1364,0.6364,0.6364,0.1182,0.4346
16561,0.4545,0.3773,0.6273,0.55,0.5,0.3091,0.1182,0.4682,0.1364,0.6364,0.6364,0.1182,0.4177
16574,0.4545,0.55,0.6273,0.55,0.5,0.3091,0.1182,0.4682,0.1364,0.6364,0.6364,0.1182,0.435
16589,0.4545,0.55,0.6273,0.55,0.5,0.3091,0.5091,0.4682,0.1364,0.6364,0.6364,0.1364,0.4741
16603,0.4545,0.5773,0.6273,0.55,0.5,0.3091,0.5091,0.4682,0.1364,0.6364,0.6364,0.1364,0.4768
16608,0.4545,0.5773,0.6273,0.55,0.5,0.3091,0.5091,0.4682,0.5318,0.6364,0.6364,0.3091,0.5164
16619,0.4545,0.5773,0.6273,0.55,0.5,0.3091,0.5091,0.4682,0.5318,0.5909,0.6273,0.3091,0.5118
16621,0.4545,0.5773,0.5636,0.55,0.5,0.3091,0.5091,0.4682,0.5318,0.5909,0.5909,0.3091,0.5055
16656,0.4545,0.5773,0.4727,0.55,0.5,0.3091,0.5091,0.4682,0.5318,0.5909,0.5909,0.3091,0.4964
16692,0.4545,0.5773,0.4727,0.55,0.5,0.3091,0.5091,0.4682,0.5,0.5909,0.5909,0.3091,0.4932
16700,0.4545,0.5773,0.4727,0.55,0.5,0.3091,0.5091,0.4682,0.5455,0.5909,0.5909,0.3091,0.4977
16767,0.4545,0.5773,0.4727,0.55,0.5,0.5864,0.5091,0.4682,0.5455,0.5909,0.5909,0.4545,0.5255
16771,0.4545,0.5773,0.4727,0.55,0.5,0.4545,0.5091,0.4682,0.5455,0.5909,0.5909,0.4545,0.5123
16835,0.4545,0.5773,0.0455,0.55,0.5,0.4545,0.5091,0.4682,0.5455,0.5909,0.5909,0.0455,0.4695
16838,0.4545,0.5773,0.0455,0.55,0.5,0.4545,0.5091,0.4682,0.3636,0.5909,0.5909,0.0455,0.4514
16917,0.4545,0.5773,0.2545,0.55,0.5,0.4545,0.5091,0.4682,0.3636,0.5909,0.5909,0.2545,0.4723
16980,0.4545,0.4909,0.2545,0.55,0.5,0.4545,0.5091,0.4682,0.3636,0.5909,0.5909,0.2545,0.4636
17010,0.4545,0.4909,0.2545,0.55,0.5,0.5409,0.5091,0.4682,0.3636,0.5909,0.5909,0.2545,0.4723
17137,0.4545,0.4909,0.2545,0.55,0.5,0.5409,0.5091,0.4682,0.3636,0.5545,0.5545,0.2545,0.4686
17138,0.4545,0.4909,0.2545,0.55,0.5,0.4227,0.5091,0.4682,0.3636,0.5545,0.5545,0.2545,0.4568
17151,0.4545,0.4909,0.2545,0.55,0.5,0.4227,0.5091,0.4682,0.1818,0.5545,0.5545,0.1818,0.4386
17267,0.4545,0.4909,0.2545,0.55,0.5,0.4227,0.5545,0.4682,0.1818,0.5545,0.5545,0.1818,0.4432
17291,0.4545,0.4909,0.2545,0.55,0.5,0.5682,0.5545,0.4682,0.1818,0.5545,0.5682,0.1818,0.4577
17302,0.4545,0.4909,0.4136,0.55,0.5,0.5682,0.5545,0.4682,0.1818,0.5545,0.5682,0.1818,0.4736
17367,0.4545,0.4909,0.4136,0.55,0.5,0.5682,0.5545,0.5955,0.1818,0.5545,0.5955,0.1818,0.4864
17369,0.4545,0.4909,0.4136,0.55,0.5,0.5682,0.5545,0.5955,0.1818,0.5818,0.5955,0.1818,0.4891
17420,0.4545,0.4909,0.4136,0.55,0.5,0.5682,0.5545,0.5591,0.1818,0.5818,0.5818,0.1818,0.4854
17425,0.4682,0.4909,0.4136,0.55,0.5,0.5682,0.5545,0.5591,0.1818,0.5818,0.5818,0.1818,0.4868
17457,0.4682,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.1818,0.5818,0.5818,0.1818,0.4977
17478,0.4682,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.45,0.5818,0.5818,0.45,0.5245
17496,0.4682,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.1364,0.5818,0.5818,0.1364,0.4932
17550,0.4682,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.1364,0.6318,0.6318,0.1364,0.4982
17564,0.4682,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.4364,0.6318,0.6318,0.4364,0.5282
17581,0.4682,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.5364,0.6318,0.6318,0.4682,0.5382
17610,0.4955,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.5364,0.6318,0.6318,0.4909,0.5409
17632,0.4955,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.5364,0.5318,0.5682,0.4909,0.5309
17652,0.4955,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.5682,0.5318,0.5682,0.4909,0.5341
17678,0.4955,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5591,0.5682,0.5318,0.5682,0.4909,0.5341
17701,0.4955,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5227,0.5682,0.5318,0.5682,0.4909,0.5305
17716,0.4955,0.4909,0.5227,0.55,0.5,0.5682,0.5545,0.5227,0.5682,0.5318,0.5682,0.4909,0.5305
17762,0.4955,0.4909,0.5227,0.55,0.5273,0.5682,0.5545,0.5227,0.5682,0.5318,0.5682,0.4909,0.5332
17772,0.4955,0.4909,0.5227,0.55,0.5273,0.5682,0.5545,0.5227,0.5273,0.5318,0.5682,0.4909,0.5291
17796,0.4955,0.4909,0.5227,0.55,0.55,0.5682,0.5545,0.5227,0.5273,0.5318,0.5682,0.4909,0.5314
17851,0.4045,0.4909,0.5227,0.55,0.55,0.5682,0.5545,0.5227,0.5273,0.5318,0.5682,0.4045,0.5223
17870,0.4045,0.4909,0.5227,0.55,0.55,0.5682,0.5545,0.5227,0.5273,0.5818,0.5818,0.4045,0.5273
17872,0.4045,0.4909,0.5227,0.55,0.55,0.5682,0.1591,0.5227,0.5273,0.5818,0.5818,0.1591,0.4877
17912,0.4045,0.4909,0.5227,0.55,0.55,0.5682,0.5591,0.5227,0.5273,0.5818,0.5818,0.4045,0.5277
17934,0.4045,0.4909,0.5227,0.55,0.55,0.5682,0.5591,0.5227,0.5273,0.5091,0.5682,0.4045,0.5205
17935,0.4045,0.4909,0.5227,0.55,0.55,0.5682,0.5591,0.5227,0.4909,0.5091,0.5682,0.4045,0.5168
17984,0.4045,0.4909,0.5227,0.5455,0.55,0.5682,0.5591,0.5227,0.4909,0.5091,0.5682,0.4045,0.5164
18001,0.4045,0.4909,0.5227,0.5318,0.55,0.5682,0.5591,0.5227,0.4909,0.5091,0.5682,0.4045,0.515
18011,0.4045,0.4909,0.5409,0.5318,0.55,0.5682,0.5591,0.5227,0.4909,0.5091,0.5682,0.4045,0.5168
18047,0.4045,0.4909,0.5409,0.1818,0.55,0.5682,0.5591,0.5227,0.4909,0.5091,0.5682,0.1818,0.4818
18051,0.4045,0.4909,0.4682,0.1818,0.55,0.5682,0.5591,0.5227,0.4909,0.5091,0.5682,0.1818,0.4745
18077,0.4045,0.4909,0.4682,0.1818,0.55,0.5682,0.3182,0.5227,0.4909,0.5091,0.5682,0.1818,0.4504
18096,0.4045,0.4909,0.4682,0.1818,0.55,0.5682,0.3182,0.2909,0.4909,0.5091,0.5682,0.1818,0.4273
18122,0.4045,0.4909,0.4682,0.1818,0.55,0.5682,0.3182,0.4682,0.4909,0.5091,0.5682,0.1818,0.445
18138,0.4045,0.4909,0.4682,0.1818,0.55,0.4591,0.3182,0.4682,0.4909,0.5091,0.55,0.1818,0.4341
18182,0.4045,0.4818,0.4682,0.1818,0.55,0.4591,0.3182,0.4682,0.4909,0.5091,0.55,0.1818,0.4332
18184,0.4045,0.4818,0.4682,0.1818,0.5545,0.4591,0.3182,0.4682,0.4909,0.5091,0.5545,0.1818,0.4336
18212,0.4045,0.4818,0.4682,0.1818,0.5545,0.4591,0.3182,0.4682,0.4909,0.4818,0.5545,0.1818,0.4309
18224,0.4045,0.4818,0.4682,0.1818,0.5,0.4591,0.3182,0.4682,0.4909,0.4818,0.5,0.1818,0.4254
18247,0.4045,0.3045,0.4682,0.1818,0.5,0.4591,0.3182,0.4682,0.4909,0.4818,0.5,0.1818,0.4077
18249,0.4045,0.3045,0.4682,0.1818,0.5,0.4591,0.3182,0.2227,0.4909,0.4818,0.5,0.1818,0.3832
18254,0.4045,0.3045,0.4682,0.1818,0.2091,0.4591,0.3182,0.2227,0.4909,0.4818,0.4909,0.1818,0.3541
18282,0.4045,0.3045,0.4682,0.1818,0.2091,0.5136,0.3182,0.2227,0.4909,0.4818,0.5136,0.1818,0.3595
18434,0.4045,0.3045,0.4682,0.1818,0.2091,0.5136,0.3182,0.4273,0.4909,0.4818,0.5136,0.1818,0.38
18507,0.4045,0.3045,0.4682,0.1818,0.2091,0.5136,0.3182,0.4273,0.4909,0.55,0.55,0.1818,0.3868
18515,0.4045,0.3045,0.4682,0.4045,0.2091,0.5136,0.3182,0.4273,0.4909,0.55,0.55,0.2091,0.4091
18516,0.4045,0.3045,0.4682,0.4045,0.2091,0.55,0.3182,0.4273,0.4909,0.55,0.55,0.2091,0.4127
18561,0.4773,0.3045,0.4682,0.4045,0.2091,0.55,0.3182,0.4273,0.4909,0.55,0.55,0.2091,0.42
18596,0.4773,0.3045,0.4682,0.5864,0.2091,0.55,0.3182,0.4273,0.4909,0.55,0.5864,0.2091,0.4382
18604,0.4773,0.3045,0.4682,0.5864,0.2091,0.55,0.4909,0.4273,0.4909,0.55,0.5864,0.2091,0.4555
18649,0.4773,0.3045,0.4682,0.5864,0.5864,0.55,0.4909,0.4273,0.4909,0.55,0.5864,0.3045,0.4932
18671,0.4773,0.3045,0.4091,0.5864,0.5864,0.55,0.4909,0.4273,0.4909,0.55,0.5864,0.3045,0.4873
18678,0.4773,0.3045,0.4091,0.5864,0.5864,0.55,0.4909,0.4273,0.3273,0.55,0.5864,0.3045,0.4709
18687,0.4909,0.3045,0.4091,0.5864,0.5864,0.55,0.4909,0.4273,0.3273,0.55,0.5864,0.3045,0.4723
18749,0.4909,0.3045,0.4091,0.3409,0.5864,0.55,0.4909,0.4273,0.3273,0.55,0.5864,0.3045,0.4477
18789,0.4909,0.3045,0.4091,0.3409,0.5864,0.55,0.4909,0.4273,0.3273,0.6,0.6,0.3045,0.4527
18822,0.4909,0.3045,0.4091,0.3409,0.5455,0.55,0.4909,0.4273,0.3273,0.6,0.6,0.3045,0.4486
18862,0.4909,0.3045,0.4091,0.3409,0.3909,0.55,0.4909,0.4273,0.3273,0.6,0.6,0.3045,0.4332
18866,0.4909,0.3045,0.4091,0.3955,0.3909,0.55,0.4909,0.4273,0.3273,0.6,0.6,0.3045,0.4386
18889,0.4909,0.3682,0.4091,0.3955,0.3909,0.55,0.4909,0.4273,0.3273,0.6,0.6,0.3273,0.445
18960,0.4909,0.3682,0.4091,0.3955,0.3909,0.55,0.4909,0.4273,0.3455,0.6,0.6,0.3455,0.4468
18963,0.4909,0.3682,0.4091,0.3955,0.3909,0.55,0.4909,0.2455,0.3455,0.6,0.6,0.2455,0.4286
18991,0.4909,0.5455,0.4091,0.3955,0.3909,0.55,0.4909,0.2455,0.3455,0.6,0.6,0.2455,0.4464
18999,0.4909,0.5455,0.4091,0.3955,0.3909,0.55,0.4909,0.2455,0.3455,0.6,0.6,0.2455,0.4464
19040,0.4909,0.5455,0.3364,0.3955,0.3909,0.55,0.4909,0.2455,0.3455,0.6,0.6,0.2455,0.4391
19048,0.4909,0.5455,0.3364,0.3955,0.3909,0.2727,0.4909,0.2455,0.3455,0.6,0.6,0.2455,0.4114
19049,0.4909,0.5455,0.3364,0.3955,0.3909,0.2727,0.4909,0.2455,0.3455,0.3545,0.5455,0.2455,0.3868
19087,0.4909,0.5455,0.3364,0.3955,0.3909,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.3923
19140,0.4909,0.5455,0.3364,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.4027
19208,0.4909,0.5409,0.3364,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.4023
19210,0.4136,0.5409,0.3364,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.3946
19245,0.4136,0.3045,0.3364,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.3709
19260,0.4136,0.3045,0.4455,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.3818
19273,0.4136,0.3045,0.4955,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.3868
19310,0.4136,0.3045,0.2273,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2273,0.36
19387,0.4136,0.3045,0.5136,0.3955,0.4955,0.2727,0.5455,0.2455,0.3455,0.3545,0.5455,0.2455,0.3886
19391,0.4136,0.3045,0.5136,0.3955,0.4955,0.2727,0.5455,0.3909,0.3455,0.3545,0.5455,0.2727,0.4032
19446,0.4136,0.3045,0.5136,0.3955,0.5,0.2727,0.5455,0.3909,0.3455,0.3545,0.5455,0.2727,0.4036
19448,0.4136,0.3045,0.5136,0.3955,0.5,0.3682,0.5455,0.3909,0.3455,0.3545,0.5455,0.3045,0.4132
19459,0.4136,0.3045,0.5136,0.3955,0.5,0.3682,0.4182,0.3909,0.3455,0.3545,0.5136,0.3045,0.4005
19482,0.4136,0.3045,0.5182,0.3955,0.5,0.3682,0.4182,0.3909,0.3455,0.3545,0.5182,0.3045,0.4009
19541,0.4136,0.3045,0.5182,0.3955,0.5,0.3682,0.2727,0.3909,0.3455,0.3545,0.5182,0.2727,0.3864
19556,0.4136,0.3045,0.5182,0.5545,0.5,0.3682,0.2727,0.3909,0.3455,0.3545,0.5545,0.2727,0.4023
19571,0.4682,0.3045,0.5182,0.5545,0.5,0.3682,0.2727,0.3909,0.3455,0.3545,0.5545,0.2727,0.4077
19572,0.4682,0.3045,0.5182,0.5545,0.5,0.3682,0.2727,0.1773,0.3455,0.3545,0.5545,0.1773,0.3864
19578,0.4682,0.3045,0.5182,0.5545,0.5591,0.3682,0.2727,0.1773,0.3455,0.3545,0.5591,0.1773,0.3923
19582,0.4682,0.3045,0.5182,0.5545,0.5591,0.2909,0.2727,0.1773,0.3455,0.3545,0.5591,0.1773,0.3845
19590,0.4682,0.3045,0.3273,0.5545,0.5591,0.2909,0.2727,0.1773,0.3455,0.3545,0.5591,0.1773,0.3654
19600,0.4682,0.3045,0.3273,0.5545,0.5591,0.2909,0.2727,0.1773,0.5364,0.3545,0.5591,0.1773,0.3845
19609,0.4682,0.3045,0.3273,0.5545,0.5591,0.2909,0.2727,0.5864,0.5364,0.3545,0.5864,0.2727,0.4254
19613,0.4682,0.3045,0.3273,0.5545,0.5364,0.2909,0.2727,0.5864,0.5364,0.3545,0.5864,0.2727,0.4232
19627,0.4682,0.3045,0.3273,0.5545,0.5364,0.2909,0.5227,0.5864,0.5364,0.3545,0.5864,0.2909,0.4482
19636,0.4682,0.3045,0.3273,0.5545,0.5364,0.2909,0.5227,0.4818,0.5364,0.3545,0.5545,0.2909,0.4377
19654,0.4682,0.3045,0.3273,0.5545,0.5364,0.2909,0.5227,0.3136,0.5364,0.3545,0.5545,0.2909,0.4209
19730,0.4682,0.3045,0.3273,0.5545,0.5364,0.2909,0.5227,0.3,0.5364,0.3545,0.5545,0.2909,0.4195
19761,0.4682,0.3045,0.5727,0.5545,0.5364,0.2909,0.5227,0.3,0.5364,0.3545,0.5727,0.2909,0.4441
19787,0.4682,0.3045,0.1682,0.5545,0.5364,0.2909,0.5227,0.3,0.5364,0.3545,0.5545,0.1682,0.4036
19799,0.4682,0.3045,0.1682,0.4682,0.5364,0.2909,0.5227,0.3,0.5364,0.3545,0.5364,0.1682,0.395
