timestamp,qemu_xhci4,qemu_xhci9,qemu_xhci0,qemu_xhci7,qemu_xhci8,qemu_xhci1,qemu_xhci3,qemu_xhci6,max,min,avg
254,0.5707,0.5565,0.563,0.5576,0.5543,0.5652,0.5576,0.5609,0.5707,0.5543,0.5607
255,0.5707,0.5565,0.563,0.5576,0.5543,0.5652,0.5576,0.5609,0.5707,0.5543,0.5607
256,0.5707,0.5565,0.563,0.5576,0.5543,0.5652,0.5576,0.5609,0.5707,0.5543,0.5607
257,0.5707,0.5565,0.563,0.5576,0.5543,0.5652,0.5576,0.5609,0.5707,0.5543,0.5607
258,0.5707,0.5565,0.563,0.5576,0.5543,0.5652,0.5576,0.5609,0.5707,0.5543,0.5607
261,0.5707,0.5565,0.5652,0.5576,0.5543,0.5652,0.5576,0.5609,0.5707,0.5543,0.561
263,0.5707,0.5565,0.5652,0.5576,0.5543,0.5652,0.5576,0.5609,0.5707,0.5543,0.561
264,0.5717,0.5565,0.5652,0.5576,0.5543,0.5652,0.5598,0.5609,0.5717,0.5543,0.5614
265,0.5717,0.5565,0.5652,0.5576,0.5543,0.5652,0.5598,0.5609,0.5717,0.5543,0.5614
266,0.5717,0.5565,0.5652,0.5576,0.5543,0.5652,0.5598,0.5609,0.5717,0.5543,0.5614
267,0.5717,0.5565,0.5652,0.5576,0.5543,0.5652,0.5598,0.5609,0.5717,0.5543,0.5614
268,0.5717,0.5565,0.5652,0.5576,0.5543,0.5652,0.5598,0.5609,0.5717,0.5543,0.5614
269,0.5717,0.5565,0.5652,0.5576,0.5543,0.5652,0.5598,0.562,0.5717,0.5543,0.5615
271,0.5717,0.5565,0.5652,0.5576,0.5554,0.5652,0.5598,0.562,0.5717,0.5554,0.5617
274,0.5717,0.5565,0.5652,0.5576,0.5554,0.5652,0.5598,0.562,0.5717,0.5554,0.5617
275,0.5717,0.5565,0.5652,0.5576,0.5554,0.5652,0.5598,0.562,0.5717,0.5554,0.5617
276,0.5717,0.5565,0.5652,0.5576,0.5554,0.5652,0.5598,0.5641,0.5717,0.5554,0.5619
277,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
279,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
280,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
282,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
283,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
284,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
285,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
286,0.5717,0.5565,0.5652,0.5587,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5622
288,0.5717,0.5576,0.5652,0.5598,0.5565,0.5652,0.5598,0.5641,0.5717,0.5565,0.5625
289,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5598,0.5641,0.5717,0.5565,0.5626
290,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5598,0.5641,0.5717,0.5565,0.5626
292,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5598,0.5641,0.5717,0.5565,0.5626
293,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5598,0.5641,0.5717,0.5565,0.5626
294,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5598,0.5641,0.5717,0.5565,0.5626
295,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5598,0.5641,0.5717,0.5565,0.5626
296,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5609,0.5641,0.5717,0.5565,0.5628
297,0.5717,0.5576,0.5652,0.5598,0.5565,0.5663,0.5609,0.5641,0.5717,0.5565,0.5628
298,0.5717,0.5576,0.5652,0.5598,0.5576,0.5663,0.5609,0.5641,0.5717,0.5576,0.5629
300,0.5717,0.5576,0.5652,0.5598,0.5576,0.5663,0.5609,0.5641,0.5717,0.5576,0.5629
301,0.5717,0.5576,0.5652,0.5598,0.5576,0.5663,0.5609,0.5652,0.5717,0.5576,0.563
302,0.5717,0.5576,0.5652,0.5598,0.5576,0.5663,0.5609,0.5652,0.5717,0.5576,0.563
303,0.5717,0.5576,0.5652,0.5598,0.563,0.5663,0.5609,0.5652,0.5717,0.5576,0.5637
304,0.5717,0.5576,0.5652,0.5598,0.563,0.5663,0.5609,0.5652,0.5717,0.5576,0.5637
305,0.5717,0.5576,0.5652,0.5598,0.563,0.5663,0.5609,0.5652,0.5717,0.5576,0.5637
306,0.5717,0.5576,0.5652,0.5598,0.563,0.5663,0.5609,0.5652,0.5717,0.5576,0.5637
309,0.5717,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5717,0.5576,0.564
310,0.5761,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5761,0.5576,0.5645
311,0.5761,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5761,0.5576,0.5645
312,0.5761,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5761,0.5576,0.5645
313,0.5772,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5772,0.5576,0.5647
314,0.5772,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5772,0.5576,0.5647
315,0.5772,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5772,0.5576,0.5647
316,0.5772,0.5576,0.5663,0.5598,0.563,0.5663,0.562,0.5652,0.5772,0.5576,0.5647
317,0.5772,0.5576,0.5663,0.5609,0.563,0.5663,0.562,0.5652,0.5772,0.5576,0.5648
318,0.5772,0.5576,0.5663,0.5609,0.563,0.5663,0.562,0.5652,0.5772,0.5576,0.5648
319,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
320,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
322,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
323,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
324,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
325,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
326,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
327,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
328,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
329,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
330,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
331,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
332,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
334,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
336,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
337,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
338,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
339,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
340,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
341,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
342,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
343,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
345,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
346,0.5772,0.5576,0.5663,0.5609,0.5641,0.5663,0.562,0.5652,0.5772,0.5576,0.565
348,0.5772,0.5576,0.5663,0.5609,0.5641,0.5685,0.562,0.5652,0.5772,0.5576,0.5652
350,0.5772,0.5576,0.5663,0.5609,0.5641,0.5685,0.562,0.5652,0.5772,0.5576,0.5652
352,0.5772,0.5576,0.5663,0.5609,0.5641,0.5685,0.562,0.5674,0.5772,0.5576,0.5655
353,0.5772,0.5576,0.5663,0.5609,0.5641,0.5685,0.562,0.5674,0.5772,0.5576,0.5655
354,0.5772,0.5576,0.5663,0.5609,0.5674,0.5685,0.562,0.5674,0.5772,0.5576,0.5659
355,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.562,0.5674,0.5772,0.5576,0.5663
356,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.562,0.5674,0.5772,0.5576,0.5663
358,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.562,0.5674,0.5772,0.5576,0.5663
359,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.562,0.5674,0.5772,0.5576,0.5663
360,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.562,0.5674,0.5772,0.5576,0.5663
362,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.563,0.5674,0.5772,0.5576,0.5665
363,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.563,0.5674,0.5772,0.5576,0.5665
364,0.5772,0.5576,0.5663,0.562,0.5674,0.5707,0.563,0.5674,0.5772,0.5576,0.5665
365,0.5772,0.5576,0.5663,0.562,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5667
366,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
368,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
369,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
370,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
371,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
372,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
373,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
374,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
375,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
376,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
377,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
378,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
379,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
380,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
383,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
385,0.5772,0.5576,0.5663,0.563,0.5674,0.5728,0.563,0.5674,0.5772,0.5576,0.5668
386,0.5772,0.5576,0.5663,0.563,0.5685,0.5728,0.563,0.5674,0.5772,0.5576,0.567
387,0.5772,0.5576,0.5663,0.563,0.5685,0.5728,0.563,0.5674,0.5772,0.5576,0.567
388,0.5772,0.5576,0.5663,0.563,0.5685,0.5728,0.563,0.5674,0.5772,0.5576,0.567
390,0.5772,0.5576,0.5663,0.563,0.5685,0.5728,0.563,0.5674,0.5772,0.5576,0.567
391,0.5783,0.5576,0.5663,0.563,0.5685,0.5728,0.563,0.5674,0.5783,0.5576,0.5671
392,0.5783,0.5576,0.5663,0.563,0.5685,0.5728,0.5641,0.5674,0.5783,0.5576,0.5673
393,0.5783,0.5576,0.5663,0.563,0.5685,0.5728,0.5641,0.5674,0.5783,0.5576,0.5673
394,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
395,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
396,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
398,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
399,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
400,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
401,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
402,0.5783,0.5576,0.5663,0.563,0.5685,0.5739,0.5641,0.5674,0.5783,0.5576,0.5674
404,0.5783,0.5576,0.5663,0.563,0.5685,0.575,0.5641,0.5674,0.5783,0.5576,0.5675
405,0.5783,0.5576,0.5663,0.563,0.5685,0.575,0.5641,0.5674,0.5783,0.5576,0.5675
406,0.5783,0.5576,0.5663,0.563,0.5685,0.575,0.5641,0.5674,0.5783,0.5576,0.5675
407,0.5783,0.5576,0.5663,0.5641,0.5685,0.575,0.5641,0.5674,0.5783,0.5576,0.5677
408,0.5783,0.5576,0.5663,0.5641,0.5685,0.575,0.5641,0.5674,0.5783,0.5576,0.5677
409,0.5783,0.5576,0.5663,0.5641,0.5685,0.575,0.5641,0.5674,0.5783,0.5576,0.5677
410,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
411,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
412,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
413,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
414,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
415,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
417,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
418,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5641,0.5674,0.5783,0.5576,0.5678
419,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5576,0.5679
420,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5576,0.5679
421,0.5783,0.5576,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5576,0.5679
422,0.5783,0.5587,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5587,0.5681
423,0.5783,0.5587,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5587,0.5681
424,0.5783,0.5587,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5587,0.5681
425,0.5783,0.5587,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5587,0.5681
427,0.5783,0.5598,0.5663,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5682
429,0.5783,0.5598,0.5674,0.5641,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5684
430,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5688
431,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5688
433,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5688
434,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5688
437,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5688
439,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5674,0.5783,0.5598,0.5688
441,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.5689
442,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.5689
443,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.5689
444,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.5689
445,0.5783,0.5598,0.5674,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.5689
446,0.5783,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.569
447,0.5783,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.569
448,0.5783,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5685,0.5783,0.5598,0.569
450,0.5783,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5783,0.5598,0.5692
453,0.5783,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5783,0.5598,0.5692
454,0.5804,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5804,0.5598,0.5694
455,0.5804,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5804,0.5598,0.5694
456,0.5804,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5804,0.5598,0.5694
457,0.5804,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5804,0.5598,0.5694
459,0.5804,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5804,0.5598,0.5694
460,0.5804,0.5598,0.5685,0.5674,0.5685,0.5761,0.5652,0.5696,0.5804,0.5598,0.5694
461,0.5804,0.5598,0.5685,0.5674,0.5728,0.5761,0.5652,0.5696,0.5804,0.5598,0.57
462,0.5804,0.5598,0.5685,0.5685,0.5728,0.5761,0.5652,0.5696,0.5804,0.5598,0.5701
463,0.5804,0.5598,0.5685,0.5685,0.5728,0.5761,0.5652,0.5696,0.5804,0.5598,0.5701
466,0.5804,0.5598,0.5685,0.5685,0.5728,0.5761,0.5652,0.5696,0.5804,0.5598,0.5701
467,0.5804,0.5598,0.5685,0.5685,0.5728,0.5761,0.5652,0.5696,0.5804,0.5598,0.5701
469,0.5804,0.5598,0.5685,0.5685,0.5728,0.5761,0.5674,0.5696,0.5804,0.5598,0.5704
471,0.5804,0.5598,0.5685,0.5685,0.5728,0.5761,0.5674,0.5696,0.5804,0.5598,0.5704
473,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5696,0.5804,0.5598,0.5707
474,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5696,0.5804,0.5598,0.5707
475,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5696,0.5804,0.5598,0.5707
476,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5598,0.5708
477,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5598,0.5708
478,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5598,0.5708
480,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5598,0.5708
481,0.5804,0.5598,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5598,0.5708
482,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
483,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
485,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
487,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
488,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
489,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
490,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
491,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
492,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
494,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
496,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
497,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
498,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
499,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
500,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
501,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
503,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5707,0.5804,0.5609,0.5709
505,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5674,0.5728,0.5804,0.5609,0.5712
506,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
507,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
508,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
510,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
511,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
512,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
514,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
516,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
517,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
519,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
520,0.5804,0.5609,0.5707,0.5685,0.5728,0.5761,0.5685,0.5728,0.5804,0.5609,0.5713
523,0.5804,0.562,0.5707,0.5685,0.5739,0.5761,0.5685,0.5728,0.5804,0.562,0.5716
524,0.5804,0.562,0.5707,0.5685,0.5739,0.5761,0.5685,0.5728,0.5804,0.562,0.5716
525,0.5804,0.562,0.5707,0.5685,0.575,0.5761,0.5685,0.5728,0.5804,0.562,0.5717
526,0.5815,0.562,0.5707,0.5685,0.575,0.5761,0.5685,0.5728,0.5815,0.562,0.5719
530,0.5815,0.562,0.5707,0.5685,0.575,0.5761,0.5685,0.5728,0.5815,0.562,0.5719
532,0.5815,0.562,0.5707,0.5685,0.575,0.5761,0.5685,0.5728,0.5815,0.562,0.5719
533,0.5815,0.562,0.5707,0.5685,0.575,0.5761,0.5685,0.5728,0.5815,0.562,0.5719
534,0.5815,0.562,0.5707,0.5685,0.575,0.5761,0.5685,0.5728,0.5815,0.562,0.5719
535,0.5815,0.562,0.5717,0.5685,0.575,0.5761,0.5685,0.5728,0.5815,0.562,0.572
536,0.5815,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.5728,0.5815,0.562,0.5727
538,0.5815,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.575,0.5815,0.562,0.573
539,0.5815,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.575,0.5815,0.562,0.573
542,0.5815,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.575,0.5815,0.562,0.573
543,0.5826,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.575,0.5826,0.562,0.5731
544,0.5826,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.5761,0.5826,0.562,0.5732
545,0.5826,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.5761,0.5826,0.562,0.5732
546,0.5826,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.5761,0.5826,0.562,0.5732
547,0.5826,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.5761,0.5826,0.562,0.5732
549,0.5826,0.562,0.5717,0.5685,0.575,0.5815,0.5685,0.5761,0.5826,0.562,0.5732
550,0.5826,0.562,0.5717,0.5685,0.5761,0.5815,0.5685,0.5761,0.5826,0.562,0.5734
551,0.5826,0.562,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.562,0.5735
552,0.5826,0.562,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.562,0.5735
553,0.5826,0.562,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.562,0.5735
554,0.5826,0.562,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.562,0.5735
555,0.5826,0.562,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.562,0.5735
556,0.5826,0.562,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.562,0.5735
557,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
558,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
560,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
562,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
564,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
565,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
566,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
569,0.5826,0.563,0.5717,0.5696,0.5761,0.5815,0.5685,0.5761,0.5826,0.563,0.5736
571,0.5826,0.563,0.5717,0.5696,0.5772,0.5815,0.5685,0.5761,0.5826,0.563,0.5738
572,0.5848,0.563,0.5717,0.5696,0.5772,0.5815,0.5685,0.5761,0.5848,0.563,0.5741
573,0.5848,0.563,0.5717,0.5696,0.5772,0.5815,0.5685,0.5761,0.5848,0.563,0.5741
574,0.5848,0.563,0.5717,0.5696,0.5772,0.5815,0.5685,0.5761,0.5848,0.563,0.5741
576,0.5848,0.5685,0.5717,0.5696,0.5772,0.5815,0.5685,0.5761,0.5848,0.5685,0.5747
