timestamp,i825502,i825500,i825506,i825503,i825509,i825505,i825501,i825507,i825508,i825504,max,min,avg
5408,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
6007,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
6008,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9026
6607,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9026
6608,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9026
7207,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9026
7208,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9026
7807,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9026
7808,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9026
8408,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9028
9008,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9028
9608,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9028
10208,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9028
10808,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9028
11408,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9028
12008,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8981,0.9051,0.9051,0.8981,0.9028
12608,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
13208,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
13808,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
14408,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
15008,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
15608,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
16208,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
16209,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
16808,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9051,0.9005,0.9033
16809,0.9005,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.9037
17408,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
17409,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
18008,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
18009,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
18608,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
18609,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
19208,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
19209,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
19808,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
19809,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
20408,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
20409,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
21008,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9074,0.9028,0.9051,0.9074,0.9005,0.904
21009,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
21608,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
21609,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
22208,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
22209,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
22808,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
22809,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
23408,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
23409,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
24008,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
24009,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
24608,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
24609,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
25208,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
25209,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
25808,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
25809,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
26408,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
26409,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
27008,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
27009,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
27608,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
27609,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
28208,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
28209,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
28808,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
28809,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
29408,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
29409,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
30008,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
30009,0.9005,0.9051,0.9028,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9042
30608,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
30609,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
31208,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
31209,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
31808,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
31809,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
32408,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
32409,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
33008,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
33009,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
33608,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
33609,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
34208,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
34209,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
34808,0.9005,0.9051,0.9051,0.9051,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9044
34809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
35408,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
35409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
36008,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
36009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
36608,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
36609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
37208,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
37209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
37808,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
37809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
38408,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
38409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
39008,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
39009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
39608,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
39609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
40208,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
40209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
40808,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
40809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
41408,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
41409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
42008,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
42009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
42608,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
42609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
43208,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
43209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
43808,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
43809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
44408,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
44409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
45008,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
45009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
45608,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
45609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
46208,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
46209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
46808,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
46809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
47408,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
47409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
48008,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
48009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
48609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
49209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
49809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
50409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
51009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
51609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
52209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
52809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
53409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
54009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
54609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
55209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
55809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
56409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
57009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
57609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
58209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
58809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
59409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
60009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
60609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
60610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
61209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
61210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
61809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
61810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
62409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
62410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
63009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
63010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
63609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
63610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
64209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
64210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
64809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
64810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
65409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
65410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
66009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
66010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
66609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
66610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
67209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
67210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
67809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
67810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
68409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
68410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
69009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
69010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
69609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
69610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
70209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
70210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
70809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
70810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
71409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
71410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
72009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
72010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
72609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
72610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
73209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
73210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
73809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
73810,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
74409,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
74410,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
75009,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
75010,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
75609,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
75610,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
76209,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
76210,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
76809,0.9005,0.9051,0.9051,0.9074,0.9028,0.9028,0.9051,0.9097,0.9028,0.9051,0.9097,0.9005,0.9046
