timestamp,vmxnet31,vmxnet36,vmxnet37,vmxnet39,vmxnet35,vmxnet30,vmxnet33,vmxnet32,vmxnet38,vmxnet34,max,min,avg
598,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
599,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
600,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
601,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
602,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
603,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
604,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
605,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
606,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
607,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
608,0.1886,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0977,0.0955,0.2045,0.2045,0.0909,0.1273
1208,0.1955,0.1886,0.1568,0.0955,0.0932,0.1386,0.0955,0.1432,0.1023,0.2227,0.2227,0.0932,0.1432
1808,0.1955,0.1932,0.1659,0.1386,0.1,0.1386,0.1,0.15,0.1045,0.2477,0.2477,0.1,0.1534
2408,0.1955,0.1932,0.1659,0.1409,0.1,0.1386,0.1023,0.1977,0.1045,0.25,0.25,0.1,0.1589
3008,0.1955,0.1932,0.1659,0.1409,0.1023,0.1386,0.1364,0.1977,0.1045,0.25,0.25,0.1023,0.1625
3608,0.1955,0.1932,0.1659,0.1409,0.1023,0.1432,0.1364,0.1977,0.1068,0.2545,0.2545,0.1023,0.1636
4208,0.1955,0.1932,0.1659,0.1409,0.1023,0.1455,0.1409,0.1977,0.1068,0.2545,0.2545,0.1023,0.1643
4808,0.1955,0.1932,0.1659,0.1455,0.1023,0.1455,0.1409,0.1977,0.1068,0.2614,0.2614,0.1023,0.1655
5408,0.1955,0.1932,0.1682,0.1455,0.1045,0.1455,0.1409,0.1977,0.1068,0.2614,0.2614,0.1045,0.1659
5409,0.1955,0.1932,0.1682,0.1455,0.1045,0.1455,0.1409,0.2023,0.1068,0.2614,0.2614,0.1045,0.1664
6008,0.1955,0.2,0.175,0.1455,0.1523,0.1477,0.1432,0.2023,0.1523,0.2614,0.2614,0.1432,0.1775
6009,0.1955,0.2,0.175,0.1455,0.1523,0.1477,0.1432,0.2023,0.1523,0.2636,0.2636,0.1432,0.1777
6608,0.2,0.2,0.175,0.1455,0.1523,0.1477,0.1432,0.2023,0.1523,0.2636,0.2636,0.1432,0.1782
6609,0.2,0.2,0.175,0.1455,0.1523,0.1477,0.1432,0.2023,0.1523,0.2659,0.2659,0.1432,0.1784
7208,0.2068,0.2,0.1818,0.1455,0.1545,0.15,0.1432,0.2023,0.1568,0.2659,0.2659,0.1432,0.1807
7209,0.2068,0.2,0.1818,0.1455,0.1545,0.15,0.1432,0.2023,0.1568,0.2659,0.2659,0.1432,0.1807
7808,0.2068,0.2068,0.1818,0.1477,0.1614,0.15,0.1886,0.2023,0.1614,0.2659,0.2659,0.1477,0.1873
7809,0.2068,0.2068,0.1818,0.1477,0.1614,0.15,0.1886,0.2068,0.1614,0.2659,0.2659,0.1477,0.1877
8408,0.2114,0.2068,0.1864,0.1477,0.1659,0.15,0.1886,0.2068,0.1636,0.2659,0.2659,0.1477,0.1893
8409,0.2114,0.2068,0.1864,0.1477,0.1659,0.15,0.1886,0.2068,0.1636,0.2705,0.2705,0.1477,0.1898
9008,0.2114,0.2068,0.1864,0.1909,0.1659,0.15,0.1886,0.2068,0.1636,0.2705,0.2705,0.15,0.1941
9009,0.2114,0.2068,0.1864,0.1909,0.1659,0.15,0.1909,0.2068,0.1636,0.2705,0.2705,0.15,0.1943
9608,0.2114,0.2091,0.1909,0.1909,0.1659,0.15,0.1909,0.2068,0.1636,0.2705,0.2705,0.15,0.195
9609,0.2114,0.2091,0.1909,0.1909,0.1659,0.15,0.1909,0.2068,0.1636,0.2705,0.2705,0.15,0.195
10208,0.2136,0.2159,0.1909,0.1909,0.1659,0.15,0.1909,0.2068,0.1659,0.2705,0.2705,0.15,0.1961
10209,0.2136,0.2159,0.1909,0.1909,0.1659,0.15,0.1909,0.2114,0.1659,0.2727,0.2727,0.15,0.1968
10808,0.2227,0.2182,0.1909,0.1909,0.1659,0.15,0.1909,0.2114,0.1659,0.2727,0.2727,0.15,0.1979
10809,0.2227,0.2182,0.1909,0.1909,0.1659,0.15,0.1909,0.2114,0.1659,0.2773,0.2773,0.15,0.1984
11408,0.2273,0.2182,0.2273,0.1909,0.1659,0.15,0.1909,0.2114,0.1659,0.2773,0.2773,0.15,0.2025
11409,0.2273,0.2182,0.2273,0.1909,0.1659,0.15,0.1909,0.2114,0.1659,0.2773,0.2773,0.15,0.2025
12008,0.2273,0.2205,0.2318,0.1909,0.1659,0.15,0.1909,0.2114,0.1659,0.2773,0.2773,0.15,0.2032
12009,0.2273,0.2205,0.2318,0.1909,0.1659,0.15,0.1909,0.2114,0.1659,0.2818,0.2818,0.15,0.2036
12608,0.2273,0.2205,0.2523,0.1909,0.2,0.15,0.1909,0.2114,0.1659,0.2818,0.2818,0.15,0.2091
12609,0.2273,0.2205,0.2523,0.1909,0.2,0.15,0.1909,0.2136,0.1659,0.2818,0.2818,0.15,0.2093
13208,0.2273,0.2205,0.2545,0.1977,0.2068,0.15,0.1909,0.2136,0.1659,0.2818,0.2818,0.15,0.2109
13209,0.2341,0.2205,0.2545,0.1977,0.2068,0.15,0.1909,0.2136,0.1659,0.2818,0.2818,0.15,0.2116
13808,0.2341,0.2205,0.2568,0.1977,0.2068,0.15,0.1909,0.2136,0.1682,0.2818,0.2818,0.15,0.212
13809,0.2341,0.2205,0.2568,0.1977,0.2068,0.15,0.1909,0.2136,0.1682,0.2818,0.2818,0.15,0.212
14408,0.2341,0.2205,0.2591,0.1977,0.2114,0.15,0.1909,0.2136,0.1682,0.2818,0.2818,0.15,0.2127
14409,0.2341,0.2205,0.2591,0.1977,0.2114,0.15,0.1909,0.2136,0.1682,0.2818,0.2818,0.15,0.2127
15008,0.2341,0.2205,0.2591,0.1977,0.2136,0.15,0.1909,0.2136,0.1682,0.2818,0.2818,0.15,0.2129
15009,0.2341,0.2205,0.2591,0.1977,0.2136,0.15,0.1909,0.2136,0.1682,0.2818,0.2818,0.15,0.2129
15608,0.2341,0.2205,0.2591,0.1977,0.2205,0.15,0.1909,0.2136,0.1705,0.2818,0.2818,0.15,0.2139
15609,0.2341,0.2205,0.2591,0.1977,0.2205,0.15,0.1977,0.2136,0.1705,0.2818,0.2818,0.15,0.2145
16208,0.2341,0.2205,0.2614,0.1977,0.2341,0.15,0.1977,0.2136,0.1705,0.2818,0.2818,0.15,0.2161
16209,0.2386,0.2205,0.2614,0.1977,0.2341,0.15,0.1977,0.2136,0.1705,0.2841,0.2841,0.15,0.2168
16808,0.2386,0.2205,0.2636,0.1977,0.2364,0.15,0.1977,0.2136,0.1705,0.2841,0.2841,0.15,0.2173
16809,0.2432,0.2205,0.2636,0.1977,0.2364,0.15,0.2114,0.2136,0.1705,0.2864,0.2864,0.15,0.2193
17408,0.2432,0.2205,0.2636,0.1977,0.2432,0.15,0.2114,0.2136,0.1705,0.2864,0.2864,0.15,0.22
17409,0.2477,0.2205,0.2636,0.1977,0.2432,0.15,0.2182,0.2136,0.1705,0.2864,0.2864,0.15,0.2211
18008,0.2477,0.2227,0.2659,0.1977,0.2432,0.15,0.2182,0.2136,0.1727,0.2864,0.2864,0.15,0.2218
18009,0.2545,0.2227,0.2659,0.1977,0.2432,0.15,0.225,0.2136,0.1727,0.2864,0.2864,0.15,0.2232
18608,0.2545,0.2227,0.2659,0.1977,0.25,0.15,0.225,0.2136,0.1727,0.2864,0.2864,0.15,0.2239
18609,0.2568,0.2227,0.2659,0.1977,0.25,0.15,0.2364,0.2136,0.1727,0.2864,0.2864,0.15,0.2252
19208,0.2568,0.2227,0.2659,0.2,0.2523,0.15,0.2364,0.2136,0.1795,0.2864,0.2864,0.15,0.2264
19209,0.2591,0.2227,0.2659,0.2,0.2523,0.15,0.2364,0.2136,0.1795,0.2864,0.2864,0.15,0.2266
19808,0.2591,0.225,0.2659,0.2,0.2545,0.15,0.2364,0.2136,0.1795,0.2864,0.2864,0.15,0.227
19809,0.2591,0.225,0.2659,0.2,0.2545,0.15,0.2409,0.2136,0.1795,0.2864,0.2864,0.15,0.2275
19810,0.2591,0.225,0.2659,0.2,0.2545,0.15,0.2409,0.2136,0.1795,0.2864,0.2864,0.15,0.2275
20408,0.2591,0.225,0.2682,0.2,0.2591,0.15,0.2409,0.2136,0.1795,0.2864,0.2864,0.15,0.2282
20409,0.2591,0.225,0.2682,0.2,0.2591,0.15,0.2432,0.2136,0.1795,0.2909,0.2909,0.15,0.2289
20410,0.2591,0.225,0.2682,0.2,0.2591,0.15,0.2432,0.2136,0.1795,0.2909,0.2909,0.15,0.2289
21008,0.2591,0.225,0.2682,0.2023,0.2659,0.15,0.2432,0.2136,0.1795,0.2909,0.2909,0.15,0.2298
21009,0.2727,0.225,0.2682,0.2023,0.2659,0.15,0.2523,0.2136,0.1795,0.2909,0.2909,0.15,0.232
21010,0.2727,0.225,0.2682,0.2023,0.2659,0.15,0.2523,0.2136,0.1795,0.2909,0.2909,0.15,0.232
21608,0.2727,0.225,0.2682,0.2023,0.2659,0.15,0.2523,0.2136,0.1795,0.2909,0.2909,0.15,0.232
21609,0.275,0.225,0.2682,0.2023,0.2659,0.15,0.2568,0.2136,0.1795,0.2909,0.2909,0.15,0.2327
21610,0.275,0.225,0.2682,0.2023,0.2659,0.15,0.2568,0.2136,0.1795,0.2909,0.2909,0.15,0.2327
22208,0.275,0.225,0.2682,0.2023,0.2705,0.15,0.2568,0.2136,0.1795,0.2909,0.2909,0.15,0.2332
22209,0.2773,0.225,0.2682,0.2023,0.2705,0.15,0.2636,0.2136,0.1795,0.2909,0.2909,0.15,0.2341
22210,0.2773,0.225,0.2682,0.2023,0.2705,0.15,0.2636,0.2136,0.1795,0.2909,0.2909,0.15,0.2341
22808,0.2773,0.225,0.2727,0.2023,0.2705,0.15,0.2636,0.2136,0.1795,0.2909,0.2909,0.15,0.2345
22809,0.2773,0.225,0.2727,0.2023,0.2705,0.15,0.2636,0.2136,0.1795,0.2909,0.2909,0.15,0.2345
22810,0.2773,0.225,0.2727,0.2023,0.2705,0.15,0.2636,0.2136,0.1795,0.2909,0.2909,0.15,0.2345
23408,0.2773,0.225,0.2727,0.2114,0.2705,0.15,0.2636,0.2136,0.1795,0.2909,0.2909,0.15,0.2355
23409,0.2773,0.225,0.2727,0.2114,0.2705,0.15,0.2659,0.2136,0.1795,0.2909,0.2909,0.15,0.2357
23410,0.2773,0.225,0.2727,0.2114,0.2705,0.15,0.2659,0.2136,0.1795,0.2909,0.2909,0.15,0.2357
24009,0.2773,0.225,0.2773,0.2114,0.275,0.15,0.2705,0.2136,0.1795,0.2909,0.2909,0.15,0.2371
24010,0.2773,0.225,0.2773,0.2114,0.275,0.15,0.2705,0.2136,0.1795,0.2909,0.2909,0.15,0.2371
24609,0.2773,0.225,0.2773,0.2114,0.275,0.15,0.2727,0.2136,0.1818,0.2909,0.2909,0.15,0.2375
24610,0.2773,0.225,0.2773,0.2114,0.275,0.15,0.2727,0.2159,0.1818,0.2909,0.2909,0.15,0.2377
25209,0.2773,0.225,0.2773,0.2114,0.275,0.15,0.275,0.2159,0.1864,0.2909,0.2909,0.15,0.2384
25210,0.2773,0.225,0.2773,0.2114,0.275,0.15,0.275,0.2159,0.1864,0.2909,0.2909,0.15,0.2384
25809,0.2773,0.225,0.2773,0.2114,0.2773,0.15,0.2795,0.2159,0.1864,0.2909,0.2909,0.15,0.2391
25810,0.2773,0.225,0.2773,0.2114,0.2773,0.15,0.2795,0.2159,0.1864,0.2909,0.2909,0.15,0.2391
26409,0.2773,0.225,0.2773,0.2114,0.2773,0.15,0.2841,0.2159,0.1864,0.2909,0.2909,0.15,0.2396
26410,0.2773,0.225,0.2773,0.2114,0.2773,0.15,0.2841,0.2159,0.1864,0.2909,0.2909,0.15,0.2396
27009,0.2773,0.225,0.2773,0.2136,0.2773,0.15,0.2864,0.2159,0.1932,0.2909,0.2909,0.15,0.2407
27010,0.2773,0.225,0.2773,0.2136,0.2773,0.15,0.2864,0.2205,0.1932,0.2909,0.2909,0.15,0.2411
27609,0.2773,0.225,0.2818,0.2227,0.2773,0.15,0.2864,0.2205,0.2477,0.2909,0.2909,0.15,0.248
27610,0.2773,0.225,0.2818,0.2227,0.2773,0.15,0.2864,0.2205,0.2477,0.2909,0.2909,0.15,0.248
28209,0.2818,0.225,0.2841,0.2227,0.2795,0.15,0.2909,0.2205,0.25,0.2909,0.2909,0.15,0.2495
28210,0.2818,0.225,0.2841,0.2227,0.2795,0.15,0.2909,0.2227,0.25,0.2909,0.2909,0.15,0.2498
28809,0.2818,0.225,0.2864,0.2273,0.2795,0.15,0.2932,0.2227,0.2523,0.2909,0.2932,0.15,0.2509
28810,0.2818,0.225,0.2864,0.2273,0.2795,0.15,0.2932,0.2227,0.2523,0.2909,0.2932,0.15,0.2509
29409,0.2886,0.225,0.2886,0.2295,0.2795,0.15,0.2977,0.2227,0.2568,0.2955,0.2977,0.15,0.2534
29410,0.2886,0.225,0.2886,0.2295,0.2795,0.15,0.2977,0.2227,0.2568,0.2955,0.2977,0.15,0.2534
30009,0.2886,0.225,0.2886,0.2295,0.2841,0.15,0.2977,0.2227,0.2568,0.2955,0.2977,0.15,0.2539
30010,0.2886,0.225,0.2886,0.2295,0.2841,0.15,0.2977,0.225,0.2568,0.2955,0.2977,0.15,0.2541
30609,0.2886,0.225,0.2886,0.2295,0.2841,0.15,0.2977,0.225,0.2568,0.2955,0.2977,0.15,0.2541
30610,0.2886,0.225,0.2886,0.2295,0.2841,0.1523,0.2977,0.2318,0.2568,0.2955,0.2977,0.1523,0.255
31209,0.2886,0.2386,0.2886,0.2341,0.2841,0.1523,0.2977,0.2318,0.2568,0.2955,0.2977,0.1523,0.2568
31210,0.2886,0.2386,0.2886,0.2341,0.2841,0.1523,0.2977,0.2318,0.2568,0.2955,0.2977,0.1523,0.2568
31211,0.2886,0.2386,0.2886,0.2341,0.2841,0.1523,0.2977,0.2318,0.2568,0.2955,0.2977,0.1523,0.2568
31809,0.2886,0.2409,0.2886,0.2364,0.2864,0.1523,0.2977,0.2318,0.2568,0.2955,0.2977,0.1523,0.2575
31810,0.2886,0.2409,0.2886,0.2364,0.2864,0.1545,0.2977,0.2318,0.2568,0.2955,0.2977,0.1545,0.2577
31811,0.2886,0.2409,0.2886,0.2364,0.2864,0.1545,0.2977,0.2364,0.2568,0.2955,0.2977,0.1545,0.2582
32409,0.2886,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2682,0.2955,0.2977,0.1545,0.2602
32410,0.2886,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2682,0.2955,0.2977,0.1545,0.2602
32411,0.2886,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2682,0.2955,0.2977,0.1545,0.2602
33009,0.2886,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2727,0.2955,0.2977,0.1545,0.2607
33010,0.2886,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2727,0.2955,0.2977,0.1545,0.2607
33011,0.2886,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2727,0.2955,0.2977,0.1545,0.2607
33609,0.2909,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2727,0.2955,0.2977,0.1545,0.2609
33610,0.2909,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2727,0.2955,0.2977,0.1545,0.2609
33611,0.2909,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.2727,0.2955,0.2977,0.1545,0.2609
34209,0.2909,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.275,0.2955,0.2977,0.1545,0.2611
34210,0.2909,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.275,0.2955,0.2977,0.1545,0.2611
34211,0.2909,0.2432,0.2886,0.2432,0.2864,0.1545,0.2977,0.2364,0.275,0.2955,0.2977,0.1545,0.2611
34809,0.2909,0.2432,0.2886,0.2477,0.2864,0.1545,0.2977,0.2364,0.275,0.2955,0.2977,0.1545,0.2616
34810,0.2909,0.2432,0.2886,0.2477,0.2864,0.1545,0.2977,0.2364,0.275,0.2955,0.2977,0.1545,0.2616
34811,0.2909,0.2432,0.2886,0.2477,0.2864,0.1545,0.2977,0.2386,0.275,0.2955,0.2977,0.1545,0.2618
35409,0.2909,0.2591,0.2886,0.2545,0.2864,0.1545,0.2977,0.2386,0.275,0.2955,0.2977,0.1545,0.2641
35410,0.2909,0.2591,0.2886,0.2545,0.2864,0.1545,0.2977,0.2386,0.275,0.2955,0.2977,0.1545,0.2641
35411,0.2909,0.2591,0.2886,0.2545,0.2864,0.1545,0.2977,0.2386,0.275,0.2955,0.2977,0.1545,0.2641
36009,0.2909,0.2591,0.2886,0.2591,0.2864,0.1545,0.2977,0.2386,0.275,0.2955,0.2977,0.1545,0.2645
36010,0.2909,0.2591,0.2886,0.2591,0.2864,0.1545,0.2977,0.2386,0.275,0.2955,0.2977,0.1545,0.2645
36011,0.2909,0.2591,0.2886,0.2591,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2655
36609,0.2909,0.2614,0.2886,0.2591,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2657
36610,0.2909,0.2614,0.2886,0.2591,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2657
36611,0.2909,0.2614,0.2886,0.2591,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2657
37209,0.2909,0.2614,0.2886,0.2591,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2657
37210,0.2909,0.2614,0.2886,0.2591,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2657
37211,0.2909,0.2614,0.2886,0.2591,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2657
37809,0.2955,0.2636,0.2886,0.2636,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2668
37810,0.2955,0.2636,0.2886,0.2636,0.2864,0.1545,0.2977,0.2477,0.275,0.2955,0.2977,0.1545,0.2668
37811,0.2955,0.2636,0.2886,0.2636,0.2864,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.267
38409,0.2955,0.2636,0.2886,0.2659,0.2886,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2675
38410,0.2955,0.2636,0.2886,0.2659,0.2886,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2675
38411,0.2955,0.2636,0.2886,0.2659,0.2886,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2675
39009,0.2955,0.2659,0.2886,0.2659,0.2886,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2677
39010,0.2955,0.2659,0.2886,0.2659,0.2886,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2677
39011,0.2955,0.2659,0.2886,0.2659,0.2886,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2677
39609,0.2955,0.2659,0.2886,0.2682,0.2909,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2682
39610,0.2955,0.2659,0.2886,0.2682,0.2909,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2682
39611,0.2955,0.2659,0.2886,0.2682,0.2909,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2682
40209,0.2955,0.2659,0.2886,0.2727,0.2932,0.1545,0.2977,0.25,0.275,0.2955,0.2977,0.1545,0.2689
40210,0.2955,0.2659,0.2886,0.2727,0.2932,0.1545,0.2977,0.25,0.2773,0.2955,0.2977,0.1545,0.2691
40211,0.2955,0.2659,0.2886,0.2727,0.2932,0.2045,0.2977,0.2523,0.2773,0.2955,0.2977,0.2045,0.2743
40809,0.2955,0.2659,0.2886,0.2864,0.2932,0.2045,0.2977,0.2523,0.2773,0.2955,0.2977,0.2045,0.2757
40810,0.2955,0.2682,0.2886,0.2864,0.2932,0.2045,0.2977,0.2523,0.2773,0.2955,0.2977,0.2045,0.2759
40811,0.2955,0.2682,0.2886,0.2864,0.2932,0.2045,0.2977,0.2545,0.2773,0.2955,0.2977,0.2045,0.2761
41409,0.2955,0.2682,0.2932,0.2864,0.2932,0.2045,0.2977,0.2545,0.2773,0.2955,0.2977,0.2045,0.2766
41410,0.2955,0.2705,0.2932,0.2864,0.2932,0.2045,0.2977,0.2545,0.2773,0.2955,0.2977,0.2045,0.2768
41411,0.2955,0.2705,0.2932,0.2864,0.2932,0.2045,0.2977,0.2545,0.2773,0.2955,0.2977,0.2045,0.2768
42009,0.2955,0.2705,0.2932,0.2864,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2777
42010,0.2955,0.2705,0.2932,0.2864,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2777
42011,0.2955,0.2705,0.2932,0.2864,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2777
42609,0.2955,0.2705,0.2932,0.2886,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.278
42610,0.2955,0.2705,0.2932,0.2886,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.278
42611,0.2955,0.2705,0.2932,0.2886,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.278
43209,0.2955,0.2705,0.2932,0.2909,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2782
43210,0.2955,0.2705,0.2932,0.2909,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2782
43211,0.2955,0.2705,0.2932,0.2909,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2782
43809,0.2955,0.2705,0.2932,0.2932,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2784
43810,0.2955,0.2705,0.2932,0.2932,0.2977,0.2045,0.2977,0.2545,0.2773,0.3,0.3,0.2045,0.2784
43811,0.2955,0.2705,0.2932,0.2932,0.2977,0.2068,0.2977,0.2545,0.2773,0.3,0.3,0.2068,0.2786
43812,0.2955,0.2705,0.2932,0.2932,0.2977,0.2068,0.2977,0.2545,0.2773,0.3,0.3,0.2068,0.2786
44409,0.2955,0.2705,0.2932,0.2932,0.3,0.2068,0.2977,0.2545,0.2773,0.3,0.3,0.2068,0.2789
44410,0.2955,0.2705,0.2932,0.2932,0.3,0.2068,0.2977,0.2545,0.2795,0.3,0.3,0.2068,0.2791
44411,0.2955,0.2705,0.2932,0.2932,0.3,0.2068,0.2977,0.2545,0.2795,0.3,0.3,0.2068,0.2791
44412,0.2955,0.2705,0.2932,0.2932,0.3,0.2068,0.2977,0.2568,0.2795,0.3,0.3,0.2068,0.2793
45009,0.2955,0.2705,0.2977,0.2932,0.3,0.2068,0.2977,0.2568,0.2795,0.3,0.3,0.2068,0.2798
45010,0.2955,0.2705,0.2977,0.2932,0.3,0.2068,0.2977,0.2568,0.2818,0.3,0.3,0.2068,0.28
45011,0.2955,0.2705,0.2977,0.2932,0.3,0.2068,0.2977,0.2568,0.2818,0.3,0.3,0.2068,0.28
45012,0.2955,0.2705,0.2977,0.2932,0.3,0.2068,0.2977,0.2568,0.2818,0.3,0.3,0.2068,0.28
45609,0.2955,0.2705,0.2977,0.2932,0.3,0.2068,0.2977,0.2568,0.2818,0.3,0.3,0.2068,0.28
45610,0.2955,0.2705,0.2977,0.2932,0.3,0.2068,0.2977,0.2568,0.2841,0.3,0.3,0.2068,0.2802
45611,0.2955,0.2705,0.2977,0.2932,0.3,0.2136,0.2977,0.2568,0.2841,0.3,0.3,0.2136,0.2809
45612,0.2955,0.2705,0.2977,0.2932,0.3,0.2136,0.2977,0.2568,0.2841,0.3,0.3,0.2136,0.2809
46209,0.2955,0.2705,0.2977,0.2932,0.3,0.2136,0.2977,0.2568,0.2841,0.3,0.3,0.2136,0.2809
46210,0.2955,0.2705,0.2977,0.2932,0.3,0.2136,0.2977,0.2568,0.2841,0.3,0.3,0.2136,0.2809
46211,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2568,0.2841,0.3,0.3,0.2159,0.2811
46212,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2568,0.2841,0.3,0.3,0.2159,0.2811
46809,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2568,0.2841,0.3,0.3,0.2159,0.2811
46810,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2568,0.2841,0.3,0.3,0.2159,0.2811
46811,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2568,0.2841,0.3,0.3,0.2159,0.2811
46812,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2705,0.2841,0.3,0.3,0.2159,0.2825
47409,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2705,0.2841,0.3,0.3,0.2159,0.2825
47410,0.2955,0.2705,0.2977,0.2932,0.3,0.2159,0.2977,0.2705,0.2841,0.3,0.3,0.2159,0.2825
47411,0.2955,0.2705,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2843
47412,0.2955,0.2705,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2843
48009,0.2955,0.2705,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2843
48010,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2848
48011,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2848
48012,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2848
48609,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2848
48610,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2848
48611,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.2705,0.2841,0.3,0.3,0.2341,0.2848
48612,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.275,0.2841,0.3,0.3,0.2341,0.2852
49209,0.2955,0.275,0.2977,0.2932,0.3,0.2341,0.2977,0.275,0.2841,0.3,0.3,0.2341,0.2852
