timestamp,legacy_floppy5,legacy_floppy1,legacy_floppy7,legacy_floppy4,legacy_floppy8,legacy_floppy0,legacy_floppy9,legacy_floppy3,legacy_floppy2,legacy_floppy6,max,min,avg
69005,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69056,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69076,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69077,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69085,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69088,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69095,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69130,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69149,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69163,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69178,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69195,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69207,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69222,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69226,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69235,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69270,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69307,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69318,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69326,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69327,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69357,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69377,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69421,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69436,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69438,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69441,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69465,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69519,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69532,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69561,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69562,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69577,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69580,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69583,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69593,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69608,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69622,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69635,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69639,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69647,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69655,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69663,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69688,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69758,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69770,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69777,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69795,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69802,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69815,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69816,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69822,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69878,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69887,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69888,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69910,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69927,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69928,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69930,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69934,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
69959,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70034,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70039,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70074,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70078,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70106,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70113,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70121,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70124,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70125,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70126,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70167,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70177,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70181,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70231,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70273,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70302,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70313,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70319,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70327,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70393,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70396,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70407,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70434,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70435,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70473,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70483,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70505,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70507,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70518,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70525,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70532,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70550,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70551,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70564,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70585,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70599,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70608,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70611,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70619,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70633,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70672,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70695,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70729,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70766,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70814,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70816,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70819,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70821,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70826,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70850,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70853,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70904,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70912,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70915,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70917,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70926,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70943,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
70997,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71000,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71013,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71038,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71055,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71091,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71099,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71154,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71155,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71178,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71180,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71210,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71212,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71224,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71235,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71242,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71279,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71287,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71300,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71301,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71321,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71356,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71358,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71384,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71409,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71418,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71461,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71506,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71507,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71508,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71558,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71622,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71624,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71633,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71646,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71693,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71727,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71769,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71771,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71773,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71806,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71828,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71834,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71847,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71872,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71885,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71894,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71925,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71941,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
71946,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72020,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72046,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72095,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72099,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72120,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72179,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72183,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72199,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72207,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72217,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72226,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72232,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72242,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72251,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72271,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72283,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72292,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72324,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72326,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72335,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72340,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72360,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72365,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72369,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72375,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72386,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72394,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72423,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72426,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72430,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72438,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72457,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72506,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72510,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72512,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
72553,0.7033,0.7033,0.6992,0.6931,0.7012,0.7033,0.7033,0.7033,0.7033,0.6931,0.7033,0.6931,0.7006
