timestamp,legacy_sdhci3,legacy_sdhci9,legacy_sdhci6,legacy_sdhci4,legacy_sdhci7,legacy_sdhci2,legacy_sdhci5,legacy_sdhci8,legacy_sdhci1,legacy_sdhci0,max,min,avg
214,0.4774,0.4484,0.4323,0.4403,0.4548,0.4661,0.5129,0.4645,0.3903,0.4774,0.5129,0.3903,0.4564
215,0.4774,0.4484,0.4387,0.4403,0.4548,0.4661,0.5129,0.4645,0.3903,0.4774,0.5129,0.3903,0.4571
216,0.4774,0.4484,0.45,0.4403,0.4548,0.4661,0.5129,0.4645,0.3903,0.4774,0.5129,0.3903,0.4582
217,0.4774,0.4484,0.45,0.4403,0.4548,0.4677,0.5129,0.4645,0.3903,0.4774,0.5129,0.3903,0.4584
218,0.4774,0.4484,0.45,0.4403,0.4548,0.4677,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4585
219,0.4774,0.4484,0.45,0.4403,0.4548,0.4677,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4585
220,0.4774,0.4484,0.45,0.4403,0.4548,0.4677,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4585
221,0.4774,0.4484,0.45,0.4403,0.4548,0.4677,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4585
222,0.4774,0.4484,0.45,0.4403,0.4548,0.4694,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4587
223,0.4774,0.4484,0.45,0.4403,0.4548,0.4694,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4587
224,0.479,0.4484,0.45,0.4403,0.4548,0.4694,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4589
225,0.479,0.4484,0.45,0.4403,0.4548,0.4694,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4589
226,0.479,0.4484,0.45,0.4403,0.4548,0.4694,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4589
227,0.479,0.4484,0.45,0.4403,0.4548,0.4694,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4589
228,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5129,0.4661,0.3903,0.4774,0.5129,0.3903,0.4597
229,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5306,0.4661,0.3903,0.4774,0.5306,0.3903,0.4614
230,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5306,0.4661,0.3903,0.4774,0.5306,0.3903,0.4614
231,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5306,0.4661,0.3903,0.4774,0.5306,0.3903,0.4614
232,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5306,0.4661,0.3903,0.4774,0.5306,0.3903,0.4614
234,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5306,0.4661,0.3903,0.4774,0.5306,0.3903,0.4614
236,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5306,0.4726,0.3903,0.4774,0.5306,0.3903,0.4621
237,0.479,0.4484,0.45,0.4403,0.4548,0.4774,0.5306,0.4726,0.3903,0.4774,0.5306,0.3903,0.4621
238,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
239,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
241,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
242,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
243,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
244,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
245,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
246,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
247,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
248,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
249,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
250,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
251,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
252,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
253,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
254,0.479,0.4484,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4631
256,0.479,0.4677,0.45,0.4403,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.465
257,0.479,0.4677,0.45,0.4726,0.4581,0.4774,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.4682
258,0.4823,0.4677,0.45,0.4726,0.4581,0.4823,0.5306,0.4726,0.3903,0.4839,0.5306,0.3903,0.469
259,0.4823,0.4677,0.45,0.4823,0.4581,0.4823,0.5306,0.4726,0.3903,0.4887,0.5306,0.3903,0.4705
260,0.4823,0.4677,0.45,0.4823,0.4581,0.4823,0.5306,0.4726,0.3903,0.4887,0.5306,0.3903,0.4705
261,0.4823,0.4677,0.45,0.4823,0.4581,0.4823,0.5306,0.4726,0.3903,0.4887,0.5306,0.3903,0.4705
262,0.4887,0.4677,0.45,0.4823,0.4581,0.4823,0.5306,0.4726,0.3903,0.4887,0.5306,0.3903,0.4711
263,0.4887,0.4677,0.45,0.4823,0.4581,0.4871,0.5306,0.4726,0.3903,0.4887,0.5306,0.3903,0.4716
264,0.4887,0.4677,0.45,0.4823,0.4581,0.4871,0.5306,0.4726,0.3903,0.4887,0.5306,0.3903,0.4716
265,0.4887,0.4677,0.45,0.4823,0.4581,0.4871,0.5306,0.4726,0.3903,0.4887,0.5306,0.3903,0.4716
266,0.4887,0.4677,0.45,0.4823,0.4581,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4718
267,0.4887,0.4677,0.45,0.4823,0.4597,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4719
268,0.4887,0.4677,0.45,0.4823,0.4597,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4719
269,0.4887,0.4677,0.45,0.4823,0.4597,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4719
270,0.4887,0.471,0.45,0.4823,0.4597,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4723
271,0.4887,0.471,0.45,0.4823,0.4597,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4723
272,0.4887,0.471,0.45,0.4968,0.4597,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4737
273,0.4887,0.471,0.45,0.4968,0.4597,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4737
274,0.4887,0.471,0.45,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4743
277,0.4887,0.471,0.4774,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4771
279,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4773
281,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4773
282,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4773
283,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4773
288,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4773
289,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4773
290,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4903,0.5306,0.3903,0.4773
291,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4919,0.5306,0.3903,0.4774
292,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4919,0.5306,0.3903,0.4774
293,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3903,0.4935,0.5306,0.3903,0.4776
294,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3919,0.4935,0.5306,0.3919,0.4777
295,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3919,0.4935,0.5306,0.3919,0.4777
296,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3919,0.4935,0.5306,0.3919,0.4777
298,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3935,0.4935,0.5306,0.3935,0.4779
299,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3935,0.4935,0.5306,0.3935,0.4779
300,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3935,0.4935,0.5306,0.3935,0.4779
301,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3935,0.4935,0.5306,0.3935,0.4779
302,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3935,0.4935,0.5306,0.3935,0.4779
303,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.3935,0.4935,0.5306,0.3935,0.4779
304,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4032,0.4935,0.5306,0.4032,0.4789
305,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
306,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
307,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
309,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
310,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
311,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
312,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
313,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
315,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
316,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
317,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
318,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4048,0.4935,0.5306,0.4048,0.479
319,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4793
321,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4793
322,0.4887,0.471,0.479,0.4968,0.4661,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4793
323,0.4887,0.471,0.479,0.4984,0.4661,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4795
324,0.4887,0.471,0.479,0.5032,0.4661,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.48
326,0.4887,0.471,0.479,0.5032,0.4661,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.48
327,0.4887,0.471,0.479,0.5032,0.4677,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4801
328,0.5,0.471,0.479,0.5032,0.4677,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4813
329,0.5,0.471,0.479,0.5032,0.4694,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4814
330,0.5,0.4855,0.479,0.5032,0.4694,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4829
331,0.5,0.4855,0.479,0.5032,0.4694,0.4871,0.5306,0.4726,0.4081,0.4935,0.5306,0.4081,0.4829
332,0.5,0.4855,0.479,0.5032,0.4694,0.4871,0.5306,0.4903,0.4097,0.4935,0.5306,0.4097,0.4848
333,0.5,0.4903,0.479,0.5032,0.4694,0.4871,0.5306,0.4903,0.4097,0.4935,0.5306,0.4097,0.4853
334,0.5,0.4903,0.479,0.5032,0.4694,0.4871,0.5306,0.4903,0.4097,0.4935,0.5306,0.4097,0.4853
336,0.5,0.5,0.479,0.5032,0.4694,0.4871,0.5306,0.4903,0.4097,0.4935,0.5306,0.4097,0.4863
337,0.5,0.5,0.479,0.5032,0.4694,0.4871,0.5306,0.4903,0.4242,0.4935,0.5306,0.4242,0.4877
338,0.5,0.5,0.479,0.5032,0.4694,0.4871,0.5306,0.4903,0.4242,0.4935,0.5306,0.4242,0.4877
339,0.5,0.5,0.479,0.5032,0.4694,0.4871,0.5306,0.4903,0.4242,0.4935,0.5306,0.4242,0.4877
340,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4903,0.4242,0.4935,0.5306,0.4242,0.4908
341,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
342,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
343,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
344,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
345,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
347,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
349,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
350,0.5,0.5,0.5097,0.5032,0.4694,0.4871,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4911
351,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
352,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
354,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
356,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
358,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
360,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
361,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
362,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
363,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
364,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4242,0.4935,0.5306,0.4242,0.4929
365,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4323,0.4935,0.5306,0.4323,0.4937
366,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4323,0.4935,0.5306,0.4323,0.4937
367,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4323,0.4935,0.5306,0.4323,0.4937
371,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.471,0.4935,0.5306,0.4694,0.4976
372,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.471,0.4935,0.5306,0.4694,0.4976
376,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.471,0.4935,0.5306,0.4694,0.4976
377,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4742,0.4935,0.5306,0.4694,0.4979
378,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4742,0.4935,0.5306,0.4694,0.4979
379,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4742,0.4935,0.5306,0.4694,0.4979
382,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4742,0.4935,0.5306,0.4694,0.4979
384,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.4935,0.4742,0.4935,0.5306,0.4694,0.4979
386,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4742,0.4935,0.5306,0.4694,0.4985
387,0.5,0.5,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4742,0.4935,0.5306,0.4694,0.4985
388,0.5,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4742,0.4935,0.5306,0.4694,0.4987
389,0.5145,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4742,0.4935,0.5306,0.4694,0.5001
390,0.5145,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4694,0.501
391,0.5145,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4694,0.501
392,0.5145,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4694,0.501
393,0.5145,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4694,0.501
394,0.5145,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4694,0.501
395,0.5145,0.5016,0.5097,0.5032,0.4694,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4694,0.501
397,0.5145,0.5016,0.5097,0.5032,0.4871,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4823,0.5027
398,0.5145,0.5016,0.5097,0.5032,0.4871,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4823,0.5027
399,0.5145,0.5016,0.5097,0.5032,0.4871,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4823,0.5027
400,0.5145,0.5016,0.5097,0.5032,0.4871,0.5048,0.5306,0.5,0.4823,0.4935,0.5306,0.4823,0.5027
401,0.5145,0.5016,0.5097,0.5226,0.4871,0.5048,0.5306,0.5,0.4839,0.4935,0.5306,0.4839,0.5048
402,0.5145,0.5016,0.5097,0.5226,0.4871,0.5048,0.5306,0.5,0.4839,0.4935,0.5306,0.4839,0.5048
404,0.5145,0.5016,0.5097,0.5226,0.4871,0.5048,0.5306,0.5,0.4839,0.4935,0.5306,0.4839,0.5048
405,0.5145,0.5016,0.5097,0.5226,0.4871,0.5048,0.5306,0.5,0.4839,0.4935,0.5306,0.4839,0.5048
407,0.5145,0.5016,0.5097,0.5274,0.4871,0.5048,0.5306,0.5,0.4839,0.4935,0.5306,0.4839,0.5053
408,0.5145,0.5016,0.5097,0.5274,0.4871,0.5048,0.5306,0.5,0.4839,0.4935,0.5306,0.4839,0.5053
411,0.5145,0.5016,0.5097,0.5274,0.4871,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5056
413,0.5145,0.5016,0.5097,0.5274,0.4871,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5056
414,0.5145,0.5016,0.5097,0.5274,0.5177,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5087
415,0.5145,0.5016,0.5097,0.5274,0.5177,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5087
418,0.5161,0.5016,0.5097,0.5274,0.5177,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5089
425,0.5161,0.5016,0.5097,0.5274,0.5194,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.509
426,0.5161,0.5016,0.5097,0.5274,0.5194,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.509
427,0.5161,0.5016,0.5097,0.5274,0.5194,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.509
428,0.5161,0.5016,0.5097,0.5274,0.5194,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.509
429,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5092
431,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5092
433,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5092
438,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5092
439,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5,0.4871,0.4935,0.5306,0.4871,0.5092
441,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5016,0.4871,0.5226,0.5306,0.4871,0.5122
442,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5016,0.4871,0.5226,0.5306,0.4871,0.5122
443,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5016,0.4871,0.5226,0.5306,0.4871,0.5122
444,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5016,0.4871,0.5226,0.5306,0.4871,0.5122
445,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5226,0.5306,0.4871,0.5124
447,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5226,0.5306,0.4871,0.5124
448,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5226,0.5306,0.4871,0.5124
449,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5258,0.5306,0.4871,0.5127
450,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5258,0.5306,0.4871,0.5127
451,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5258,0.5306,0.4871,0.5127
452,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5258,0.5306,0.4871,0.5127
453,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5258,0.5306,0.4871,0.5127
454,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5258,0.5306,0.4871,0.5127
455,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5032,0.4871,0.5258,0.5306,0.4871,0.5127
458,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.4871,0.5258,0.5306,0.4871,0.5131
461,0.5161,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.4871,0.5258,0.5306,0.4871,0.5131
462,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.4871,0.5258,0.5306,0.4871,0.5132
463,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5065,0.5258,0.5306,0.5016,0.5152
464,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5065,0.5258,0.5306,0.5016,0.5152
466,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5081,0.5258,0.5306,0.5016,0.5153
470,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5081,0.5258,0.5306,0.5016,0.5153
475,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
476,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
478,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
480,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
481,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
482,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
483,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
484,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
486,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
488,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5129,0.5258,0.5306,0.5016,0.5158
489,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5161,0.5258,0.5306,0.5016,0.5161
492,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5177,0.5258,0.5306,0.5016,0.5163
493,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5194,0.5258,0.5306,0.5016,0.5165
494,0.5177,0.5016,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5194,0.5258,0.5306,0.5016,0.5165
495,0.5177,0.5113,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5194,0.5258,0.5306,0.5048,0.5174
496,0.5177,0.5113,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5194,0.5258,0.5306,0.5048,0.5174
497,0.5177,0.5113,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5194,0.5258,0.5306,0.5048,0.5174
498,0.5177,0.5113,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5194,0.5258,0.5306,0.5048,0.5174
499,0.5177,0.5113,0.5097,0.5274,0.521,0.5048,0.5306,0.5065,0.5194,0.5258,0.5306,0.5048,0.5174
