timestamp,legacy_ac970,legacy_ac971,legacy_ac975,legacy_ac976,legacy_ac973,legacy_ac972,max,min,avg
61335,0.918,0.8634,0.8605,0.9288,0.8985,0.8985,0.9288,0.8605,0.8946
61343,0.918,0.8634,0.8605,0.9288,0.8771,0.8985,0.9288,0.8605,0.8911
61345,0.918,0.9141,0.8605,0.9288,0.8771,0.8985,0.9288,0.8605,0.8995
61378,0.918,0.9141,0.8605,0.9288,0.8771,0.8985,0.9288,0.8605,0.8995
61466,0.918,0.9141,0.8605,0.9288,0.8771,0.8546,0.9288,0.8546,0.8922
61474,0.918,0.9141,0.8605,0.9288,0.8985,0.8546,0.9288,0.8546,0.8957
61525,0.918,0.9141,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8996
61565,0.918,0.9093,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8989
61581,0.918,0.9093,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8989
61643,0.918,0.9141,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8996
61649,0.918,0.9063,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8984
61672,0.918,0.9063,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8984
61679,0.918,0.9141,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8996
61688,0.918,0.9141,0.8839,0.9288,0.8985,0.8546,0.9288,0.8546,0.8996
61718,0.918,0.9141,0.8839,0.9288,0.8771,0.8546,0.9288,0.8546,0.8961
61772,0.918,0.9141,0.8839,0.9288,0.8771,0.8546,0.9288,0.8546,0.8961
61788,0.918,0.9141,0.8839,0.9288,0.8771,0.8546,0.9288,0.8546,0.8961
61817,0.8673,0.9141,0.8839,0.9288,0.8771,0.8546,0.9288,0.8546,0.8876
61821,0.8673,0.9141,0.8839,0.9288,0.8771,0.9298,0.9298,0.8673,0.9002
61824,0.918,0.9141,0.8839,0.9288,0.8771,0.9298,0.9298,0.8771,0.9086
61834,0.8517,0.9141,0.8839,0.9288,0.8771,0.9298,0.9298,0.8517,0.8976
61896,0.8517,0.9141,0.8839,0.9288,0.8771,0.9298,0.9298,0.8517,0.8976
61902,0.8517,0.9141,0.8839,0.9288,0.8771,0.9298,0.9298,0.8517,0.8976
62001,0.8517,0.9141,0.8839,0.9034,0.8771,0.9298,0.9298,0.8517,0.8933
62013,0.8517,0.9141,0.919,0.9034,0.8771,0.9298,0.9298,0.8517,0.8992
62055,0.8517,0.9063,0.919,0.9034,0.8771,0.9298,0.9298,0.8517,0.8979
62060,0.8517,0.9063,0.919,0.9034,0.8985,0.9298,0.9298,0.8517,0.9015
62068,0.918,0.9063,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9125
62085,0.918,0.9063,0.919,0.9034,0.8771,0.9298,0.9298,0.8771,0.9089
62121,0.918,0.9063,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9125
62129,0.918,0.9063,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9133
62140,0.918,0.9063,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9133
62168,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
62176,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
62233,0.918,0.9141,0.9239,0.9034,0.8615,0.9298,0.9298,0.8615,0.9085
62264,0.918,0.9141,0.9239,0.9034,0.8615,0.9298,0.9298,0.8615,0.9085
62272,0.918,0.9141,0.9239,0.9034,0.8615,0.9298,0.9298,0.8615,0.9085
62277,0.918,0.9141,0.9239,0.9034,0.8615,0.9298,0.9298,0.8615,0.9085
62319,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
62335,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
62394,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
62395,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
62404,0.918,0.9141,0.9239,0.9034,0.8771,0.8546,0.9239,0.8546,0.8985
62456,0.918,0.9141,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9021
62460,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
62508,0.918,0.9141,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9021
62520,0.918,0.9141,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9021
62536,0.918,0.9141,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9021
62565,0.918,0.8634,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.8936
62572,0.918,0.8634,0.9239,0.9288,0.8985,0.8546,0.9288,0.8546,0.8979
62628,0.918,0.9141,0.9239,0.9288,0.8985,0.8546,0.9288,0.8546,0.9063
62656,0.918,0.9141,0.9239,0.9288,0.8985,0.8429,0.9288,0.8429,0.9044
62684,0.918,0.9141,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9185
62696,0.918,0.9141,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9185
62747,0.918,0.9141,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9185
62829,0.918,0.9141,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9185
62833,0.918,0.9141,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9185
62885,0.918,0.9141,0.9239,0.9288,0.8771,0.9278,0.9288,0.8771,0.9149
62894,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
62902,0.918,0.9141,0.9239,0.9288,0.8771,0.8546,0.9288,0.8546,0.9027
62903,0.918,0.9141,0.9239,0.9288,0.8771,0.9034,0.9288,0.8771,0.9109
62904,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
62953,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
62959,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
62983,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63003,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
63010,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
63017,0.9141,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9136
63018,0.9141,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9136
63050,0.9141,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9136
63078,0.8956,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9106
63191,0.918,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9143
63278,0.918,0.9034,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9125
63285,0.918,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9143
63287,0.918,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9143
63320,0.918,0.9141,0.9239,0.9229,0.8771,0.9298,0.9298,0.8771,0.9143
63335,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63336,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63338,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63343,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63350,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63390,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63451,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63470,0.918,0.88,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9096
63490,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
63496,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
63604,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
63606,0.918,0.9063,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9098
63612,0.918,0.9063,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9098
63613,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
63623,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
63640,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
63651,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
63664,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
63667,0.918,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9111
63749,0.918,0.9141,0.9239,0.9034,0.8771,0.9034,0.9239,0.8771,0.9066
63753,0.918,0.9141,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9058
63757,0.918,0.9093,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.905
63767,0.918,0.9093,0.919,0.9034,0.8771,0.8985,0.919,0.8771,0.9042
63787,0.918,0.9093,0.919,0.9034,0.8771,0.8985,0.919,0.8771,0.9042
63808,0.918,0.9141,0.919,0.9034,0.8771,0.8985,0.919,0.8771,0.905
63821,0.918,0.9141,0.919,0.9034,0.8771,0.9034,0.919,0.8771,0.9058
63826,0.918,0.9141,0.919,0.879,0.8771,0.9034,0.919,0.8771,0.9018
63839,0.918,0.9063,0.919,0.879,0.8771,0.9034,0.919,0.8771,0.9005
63844,0.918,0.9063,0.919,0.879,0.8985,0.9034,0.919,0.879,0.904
63869,0.918,0.9063,0.919,0.879,0.8985,0.9034,0.919,0.879,0.904
63897,0.918,0.9063,0.919,0.879,0.8985,0.9034,0.919,0.879,0.904
64030,0.918,0.9063,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9081
64067,0.918,0.9063,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9081
64074,0.918,0.9063,0.919,0.9034,0.8771,0.9034,0.919,0.8771,0.9045
64115,0.918,0.9063,0.919,0.9034,0.8771,0.9034,0.919,0.8771,0.9045
64124,0.918,0.9063,0.919,0.8946,0.8771,0.9034,0.919,0.8771,0.9031
64143,0.918,0.9093,0.919,0.8946,0.8771,0.9034,0.919,0.8771,0.9036
64153,0.918,0.9141,0.919,0.8946,0.8771,0.9034,0.919,0.8771,0.9044
64155,0.918,0.9141,0.919,0.8946,0.8771,0.9034,0.919,0.8771,0.9044
64210,0.918,0.9141,0.919,0.8946,0.8771,0.9034,0.919,0.8771,0.9044
64276,0.918,0.9141,0.919,0.8946,0.8771,0.9034,0.919,0.8771,0.9044
64288,0.918,0.9141,0.919,0.9034,0.8771,0.9034,0.919,0.8771,0.9058
64315,0.918,0.9141,0.919,0.9034,0.8771,0.9034,0.919,0.8771,0.9058
64345,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
64349,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
64367,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
64426,0.918,0.9141,0.8868,0.9034,0.8985,0.9034,0.918,0.8868,0.904
64427,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
64516,0.918,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9094
64521,0.918,0.9141,0.8868,0.9034,0.8985,0.84,0.918,0.84,0.8935
64536,0.918,0.9141,0.8868,0.9034,0.8985,0.84,0.918,0.84,0.8935
64540,0.918,0.9141,0.8868,0.9034,0.8985,0.84,0.918,0.84,0.8935
64554,0.918,0.9141,0.8839,0.9034,0.8985,0.84,0.918,0.84,0.893
64556,0.918,0.9141,0.8839,0.9034,0.8985,0.84,0.918,0.84,0.893
64563,0.918,0.9141,0.8839,0.9034,0.8985,0.84,0.918,0.84,0.893
64631,0.918,0.9141,0.8839,0.9034,0.8985,0.9298,0.9298,0.8839,0.908
64653,0.918,0.9141,0.8839,0.9034,0.8985,0.8429,0.918,0.8429,0.8935
64654,0.918,0.9141,0.8839,0.9034,0.8985,0.8429,0.918,0.8429,0.8935
64655,0.8644,0.9141,0.8839,0.9034,0.8985,0.8429,0.9141,0.8429,0.8845
64673,0.8644,0.9141,0.9239,0.9034,0.8985,0.8429,0.9239,0.8429,0.8912
64688,0.8644,0.9141,0.919,0.9034,0.8985,0.8429,0.919,0.8429,0.8904
64778,0.8644,0.9141,0.919,0.9034,0.8985,0.8985,0.919,0.8644,0.8996
64781,0.8644,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8644,0.9049
64782,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
64787,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
64917,0.918,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
64946,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
64953,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
64957,0.918,0.9093,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
64989,0.918,0.9093,0.9239,0.9288,0.8771,0.9278,0.9288,0.8771,0.9141
65003,0.918,0.9093,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.908
65005,0.918,0.9093,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.908
65006,0.918,0.9093,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.908
65024,0.918,0.9093,0.9239,0.9288,0.8771,0.9278,0.9288,0.8771,0.9141
65126,0.918,0.9093,0.9239,0.9034,0.8771,0.9278,0.9278,0.8771,0.9099
65250,0.918,0.9093,0.9239,0.9034,0.8985,0.9278,0.9278,0.8985,0.9135
65256,0.918,0.9093,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9013
65273,0.918,0.9093,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9013
65305,0.918,0.9093,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9013
65309,0.918,0.9093,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9013
65312,0.918,0.9141,0.9239,0.9034,0.8985,0.8546,0.9239,0.8546,0.9021
65333,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
65350,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
65374,0.918,0.9141,0.9239,0.9034,0.8985,0.84,0.9239,0.84,0.8996
65380,0.918,0.9141,0.919,0.9034,0.8985,0.84,0.919,0.84,0.8988
65473,0.918,0.9141,0.919,0.9034,0.8985,0.84,0.919,0.84,0.8988
65478,0.918,0.9141,0.919,0.9288,0.8985,0.84,0.9288,0.84,0.9031
65484,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
65667,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
65744,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
65777,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
65823,0.8956,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8956,0.9143
65824,0.8956,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9089
65920,0.8956,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9089
65931,0.8644,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8644,0.9037
65971,0.8644,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8644,0.9037
66118,0.8644,0.9141,0.8868,0.9288,0.8985,0.9034,0.9288,0.8644,0.8993
66128,0.8644,0.9141,0.8868,0.9034,0.8985,0.9034,0.9141,0.8644,0.8951
66137,0.8644,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8644,0.9013
66163,0.8644,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8644,0.9013
66202,0.8644,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8644,0.9013
66207,0.8644,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8644,0.9013
66230,0.8644,0.9141,0.9239,0.9034,0.8771,0.9034,0.9239,0.8644,0.8977
66245,0.8644,0.9141,0.9239,0.9034,0.8771,0.9034,0.9239,0.8644,0.8977
66271,0.918,0.9141,0.9239,0.9034,0.8771,0.9034,0.9239,0.8771,0.9066
66300,0.918,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9102
66313,0.918,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9102
66405,0.918,0.9141,0.9239,0.9288,0.8985,0.9034,0.9288,0.8985,0.9145
66436,0.918,0.9063,0.9239,0.9288,0.8985,0.9034,0.9288,0.8985,0.9131
66458,0.918,0.9141,0.9239,0.9288,0.8985,0.9034,0.9288,0.8985,0.9145
66477,0.8644,0.9141,0.9239,0.9288,0.8985,0.9034,0.9288,0.8644,0.9055
66489,0.8644,0.9093,0.9239,0.9288,0.8985,0.9034,0.9288,0.8644,0.9047
66504,0.8644,0.9093,0.9239,0.9288,0.8985,0.9034,0.9288,0.8644,0.9047
66509,0.9141,0.9093,0.9239,0.9288,0.8985,0.9034,0.9288,0.8985,0.913
66540,0.9141,0.9093,0.919,0.9288,0.8985,0.9034,0.9288,0.8985,0.9122
66545,0.9141,0.9093,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9114
66574,0.9141,0.9093,0.919,0.9288,0.8985,0.8702,0.9288,0.8702,0.9066
66590,0.9141,0.9093,0.919,0.9288,0.8985,0.9034,0.9288,0.8985,0.9122
66771,0.9141,0.9093,0.919,0.9288,0.8263,0.9034,0.9288,0.8263,0.9002
66836,0.9141,0.9093,0.919,0.9288,0.8985,0.9034,0.9288,0.8985,0.9122
66876,0.9141,0.9141,0.919,0.9288,0.8985,0.9034,0.9288,0.8985,0.913
66884,0.9141,0.9141,0.8741,0.9288,0.8985,0.9034,0.9288,0.8741,0.9055
66886,0.9141,0.9141,0.881,0.9288,0.8985,0.9034,0.9288,0.881,0.9066
66905,0.9141,0.9141,0.8839,0.9288,0.8985,0.9034,0.9288,0.8839,0.9071
66938,0.9141,0.9141,0.8839,0.9288,0.8985,0.8429,0.9288,0.8429,0.8971
67108,0.9141,0.9141,0.8839,0.9288,0.8985,0.8429,0.9288,0.8429,0.8971
67112,0.9141,0.9141,0.8839,0.9288,0.8985,0.9298,0.9298,0.8839,0.9115
67123,0.9141,0.9141,0.8839,0.9034,0.8985,0.9298,0.9298,0.8839,0.9073
67147,0.9141,0.9141,0.8839,0.9034,0.8985,0.9298,0.9298,0.8839,0.9073
67172,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
67204,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
67245,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
67264,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
67273,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
67281,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
67350,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
67417,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
67422,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
67425,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
67471,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
67500,0.918,0.9141,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9128
67510,0.918,0.9141,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9128
67548,0.918,0.9141,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9128
67563,0.918,0.9141,0.8868,0.9288,0.8985,0.8985,0.9288,0.8868,0.9074
67579,0.9141,0.9141,0.8868,0.9288,0.8985,0.8985,0.9288,0.8868,0.9068
67582,0.9141,0.9141,0.8868,0.9288,0.8985,0.8985,0.9288,0.8868,0.9068
67594,0.9141,0.9141,0.8868,0.9034,0.8985,0.8985,0.9141,0.8868,0.9026
67611,0.9141,0.9141,0.8868,0.9034,0.8985,0.8985,0.9141,0.8868,0.9026
67654,0.918,0.9141,0.8868,0.9034,0.8985,0.8985,0.918,0.8868,0.9032
67744,0.918,0.9141,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9094
67767,0.918,0.9141,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9058
67787,0.918,0.9141,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9058
67802,0.918,0.9141,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9058
67843,0.918,0.9141,0.9239,0.9288,0.8771,0.8985,0.9288,0.8771,0.9101
67849,0.918,0.9141,0.9239,0.9288,0.8771,0.8985,0.9288,0.8771,0.9101
67916,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
67964,0.918,0.9141,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.9003
68022,0.918,0.9141,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9039
68035,0.918,0.9141,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9039
68087,0.918,0.9141,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9039
68091,0.918,0.9093,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9031
68117,0.918,0.9093,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9031
68155,0.918,0.9093,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9031
68161,0.918,0.9093,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.8995
68187,0.918,0.9093,0.8839,0.9288,0.8771,0.84,0.9288,0.84,0.8929
68194,0.918,0.9093,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.8995
68197,0.918,0.9141,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.9003
68221,0.918,0.9141,0.9239,0.9288,0.8771,0.84,0.9288,0.84,0.9003
68224,0.918,0.9141,0.9239,0.9288,0.8985,0.84,0.9288,0.84,0.9039
68228,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68255,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
68298,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
68299,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
68304,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
68408,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68462,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68468,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68493,0.918,0.9141,0.9239,0.9288,0.8985,0.8702,0.9288,0.8702,0.9089
68502,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68574,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68589,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
68669,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
68724,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68728,0.918,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9181
68729,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
68744,0.918,0.9063,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9175
68749,0.918,0.9063,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9114
68773,0.9141,0.9063,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9107
68783,0.9141,0.9063,0.8868,0.9288,0.8985,0.9034,0.9288,0.8868,0.9063
68852,0.9141,0.9063,0.8868,0.9288,0.8985,0.9034,0.9288,0.8868,0.9063
68889,0.918,0.9063,0.8868,0.9288,0.8985,0.9034,0.9288,0.8868,0.907
68938,0.8673,0.9063,0.8868,0.9288,0.8985,0.9034,0.9288,0.8673,0.8985
68942,0.8673,0.9063,0.8868,0.9288,0.8771,0.9034,0.9288,0.8673,0.895
68944,0.8673,0.9063,0.8868,0.9288,0.8771,0.9034,0.9288,0.8673,0.895
68945,0.9171,0.9063,0.8868,0.9288,0.8771,0.9034,0.9288,0.8771,0.9032
69022,0.9171,0.9093,0.8868,0.9288,0.8771,0.9034,0.9288,0.8771,0.9037
69144,0.918,0.9093,0.8868,0.9288,0.8771,0.9034,0.9288,0.8771,0.9039
69255,0.918,0.9093,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9083
69290,0.918,0.9093,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.908
69292,0.918,0.9093,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.908
69321,0.918,0.9093,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.908
69330,0.918,0.9093,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.908
69336,0.918,0.9093,0.8868,0.9288,0.8985,0.9278,0.9288,0.8868,0.9115
69343,0.918,0.9093,0.8868,0.9288,0.7024,0.9278,0.9288,0.7024,0.8788
69346,0.918,0.9141,0.8868,0.9288,0.7024,0.9278,0.9288,0.7024,0.8797
69365,0.8956,0.9141,0.8868,0.9288,0.7024,0.9278,0.9288,0.7024,0.8759
69372,0.8956,0.9141,0.8868,0.9288,0.7024,0.9278,0.9288,0.7024,0.8759
69391,0.8956,0.9141,0.8868,0.8946,0.7024,0.9278,0.9278,0.7024,0.8702
69479,0.8956,0.9141,0.9239,0.8946,0.7024,0.9278,0.9278,0.7024,0.8764
69482,0.8956,0.9141,0.9239,0.8946,0.7024,0.9278,0.9278,0.7024,0.8764
69550,0.8956,0.9141,0.9239,0.8946,0.7024,0.9278,0.9278,0.7024,0.8764
69563,0.8956,0.9063,0.9239,0.8946,0.7024,0.9278,0.9278,0.7024,0.8751
69606,0.8956,0.9063,0.9239,0.8946,0.7024,0.9278,0.9278,0.7024,0.8751
69655,0.8956,0.9063,0.9239,0.8946,0.8985,0.9278,0.9278,0.8946,0.9078
69656,0.8956,0.9063,0.9239,0.8946,0.8985,0.9278,0.9278,0.8946,0.9078
69658,0.8956,0.9063,0.9239,0.8946,0.8985,0.9278,0.9278,0.8946,0.9078
69669,0.8956,0.9063,0.9239,0.8946,0.8985,0.9278,0.9278,0.8946,0.9078
69682,0.8956,0.9063,0.9239,0.9288,0.8985,0.9278,0.9288,0.8956,0.9135
69707,0.8956,0.9063,0.9239,0.9288,0.8985,0.9278,0.9288,0.8956,0.9135
69719,0.8956,0.9063,0.9239,0.9288,0.8771,0.9278,0.9288,0.8771,0.9099
69737,0.8956,0.9063,0.9239,0.9288,0.8985,0.9278,0.9288,0.8956,0.9135
69739,0.9141,0.9063,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9166
69763,0.9141,0.9063,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9166
