timestamp,uhci5,uhci8,uhci3,uhci6,uhci0,uhci1,uhci9,uhci4,uhci7,uhci2,max,min,avg
155,0.4162,0.3988,0.396,0.3988,0.3786,0.3902,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3951
156,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4017,0.3786,0.4162,0.3786,0.3951
157,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
158,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
159,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
160,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
161,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
162,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4191,0.3786,0.4191,0.3786,0.3968
163,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
164,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
165,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
166,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
167,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
168,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
169,0.4162,0.4017,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3968
170,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
171,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
172,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
173,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
174,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
175,0.4162,0.3988,0.396,0.396,0.3786,0.3902,0.4162,0.3786,0.4162,0.3786,0.4162,0.3786,0.3965
