timestamp,ohci5,ohci7,ohci2,ohci0,ohci4,ohci8,ohci9,ohci6,ohci1,max,min,avg
0,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513,0.0513
4,0.1502,0.1502,0.1502,0.1502,0.1502,0.0513,0.0513,0.1502,0.1502,0.1502,0.0513,0.1282
5,0.6813,0.674,0.6319,0.6575,0.7179,0.1502,0.1502,0.5256,0.6209,0.7179,0.1502,0.5344
6,0.6832,0.6777,0.7436,0.7326,0.7418,0.7418,0.6722,0.6355,0.6465,0.7436,0.6355,0.6972
7,0.7802,0.7234,0.7656,0.7582,0.7527,0.7454,0.7106,0.6557,0.7473,0.7802,0.6557,0.7377
8,0.7894,0.7527,0.7674,0.7656,0.7619,0.7509,0.7509,0.6593,0.7473,0.7894,0.6593,0.7495
9,0.7949,0.7527,0.7766,0.7692,0.7619,0.7546,0.7656,0.6593,0.7473,0.7949,0.6593,0.7536
10,0.7949,0.7784,0.7766,0.7692,0.7674,0.7619,0.7729,0.663,0.7564,0.7949,0.663,0.7601
11,0.7967,0.7784,0.7766,0.7729,0.7985,0.7656,0.7729,0.663,0.7582,0.7985,0.663,0.7648
12,0.7967,0.7857,0.7766,0.7747,0.7985,0.7674,0.7729,0.663,0.7711,0.7985,0.663,0.7674
13,0.7967,0.7857,0.7766,0.7875,0.8022,0.7784,0.7729,0.663,0.7821,0.8022,0.663,0.7717
14,0.7967,0.7857,0.7766,0.7875,0.8022,0.7894,0.7729,0.7253,0.7821,0.8022,0.7253,0.7798
15,0.7967,0.793,0.7766,0.7875,0.8022,0.7912,0.7747,0.7253,0.7821,0.8022,0.7253,0.781
16,0.7967,0.793,0.7766,0.7875,0.8059,0.7912,0.7747,0.7253,0.7821,0.8059,0.7253,0.7814
17,0.7967,0.793,0.7784,0.7912,0.8059,0.7912,0.7821,0.7253,0.7821,0.8059,0.7253,0.7829
18,0.7967,0.7949,0.7784,0.7912,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7833
19,0.7967,0.7949,0.7784,0.7912,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7833
20,0.7967,0.7985,0.7784,0.7912,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7837
21,0.7967,0.7985,0.7967,0.7949,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7861
22,0.7967,0.8004,0.7967,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7867
23,0.7967,0.8004,0.7967,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7867
24,0.7967,0.8004,0.7967,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7867
25,0.7967,0.8004,0.8022,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7874
26,0.7967,0.8004,0.8022,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7874
27,0.7967,0.8004,0.8022,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7874
28,0.7967,0.8004,0.8022,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7874
29,0.7967,0.8004,0.8022,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7874
30,0.7967,0.8004,0.8022,0.7985,0.8059,0.7912,0.7821,0.7271,0.7821,0.8059,0.7271,0.7874
31,0.7967,0.8004,0.804,0.7985,0.8059,0.7912,0.7821,0.7271,0.7839,0.8059,0.7271,0.7878
32,0.7967,0.8004,0.804,0.7985,0.8059,0.7912,0.7857,0.7271,0.7839,0.8059,0.7271,0.7882
33,0.7967,0.8004,0.804,0.7985,0.8059,0.7912,0.7857,0.7271,0.7857,0.8059,0.7271,0.7884
34,0.7967,0.8004,0.8059,0.7985,0.8059,0.7912,0.7857,0.7271,0.7857,0.8059,0.7271,0.7886
35,0.7967,0.8004,0.8059,0.7985,0.8059,0.7912,0.7857,0.7326,0.7857,0.8059,0.7326,0.7892
36,0.7967,0.8022,0.8059,0.7985,0.8059,0.7912,0.7857,0.7363,0.7857,0.8059,0.7363,0.7898
37,0.7967,0.8022,0.8059,0.7985,0.8059,0.7912,0.7857,0.7363,0.7857,0.8059,0.7363,0.7898
38,0.7967,0.8022,0.8059,0.7985,0.8059,0.7912,0.7875,0.7363,0.7857,0.8059,0.7363,0.79
39,0.7967,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7363,0.7857,0.8059,0.7363,0.7904
40,0.7967,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7363,0.7857,0.8059,0.7363,0.7904
41,0.7967,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7363,0.7857,0.8059,0.7363,0.7904
42,0.7967,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7363,0.7857,0.8059,0.7363,0.7904
43,0.7967,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7363,0.7857,0.8059,0.7363,0.7904
44,0.7967,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7363,0.7857,0.8059,0.7363,0.7904
45,0.7985,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7527,0.7857,0.8059,0.7527,0.7924
46,0.7985,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7527,0.7857,0.8059,0.7527,0.7924
47,0.7985,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7527,0.7857,0.8059,0.7527,0.7924
48,0.7985,0.8022,0.8059,0.8022,0.8059,0.7912,0.7875,0.7527,0.7857,0.8059,0.7527,0.7924
49,0.7985,0.8022,0.8059,0.8022,0.8095,0.7912,0.7875,0.7527,0.7857,0.8095,0.7527,0.7928
50,0.7985,0.8022,0.8059,0.8022,0.8095,0.7912,0.7875,0.7527,0.7857,0.8095,0.7527,0.7928
51,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7527,0.7857,0.8095,0.7527,0.7932
52,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7527,0.7857,0.8095,0.7527,0.7932
53,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
54,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
55,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
56,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
57,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
58,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
59,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
60,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
61,0.7985,0.8022,0.8059,0.8022,0.8095,0.7949,0.7875,0.7546,0.7857,0.8095,0.7546,0.7934
62,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7546,0.7857,0.8095,0.7546,0.7936
63,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7546,0.7857,0.8095,0.7546,0.7936
64,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
65,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
66,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
67,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
68,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
69,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
70,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
71,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7875,0.7674,0.7857,0.8095,0.7674,0.7951
72,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
73,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
74,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
75,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
76,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
77,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
78,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
79,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7674,0.7857,0.8095,0.7674,0.7953
80,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7894,0.7711,0.7857,0.8095,0.7711,0.7957
81,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
82,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
83,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
84,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
85,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
86,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
87,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
88,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
89,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
90,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
91,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
92,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
93,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
94,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
95,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
96,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
97,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
98,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
99,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
100,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
101,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
102,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
103,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
104,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
105,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
106,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
107,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
108,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
109,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
110,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
111,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
112,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
113,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
114,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7711,0.7857,0.8095,0.7711,0.7959
115,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7784,0.7857,0.8095,0.7784,0.7967
116,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
117,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
118,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
119,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
120,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
121,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
122,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
123,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
124,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
125,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
126,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
127,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
128,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
129,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
130,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
131,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
132,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
133,0.7985,0.8022,0.8059,0.8022,0.8095,0.7967,0.7912,0.7839,0.7857,0.8095,0.7839,0.7973
134,0.7985,0.8022,0.8059,0.8022,0.8095,0.7985,0.7912,0.7839,0.7857,0.8095,0.7839,0.7975
135,0.7985,0.8022,0.8059,0.8022,0.8095,0.7985,0.7912,0.7839,0.7857,0.8095,0.7839,0.7975
136,0.7985,0.8022,0.8059,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8095,0.7857,0.7981
137,0.7985,0.8022,0.8059,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8095,0.7857,0.7981
138,0.7985,0.8022,0.8059,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8095,0.7857,0.7981
139,0.7985,0.8022,0.8059,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8095,0.7857,0.7981
140,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
141,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
142,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
143,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
144,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
145,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
146,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
147,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
148,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
149,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7894,0.7857,0.8114,0.7857,0.7987
150,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
151,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
152,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
153,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
154,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
155,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
156,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
157,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
158,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
159,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
160,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
161,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
162,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
163,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
164,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
165,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
166,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
167,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
168,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
169,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
170,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
171,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
172,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
173,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
174,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
175,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
176,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
177,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
178,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
179,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
180,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
181,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
182,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
183,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
184,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
185,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
186,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
187,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
188,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
189,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
190,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
191,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
192,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
193,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
194,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
195,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
196,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
197,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
198,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
199,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
200,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
201,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
202,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.7912,0.7912,0.7857,0.8114,0.7857,0.7989
203,0.7985,0.8022,0.8114,0.8022,0.8095,0.7985,0.793,0.7912,0.7857,0.8114,0.7857,0.7991
204,0.7985,0.8022,0.8114,0.8022,0.8095,0.8004,0.793,0.7912,0.7857,0.8114,0.7857,0.7993
205,0.7985,0.8022,0.8114,0.8077,0.8095,0.8004,0.793,0.7912,0.7857,0.8114,0.7857,0.8
206,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7912,0.7857,0.815,0.7857,0.8006
207,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
208,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
209,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
210,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
211,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
212,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
213,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
214,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
215,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
216,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
217,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
218,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
219,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
220,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
221,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
222,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
223,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
224,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
225,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
226,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
227,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
228,0.7985,0.8022,0.8114,0.8077,0.815,0.8004,0.793,0.7949,0.7857,0.815,0.7857,0.801
