timestamp,legacy_floppy7,legacy_floppy2,legacy_floppy0,legacy_floppy5,legacy_floppy8,legacy_floppy1,legacy_floppy4,legacy_floppy6,legacy_floppy3,max,min,avg
4075,0.4028,0.4676,0.4615,0.4656,0.4919,0.4798,0.4211,0.4696,0.4757,0.4919,0.4028,0.4595
4076,0.4028,0.4676,0.4615,0.4656,0.4919,0.4595,0.4211,0.4696,0.4757,0.4919,0.4028,0.4573
4077,0.4028,0.4676,0.4615,0.4656,0.4919,0.4595,0.4211,0.4798,0.4757,0.4919,0.4028,0.4584
4078,0.4028,0.4393,0.4615,0.4656,0.4919,0.4595,0.4534,0.4798,0.4757,0.4919,0.4028,0.4588
4079,0.4028,0.4393,0.4615,0.4656,0.4919,0.4595,0.4534,0.4798,0.4737,0.4919,0.4028,0.4586
4081,0.4028,0.4393,0.4838,0.4656,0.4919,0.4595,0.4534,0.4798,0.4737,0.4919,0.4028,0.4611
4082,0.4737,0.4393,0.4838,0.4696,0.4919,0.4595,0.4656,0.4798,0.4737,0.4919,0.4393,0.4708
4083,0.4737,0.4393,0.4838,0.4696,0.4919,0.4818,0.4656,0.4798,0.4737,0.4919,0.4393,0.4732
4084,0.4737,0.4393,0.4838,0.4696,0.4919,0.4595,0.4656,0.4798,0.4737,0.4919,0.4393,0.4708
4085,0.4737,0.4393,0.4838,0.4696,0.4919,0.4615,0.4656,0.4798,0.4737,0.4919,0.4393,0.471
4087,0.4737,0.4393,0.4838,0.4474,0.4717,0.4615,0.4656,0.4798,0.4737,0.4838,0.4393,0.4663
4088,0.4737,0.4393,0.4737,0.4474,0.4717,0.4615,0.4656,0.4798,0.4737,0.4798,0.4393,0.4652
4089,0.4737,0.4393,0.4737,0.4474,0.4717,0.4615,0.4656,0.4717,0.4899,0.4899,0.4393,0.4661
4092,0.4737,0.4393,0.4737,0.4474,0.4332,0.4615,0.4656,0.4717,0.4595,0.4737,0.4332,0.4584
4093,0.4737,0.4393,0.4737,0.5,0.4818,0.4615,0.498,0.4717,0.4595,0.5,0.4393,0.4732
4095,0.4737,0.4393,0.4737,0.5,0.4818,0.4615,0.4352,0.4717,0.4595,0.5,0.4352,0.4663
4096,0.4919,0.4393,0.4737,0.5,0.4818,0.4757,0.4352,0.4717,0.4595,0.5,0.4352,0.4699
4097,0.4919,0.4393,0.4737,0.5,0.4818,0.419,0.419,0.4717,0.4595,0.5,0.419,0.4618
4099,0.4919,0.4393,0.4737,0.5,0.5142,0.419,0.419,0.4757,0.4595,0.5142,0.419,0.4658
4100,0.4919,0.4393,0.4757,0.4737,0.5142,0.419,0.4757,0.4757,0.4595,0.5142,0.419,0.4694
4103,0.4919,0.4757,0.4757,0.4737,0.5142,0.419,0.4757,0.4757,0.4595,0.5142,0.419,0.4735
4104,0.4919,0.4757,0.4757,0.4737,0.5142,0.419,0.4838,0.4757,0.4595,0.5142,0.419,0.4744
4105,0.4919,0.4757,0.4757,0.4737,0.5142,0.4413,0.4838,0.4757,0.4595,0.5142,0.4413,0.4768
4107,0.4919,0.4757,0.4757,0.4251,0.5142,0.4413,0.4838,0.4757,0.4615,0.5142,0.4251,0.4717
4111,0.4919,0.4757,0.4757,0.4251,0.5142,0.4413,0.4838,0.4737,0.4615,0.5142,0.4251,0.4714
4113,0.4919,0.4777,0.4757,0.4251,0.5142,0.4737,0.4838,0.4737,0.4453,0.5142,0.4251,0.4735
4115,0.4919,0.4028,0.4757,0.4251,0.5142,0.4737,0.4838,0.4737,0.4453,0.5142,0.4028,0.4651
4116,0.4919,0.4028,0.4757,0.4737,0.5142,0.4737,0.4838,0.4737,0.4453,0.5142,0.4028,0.4705
4117,0.4717,0.4028,0.4757,0.4737,0.5142,0.4737,0.4838,0.4737,0.4453,0.5142,0.4028,0.4683
4118,0.4717,0.4028,0.4393,0.4737,0.5142,0.4737,0.4838,0.4737,0.4453,0.5142,0.4028,0.4642
4119,0.4717,0.4028,0.4413,0.4737,0.5142,0.4737,0.4838,0.4737,0.4453,0.5142,0.4028,0.4645
4120,0.4717,0.4028,0.4413,0.4737,0.5142,0.4737,0.4838,0.4737,0.4676,0.5142,0.4028,0.4669
4122,0.4717,0.4028,0.4413,0.4737,0.5142,0.4737,0.4838,0.4757,0.4676,0.5142,0.4028,0.4672
4124,0.4717,0.4028,0.4413,0.4717,0.5142,0.4737,0.4838,0.4757,0.4676,0.5142,0.4028,0.4669
4125,0.4717,0.4028,0.4413,0.4717,0.5142,0.4291,0.4838,0.4757,0.4676,0.5142,0.4028,0.462
4126,0.4717,0.4028,0.4413,0.4717,0.4939,0.4291,0.4838,0.4757,0.4676,0.4939,0.4028,0.4597
4129,0.4717,0.4028,0.4413,0.4717,0.4939,0.4251,0.4838,0.4717,0.4676,0.4939,0.4028,0.4588
4130,0.4717,0.4737,0.4413,0.4717,0.4939,0.4251,0.4838,0.4717,0.4818,0.4939,0.4251,0.4683
4135,0.4717,0.4737,0.4413,0.4717,0.4939,0.4939,0.4838,0.4717,0.4818,0.4939,0.4413,0.4759
4138,0.4717,0.4737,0.4413,0.4717,0.4939,0.4879,0.4838,0.4717,0.4818,0.4939,0.4413,0.4753
4139,0.4717,0.4717,0.4676,0.4717,0.4939,0.4879,0.4838,0.4717,0.4818,0.4939,0.4676,0.478
4141,0.4717,0.4717,0.4676,0.4798,0.4939,0.4879,0.4777,0.4717,0.4818,0.4939,0.4676,0.4782
4143,0.4717,0.4717,0.4676,0.4798,0.4939,0.4717,0.4777,0.4717,0.4818,0.4939,0.4676,0.4764
4145,0.4717,0.4717,0.4676,0.4798,0.4939,0.4717,0.4777,0.4717,0.4049,0.4939,0.4049,0.4679
4147,0.4717,0.4575,0.4676,0.4798,0.4939,0.4717,0.4777,0.4717,0.4049,0.4939,0.4049,0.4663
4149,0.4696,0.4575,0.4676,0.4798,0.4939,0.4717,0.4777,0.4717,0.4049,0.4939,0.4049,0.466
4151,0.4696,0.4575,0.4676,0.4798,0.4757,0.4717,0.4777,0.4717,0.4049,0.4798,0.4049,0.464
4152,0.4696,0.4575,0.4676,0.4798,0.4757,0.4717,0.498,0.4717,0.4049,0.498,0.4049,0.4663
4154,0.4271,0.4575,0.4676,0.4028,0.4757,0.4717,0.498,0.4717,0.4737,0.498,0.4028,0.4606
4155,0.4271,0.4838,0.4676,0.4028,0.4717,0.4717,0.498,0.4717,0.4737,0.498,0.4028,0.4631
4157,0.4271,0.4838,0.4919,0.4636,0.4717,0.4717,0.498,0.4717,0.4089,0.498,0.4089,0.4654
4158,0.4636,0.4838,0.4919,0.4636,0.4717,0.4717,0.498,0.4717,0.4089,0.498,0.4089,0.4694
4160,0.4636,0.4838,0.4919,0.4636,0.4717,0.504,0.498,0.4717,0.4089,0.504,0.4089,0.473
4161,0.4636,0.4838,0.4919,0.4636,0.4514,0.504,0.498,0.4717,0.4089,0.504,0.4089,0.4708
4162,0.4636,0.4818,0.4919,0.4636,0.4514,0.4352,0.498,0.4615,0.4089,0.498,0.4089,0.4618
4165,0.4636,0.4818,0.4919,0.4636,0.4514,0.4352,0.498,0.4615,0.4818,0.498,0.4352,0.4699
4166,0.4939,0.4818,0.4919,0.4636,0.4514,0.4352,0.498,0.4595,0.4818,0.498,0.4352,0.473
4168,0.4939,0.4818,0.4858,0.4636,0.4514,0.4352,0.498,0.4595,0.4818,0.498,0.4352,0.4723
4170,0.4939,0.4818,0.4858,0.4636,0.4514,0.4352,0.498,0.4615,0.4818,0.498,0.4352,0.4726
4172,0.4939,0.4818,0.4939,0.4636,0.4514,0.4352,0.498,0.4615,0.4818,0.498,0.4352,0.4735
4173,0.4818,0.4575,0.4939,0.4636,0.4514,0.4352,0.4595,0.4615,0.4818,0.4939,0.4352,0.4651
4174,0.4818,0.4575,0.4939,0.4636,0.4514,0.4352,0.4595,0.4595,0.4818,0.4939,0.4352,0.4649
4176,0.4818,0.4575,0.4919,0.4636,0.4514,0.4352,0.4595,0.4595,0.4818,0.4919,0.4352,0.4647
4178,0.4818,0.4514,0.4919,0.4636,0.4514,0.4352,0.4595,0.4595,0.4696,0.4919,0.4352,0.4627
4179,0.4818,0.4514,0.4939,0.4636,0.4514,0.4352,0.4595,0.4595,0.4696,0.4939,0.4352,0.4629
4181,0.4818,0.4514,0.4939,0.4636,0.4514,0.5061,0.4595,0.4595,0.4696,0.5061,0.4514,0.4708
4184,0.4939,0.4514,0.4939,0.4636,0.4514,0.5061,0.4595,0.4595,0.4696,0.5061,0.4514,0.4721
4186,0.4939,0.4514,0.4939,0.4636,0.4514,0.5061,0.4595,0.4514,0.4696,0.5061,0.4514,0.4712
4187,0.4939,0.4514,0.4939,0.4636,0.4514,0.5061,0.4757,0.4514,0.4696,0.5061,0.4514,0.473
4189,0.4049,0.4514,0.4939,0.4636,0.4717,0.5061,0.4757,0.4453,0.4696,0.5061,0.4049,0.4647
4191,0.4049,0.4514,0.4939,0.4636,0.4717,0.5061,0.4757,0.4514,0.4696,0.5061,0.4049,0.4654
4194,0.4049,0.4514,0.4939,0.4636,0.4717,0.5061,0.4757,0.4514,0.4757,0.5061,0.4049,0.466
4197,0.4049,0.4514,0.4939,0.4636,0.4717,0.5061,0.4757,0.4028,0.4757,0.5061,0.4028,0.4606
4198,0.4049,0.4514,0.4919,0.4636,0.4717,0.5061,0.4757,0.4028,0.4757,0.5061,0.4028,0.4604
4199,0.4049,0.4514,0.4919,0.496,0.4717,0.5061,0.4757,0.4028,0.4757,0.5061,0.4028,0.464
4200,0.4939,0.4514,0.4919,0.496,0.4717,0.5061,0.4757,0.4028,0.4777,0.5061,0.4028,0.4741
4202,0.4939,0.4514,0.4919,0.496,0.4474,0.5061,0.4757,0.4028,0.4615,0.5061,0.4028,0.4696
4205,0.4534,0.4514,0.4919,0.496,0.4474,0.5061,0.4757,0.4028,0.4615,0.5061,0.4028,0.4651
4206,0.4534,0.4534,0.4919,0.496,0.4474,0.5061,0.4757,0.4777,0.4615,0.5061,0.4474,0.4737
4207,0.4534,0.4534,0.4919,0.496,0.4474,0.4453,0.4757,0.4777,0.4615,0.496,0.4453,0.4669
4208,0.4534,0.4534,0.4919,0.4777,0.4474,0.4453,0.4757,0.4777,0.4615,0.4919,0.4453,0.4649
4209,0.4534,0.4534,0.4919,0.4777,0.4474,0.4453,0.4757,0.4291,0.4615,0.4919,0.4291,0.4595
4210,0.4534,0.4534,0.4231,0.4777,0.4474,0.4453,0.4757,0.4291,0.4615,0.4777,0.4231,0.4518
4211,0.4534,0.4534,0.4231,0.4777,0.4474,0.4453,0.4757,0.4717,0.4615,0.4777,0.4231,0.4566
4212,0.4534,0.4534,0.4231,0.4453,0.4474,0.4453,0.4757,0.4717,0.4615,0.4757,0.4231,0.453
4213,0.4534,0.4534,0.4231,0.4453,0.4818,0.4453,0.4757,0.4717,0.4615,0.4818,0.4231,0.4568
4214,0.4777,0.4534,0.4231,0.4453,0.4818,0.4453,0.4757,0.4717,0.4615,0.4818,0.4231,0.4595
4215,0.4777,0.4534,0.4231,0.4453,0.4818,0.4453,0.4757,0.4717,0.4879,0.4879,0.4231,0.4624
4217,0.4777,0.4717,0.4231,0.4453,0.4818,0.4453,0.4757,0.4717,0.4413,0.4818,0.4231,0.4593
4218,0.4777,0.4717,0.4231,0.4453,0.4818,0.4453,0.4717,0.4717,0.4413,0.4818,0.4231,0.4588
4219,0.4777,0.4717,0.4231,0.4453,0.4818,0.4453,0.4737,0.4717,0.4413,0.4818,0.4231,0.4591
4220,0.4777,0.4717,0.4231,0.4453,0.4858,0.4453,0.4737,0.4717,0.4413,0.4858,0.4231,0.4595
4222,0.4049,0.4717,0.4231,0.4453,0.4858,0.4453,0.4737,0.4717,0.4413,0.4858,0.4049,0.4514
4225,0.4049,0.4717,0.4231,0.4453,0.4858,0.4271,0.4737,0.4717,0.4413,0.4858,0.4049,0.4494
4226,0.4049,0.4372,0.4231,0.4453,0.4858,0.4271,0.4737,0.4717,0.4413,0.4858,0.4049,0.4456
4227,0.4049,0.4372,0.4231,0.4453,0.4858,0.4271,0.498,0.4717,0.4413,0.498,0.4049,0.4483
4228,0.4049,0.4372,0.4939,0.4453,0.4858,0.4271,0.498,0.4717,0.4413,0.498,0.4049,0.4561
4229,0.4049,0.4372,0.4939,0.4777,0.4858,0.4676,0.498,0.4717,0.4413,0.498,0.4049,0.4642
4232,0.4049,0.4372,0.4818,0.4777,0.4858,0.4676,0.498,0.4717,0.4413,0.498,0.4049,0.4629
4233,0.4049,0.4757,0.4818,0.4777,0.4858,0.4676,0.498,0.4717,0.4413,0.498,0.4049,0.4672
4235,0.4737,0.4757,0.4818,0.4777,0.4858,0.4676,0.4737,0.4717,0.4413,0.4858,0.4413,0.4721
4236,0.4737,0.4757,0.4595,0.4777,0.4858,0.4676,0.4737,0.4352,0.4413,0.4858,0.4352,0.4656
4238,0.4737,0.4757,0.4595,0.4777,0.4271,0.4595,0.4737,0.4352,0.4413,0.4777,0.4271,0.4582
4239,0.4737,0.4757,0.4595,0.4777,0.4271,0.4595,0.4312,0.4352,0.4615,0.4777,0.4271,0.4557
4241,0.4737,0.4757,0.4595,0.4777,0.4271,0.4211,0.4312,0.4352,0.4615,0.4777,0.4211,0.4514
4242,0.4737,0.5121,0.4595,0.4777,0.4271,0.4211,0.4312,0.4352,0.4615,0.5121,0.4211,0.4555
4243,0.4737,0.5121,0.4595,0.4777,0.4271,0.4211,0.4312,0.4899,0.4615,0.5121,0.4211,0.4615
4245,0.4939,0.5121,0.4595,0.4777,0.4271,0.4211,0.4312,0.4899,0.4615,0.5121,0.4211,0.4638
4246,0.4939,0.5121,0.4595,0.4777,0.4271,0.4211,0.4899,0.4899,0.4615,0.5121,0.4211,0.4703
4248,0.4939,0.5121,0.4595,0.4777,0.4271,0.4211,0.4899,0.4453,0.4615,0.5121,0.4211,0.4653
4250,0.4939,0.5121,0.4595,0.4777,0.4271,0.4211,0.4899,0.4453,0.4615,0.5121,0.4211,0.4653
4251,0.4939,0.5121,0.4757,0.4777,0.4919,0.4211,0.4899,0.4453,0.4615,0.5121,0.4211,0.4743
4253,0.4939,0.5121,0.4757,0.4777,0.4919,0.4534,0.4899,0.4453,0.4615,0.5121,0.4453,0.4779
4254,0.4939,0.496,0.4757,0.4777,0.4919,0.4534,0.496,0.4696,0.4615,0.496,0.4534,0.4795
4257,0.4939,0.496,0.4757,0.4777,0.4939,0.4534,0.496,0.4696,0.4615,0.496,0.4534,0.4797
4258,0.4211,0.496,0.4757,0.4899,0.4939,0.4534,0.496,0.4696,0.496,0.496,0.4211,0.4768
4260,0.4211,0.4737,0.4757,0.4899,0.4939,0.4534,0.496,0.4696,0.496,0.496,0.4211,0.4744
4261,0.4211,0.4737,0.4757,0.4899,0.4939,0.4534,0.5061,0.4696,0.496,0.5061,0.4211,0.4755
4263,0.4211,0.4737,0.4757,0.4899,0.4636,0.4534,0.5061,0.4696,0.496,0.5061,0.4211,0.4721
4265,0.4211,0.4737,0.4271,0.4899,0.4636,0.4534,0.4271,0.4696,0.496,0.496,0.4211,0.4579
4266,0.4211,0.4737,0.4271,0.4899,0.4636,0.4534,0.4271,0.4636,0.496,0.496,0.4211,0.4573
4267,0.4211,0.496,0.4271,0.4899,0.4636,0.4534,0.4271,0.4636,0.496,0.496,0.4211,0.4598
4268,0.4211,0.496,0.4271,0.4899,0.4636,0.4534,0.4271,0.4615,0.496,0.496,0.4211,0.4595
4269,0.4211,0.496,0.4271,0.4899,0.5142,0.4737,0.4271,0.4615,0.496,0.5142,0.4211,0.4674
4270,0.4211,0.4231,0.4271,0.4696,0.5142,0.4737,0.4636,0.4615,0.496,0.5142,0.4211,0.4611
4271,0.4211,0.4231,0.4757,0.4696,0.5142,0.4737,0.4636,0.4615,0.496,0.5142,0.4211,0.4665
4274,0.4211,0.4231,0.4757,0.4696,0.5142,0.4737,0.4636,0.4818,0.496,0.5142,0.4211,0.4688
4275,0.4777,0.4231,0.4757,0.4696,0.5142,0.4737,0.4636,0.4818,0.496,0.5142,0.4231,0.475
4276,0.4777,0.4676,0.4757,0.4696,0.5142,0.4737,0.4636,0.4818,0.496,0.5142,0.4636,0.48
4277,0.4777,0.4676,0.4757,0.4696,0.5142,0.4737,0.4636,0.4818,0.496,0.5142,0.4636,0.48
4278,0.4777,0.4676,0.4737,0.4696,0.5142,0.4737,0.4615,0.4818,0.502,0.5142,0.4615,0.4802
4279,0.4777,0.4676,0.4899,0.4696,0.5142,0.4737,0.4615,0.4818,0.502,0.5142,0.4615,0.482
4282,0.4777,0.4534,0.4899,0.4696,0.5142,0.4737,0.4615,0.4818,0.502,0.5142,0.4534,0.4804
4283,0.4433,0.4534,0.4899,0.4696,0.5142,0.4737,0.4615,0.4818,0.502,0.5142,0.4433,0.4766
4284,0.4433,0.4534,0.4919,0.4696,0.5142,0.4737,0.4615,0.4818,0.502,0.5142,0.4433,0.4768
4285,0.4433,0.4534,0.4919,0.4696,0.5142,0.4737,0.4615,0.4818,0.502,0.5142,0.4433,0.4768
4286,0.4433,0.4534,0.4899,0.4696,0.5142,0.4737,0.4615,0.4818,0.502,0.5142,0.4433,0.4766
4287,0.4433,0.4534,0.4899,0.4696,0.5142,0.5081,0.4615,0.4818,0.502,0.5142,0.4433,0.4804
4289,0.4433,0.4534,0.4899,0.4696,0.4737,0.5081,0.4615,0.4818,0.502,0.5081,0.4433,0.4759
4291,0.4433,0.4534,0.4899,0.4696,0.4737,0.5081,0.4615,0.4818,0.4777,0.5081,0.4433,0.4732
4292,0.4433,0.4534,0.4899,0.4696,0.4737,0.5081,0.4737,0.4818,0.4777,0.5081,0.4433,0.4746
4293,0.4737,0.4534,0.4899,0.4696,0.4737,0.5081,0.4737,0.4818,0.4777,0.5081,0.4534,0.478
4296,0.4737,0.4534,0.4899,0.4696,0.4939,0.5081,0.4737,0.4818,0.4636,0.5081,0.4534,0.4786
4297,0.4737,0.4534,0.4696,0.4696,0.4939,0.4858,0.4737,0.4818,0.4636,0.4939,0.4534,0.4739
4300,0.4737,0.4534,0.4696,0.4696,0.4939,0.4858,0.4737,0.4858,0.4636,0.4939,0.4534,0.4743
4301,0.4737,0.4798,0.4696,0.4696,0.4656,0.4879,0.4737,0.4858,0.4636,0.4879,0.4636,0.4744
4302,0.4737,0.4798,0.4696,0.4696,0.4656,0.4879,0.4737,0.4858,0.4717,0.4879,0.4656,0.4753
4304,0.4737,0.4798,0.4879,0.4696,0.4656,0.4879,0.4737,0.4858,0.4717,0.4879,0.4656,0.4773
4305,0.4737,0.4798,0.4879,0.4696,0.4636,0.4879,0.4737,0.4858,0.4717,0.4879,0.4636,0.4771
4312,0.4737,0.4798,0.4818,0.4696,0.4636,0.4879,0.4737,0.4858,0.4615,0.4879,0.4615,0.4753
4314,0.4737,0.4717,0.4818,0.4696,0.4636,0.4879,0.4737,0.4858,0.4615,0.4879,0.4615,0.4744
4315,0.4777,0.4717,0.4818,0.4696,0.4636,0.4879,0.4737,0.4858,0.4615,0.4879,0.4615,0.4748
4316,0.4777,0.4717,0.4919,0.4696,0.4636,0.4879,0.4737,0.4858,0.4615,0.4919,0.4615,0.4759
4317,0.4777,0.4717,0.4919,0.4696,0.4798,0.4879,0.4737,0.4858,0.4615,0.4919,0.4615,0.4777
4318,0.4777,0.4717,0.4919,0.4696,0.4798,0.4717,0.4737,0.4858,0.4615,0.4919,0.4615,0.4759
4319,0.4777,0.4717,0.4919,0.4696,0.4798,0.4717,0.4636,0.4858,0.4615,0.4919,0.4615,0.4748
4320,0.4777,0.4717,0.4919,0.4696,0.4899,0.4717,0.4636,0.4858,0.4899,0.4919,0.4636,0.4791
4322,0.4595,0.4717,0.4919,0.4757,0.4919,0.4717,0.4636,0.4858,0.4899,0.4919,0.4595,0.478
4323,0.4595,0.4717,0.4919,0.4757,0.4919,0.4717,0.4636,0.4939,0.4899,0.4939,0.4595,0.4789
4325,0.4595,0.496,0.4919,0.4757,0.4919,0.4717,0.4636,0.4939,0.4899,0.496,0.4595,0.4816
4327,0.4595,0.496,0.4919,0.4757,0.4919,0.4717,0.4757,0.4939,0.4899,0.496,0.4595,0.4829
4328,0.4595,0.496,0.4919,0.4757,0.4919,0.4717,0.4757,0.4939,0.4838,0.496,0.4595,0.4822
4331,0.4595,0.496,0.4919,0.4393,0.4919,0.4717,0.4757,0.4939,0.4838,0.496,0.4393,0.4782
4332,0.4595,0.496,0.4919,0.4393,0.4919,0.4717,0.4737,0.4939,0.4838,0.496,0.4393,0.478
4333,0.4595,0.4696,0.4919,0.4393,0.4919,0.4717,0.4737,0.4939,0.4838,0.4939,0.4393,0.475
4334,0.4595,0.4696,0.4615,0.4393,0.4919,0.4696,0.4737,0.4939,0.4838,0.4939,0.4393,0.4714
4335,0.4595,0.4696,0.4615,0.4393,0.4919,0.4696,0.4737,0.4312,0.4838,0.4919,0.4312,0.4645
4336,0.4595,0.4696,0.4615,0.4393,0.4717,0.4696,0.4737,0.4312,0.4838,0.4838,0.4312,0.4622
4337,0.4595,0.4696,0.4615,0.4393,0.419,0.4696,0.4737,0.4312,0.4838,0.4838,0.419,0.4564
4338,0.4595,0.4696,0.4615,0.4393,0.419,0.4696,0.4737,0.4312,0.4838,0.4838,0.419,0.4564
4340,0.4595,0.4696,0.4777,0.4393,0.419,0.4696,0.4737,0.4312,0.4838,0.4838,0.419,0.4582
4343,0.4595,0.4696,0.4777,0.4393,0.419,0.4696,0.4899,0.4312,0.4838,0.4899,0.419,0.46
4345,0.4595,0.4696,0.4777,0.4393,0.419,0.4696,0.4413,0.4312,0.4636,0.4777,0.419,0.4523
4346,0.4595,0.5061,0.4777,0.4393,0.419,0.4696,0.4413,0.4615,0.4636,0.5061,0.419,0.4597
4349,0.4595,0.5061,0.4777,0.4737,0.419,0.4696,0.4413,0.4615,0.4636,0.5061,0.419,0.4636
4352,0.4595,0.5061,0.4777,0.4737,0.4231,0.4696,0.4656,0.4615,0.4636,0.5061,0.4231,0.4667
4354,0.4595,0.4838,0.4777,0.4737,0.4231,0.4696,0.4656,0.4615,0.4636,0.4838,0.4231,0.4642
4356,0.4595,0.4737,0.4777,0.4737,0.4231,0.4818,0.4656,0.4615,0.4717,0.4818,0.4231,0.4654
4360,0.4595,0.4312,0.4777,0.4737,0.4231,0.4818,0.4656,0.4615,0.4717,0.4818,0.4231,0.4606
4361,0.4595,0.4312,0.4777,0.4737,0.4838,0.4818,0.4656,0.4615,0.4717,0.4838,0.4312,0.4674
4362,0.4595,0.4312,0.4939,0.4737,0.4838,0.4818,0.4656,0.4615,0.4717,0.4939,0.4312,0.4692
4365,0.4595,0.4312,0.4939,0.4737,0.4838,0.4656,0.4656,0.4615,0.4717,0.4939,0.4312,0.4674
4366,0.4595,0.5061,0.419,0.4737,0.4838,0.4656,0.4656,0.4615,0.4717,0.5061,0.419,0.4674
4368,0.4595,0.5061,0.419,0.4717,0.4838,0.4656,0.4656,0.4615,0.4717,0.5061,0.419,0.4672
4372,0.4595,0.5061,0.419,0.4717,0.4838,0.4656,0.4656,0.4555,0.4717,0.5061,0.419,0.4665
4374,0.4595,0.5061,0.419,0.4717,0.4838,0.4656,0.4838,0.4555,0.4717,0.5061,0.419,0.4685
4375,0.4595,0.4717,0.419,0.4676,0.4798,0.4656,0.4838,0.4595,0.4717,0.4838,0.419,0.4642
4378,0.4595,0.4717,0.419,0.4676,0.4798,0.4656,0.4838,0.4595,0.4757,0.4838,0.419,0.4647
4379,0.4595,0.4717,0.5081,0.4676,0.4798,0.4656,0.4838,0.4595,0.4757,0.5081,0.4595,0.4746
4380,0.4595,0.4717,0.5081,0.4676,0.4798,0.502,0.4838,0.4595,0.4757,0.5081,0.4595,0.4786
4381,0.4595,0.4717,0.5081,0.4676,0.4798,0.502,0.5061,0.4555,0.4757,0.5081,0.4555,0.4807
4382,0.4595,0.4717,0.5081,0.4676,0.4798,0.502,0.5061,0.4555,0.4696,0.5081,0.4555,0.48
4383,0.4595,0.4717,0.5081,0.4676,0.4798,0.4818,0.5061,0.4555,0.4696,0.5081,0.4555,0.4777
4384,0.4595,0.4717,0.4919,0.4676,0.4798,0.4818,0.5061,0.4555,0.4696,0.5061,0.4555,0.4759
4385,0.4595,0.4049,0.4919,0.4676,0.4798,0.4818,0.5061,0.4555,0.4696,0.5061,0.4049,0.4685
4386,0.4595,0.4049,0.4919,0.4676,0.4798,0.4818,0.5061,0.4555,0.4615,0.5061,0.4049,0.4676
4387,0.4595,0.4049,0.4919,0.4656,0.4798,0.4818,0.5061,0.4555,0.4615,0.5061,0.4049,0.4674
4390,0.4595,0.4049,0.4919,0.4656,0.4798,0.4818,0.5061,0.4453,0.4636,0.5061,0.4049,0.4665
4391,0.4595,0.4393,0.4919,0.4656,0.4798,0.4818,0.5061,0.4453,0.4636,0.5061,0.4393,0.4703
4393,0.4595,0.4393,0.4919,0.4656,0.4798,0.4818,0.5061,0.4453,0.4636,0.5061,0.4393,0.4703
4396,0.4595,0.4393,0.4919,0.4656,0.4798,0.4818,0.5061,0.4231,0.4636,0.5061,0.4231,0.4679
4397,0.4595,0.4393,0.4919,0.4656,0.4211,0.4818,0.5061,0.4231,0.4636,0.5061,0.4211,0.4613
4399,0.4595,0.4393,0.4919,0.4858,0.4211,0.4818,0.5061,0.4231,0.4636,0.5061,0.4211,0.4636
4403,0.4595,0.4393,0.4919,0.4858,0.4211,0.4818,0.5061,0.4453,0.4636,0.5061,0.4211,0.466
4404,0.4595,0.4393,0.4798,0.4858,0.4211,0.4818,0.5061,0.4393,0.4413,0.5061,0.4211,0.4616
4407,0.4595,0.4393,0.4798,0.4676,0.4312,0.4818,0.5061,0.4393,0.4413,0.5061,0.4312,0.4607
4409,0.4595,0.4393,0.4798,0.4676,0.4312,0.4818,0.5061,0.4393,0.4899,0.5061,0.4312,0.4661
4411,0.4595,0.4393,0.4798,0.4676,0.4312,0.4615,0.5061,0.4798,0.4899,0.5061,0.4312,0.4683
4412,0.4595,0.4393,0.4939,0.4676,0.4312,0.4615,0.5061,0.4798,0.4899,0.5061,0.4312,0.4699
4415,0.4595,0.4393,0.4939,0.4676,0.4757,0.4615,0.5061,0.4798,0.4757,0.5061,0.4393,0.4732
4416,0.4595,0.4393,0.4939,0.4676,0.4757,0.4615,0.5061,0.4798,0.4757,0.5061,0.4393,0.4732
4417,0.4595,0.4393,0.4939,0.4676,0.4757,0.4615,0.5061,0.4798,0.4656,0.5061,0.4393,0.4721
4419,0.4595,0.4818,0.4939,0.4676,0.4757,0.4615,0.5061,0.4798,0.4656,0.5061,0.4595,0.4768
4420,0.4595,0.4818,0.4939,0.4393,0.4757,0.4919,0.5061,0.4798,0.4656,0.5061,0.4393,0.4771
4422,0.4595,0.4818,0.4939,0.4393,0.4757,0.4919,0.5061,0.4798,0.4656,0.5061,0.4393,0.4771
4423,0.4595,0.4818,0.4939,0.4393,0.4757,0.4919,0.4413,0.4798,0.4656,0.4939,0.4393,0.4699
4424,0.4595,0.4818,0.4939,0.4393,0.4251,0.4919,0.4413,0.4798,0.4656,0.4939,0.4251,0.4642
4427,0.4595,0.4818,0.4939,0.4393,0.4251,0.496,0.4413,0.4798,0.4656,0.496,0.4251,0.4647
4430,0.4595,0.4818,0.4939,0.4393,0.4251,0.496,0.4737,0.4798,0.4656,0.496,0.4251,0.4683
4431,0.4028,0.4818,0.4939,0.4393,0.4251,0.496,0.4737,0.4798,0.4737,0.496,0.4028,0.4629
4432,0.4028,0.4818,0.4939,0.4393,0.4251,0.496,0.4737,0.4332,0.4737,0.496,0.4028,0.4577
4433,0.4028,0.4818,0.4939,0.4393,0.4251,0.4879,0.4737,0.4332,0.4737,0.4939,0.4028,0.4568
4434,0.4028,0.4534,0.4939,0.4393,0.4251,0.4879,0.4737,0.4656,0.4595,0.4939,0.4028,0.4557
