timestamp,sb168,sb165,sb160,sb166,sb163,sb161,sb162,sb164,sb169,sb167,max,min,avg
3007,0.8634,0.8707,0.8585,0.8634,0.8683,0.8683,0.8634,0.8585,0.8659,0.8659,0.8707,0.8585,0.8646
3349,0.8634,0.8707,0.8585,0.8634,0.8683,0.8683,0.8634,0.8585,0.8659,0.8659,0.8707,0.8585,0.8646
3603,0.8634,0.8707,0.8585,0.8634,0.8683,0.8683,0.8659,0.8585,0.8659,0.8659,0.8707,0.8585,0.8649
3604,0.8634,0.8707,0.8585,0.8634,0.8683,0.8732,0.8659,0.8585,0.8659,0.8659,0.8732,0.8585,0.8654
3606,0.8634,0.8732,0.8585,0.8659,0.8683,0.8732,0.8659,0.8585,0.8659,0.8659,0.8732,0.8585,0.8659
3607,0.8634,0.8732,0.8585,0.8659,0.8683,0.8732,0.8659,0.8634,0.8659,0.8659,0.8732,0.8585,0.8664
4142,0.8634,0.8732,0.8585,0.8659,0.8683,0.8732,0.8659,0.8634,0.8659,0.8659,0.8732,0.8585,0.8664
4203,0.8634,0.8732,0.8585,0.8659,0.8683,0.8732,0.8683,0.8634,0.8659,0.8659,0.8732,0.8585,0.8666
4204,0.8634,0.8732,0.8585,0.8659,0.8683,0.8756,0.8683,0.8634,0.8659,0.8659,0.8756,0.8585,0.8668
4206,0.8659,0.8732,0.8585,0.8683,0.8683,0.8756,0.8683,0.8634,0.8683,0.8659,0.8756,0.8585,0.8676
4207,0.8659,0.8732,0.8585,0.8683,0.8683,0.8756,0.8683,0.8683,0.8683,0.8659,0.8756,0.8585,0.8681
4750,0.8659,0.8732,0.8634,0.8683,0.8683,0.8756,0.8683,0.8683,0.8683,0.8659,0.8756,0.8634,0.8685
4803,0.8659,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8683,0.8659,0.8756,0.8634,0.869
4804,0.8659,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8683,0.8659,0.8756,0.8634,0.869
4806,0.8683,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8707,0.8659,0.8756,0.8634,0.8695
4807,0.8683,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8707,0.8659,0.8756,0.8634,0.8695
5081,0.8683,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8707,0.8659,0.8756,0.8634,0.8695
5403,0.8683,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8707,0.8659,0.8756,0.8634,0.8695
5404,0.8683,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8707,0.8659,0.8756,0.8634,0.8695
5406,0.8683,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8683,0.8707,0.8659,0.8756,0.8634,0.8695
5407,0.8683,0.8732,0.8634,0.8683,0.8683,0.8756,0.8732,0.8732,0.8707,0.8659,0.8756,0.8634,0.87
5554,0.8683,0.8732,0.8659,0.8683,0.8683,0.8756,0.8732,0.8732,0.8707,0.8659,0.8756,0.8659,0.8703
6003,0.8683,0.8732,0.8659,0.8683,0.8683,0.8756,0.8732,0.8732,0.8707,0.8659,0.8756,0.8659,0.8703
6004,0.8683,0.8732,0.8659,0.8683,0.8683,0.8756,0.8732,0.8732,0.8707,0.8659,0.8756,0.8659,0.8703
6006,0.8683,0.8732,0.8659,0.8683,0.8683,0.8756,0.8732,0.8732,0.8732,0.8659,0.8756,0.8659,0.8705
6007,0.8683,0.8732,0.8659,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.8707
6154,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
6226,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
6602,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
6603,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
6604,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
6606,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
6607,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7171,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7202,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7203,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7204,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7206,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7207,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7525,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7802,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7803,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7804,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7806,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
7807,0.8683,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.871
8402,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.8715
8403,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.8715
8404,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.8715
8406,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.8715
8407,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.8715
8438,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8659,0.8756,0.8659,0.8715
8515,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9002,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9003,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9004,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9006,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9007,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9602,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9603,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9604,0.8732,0.8732,0.8683,0.8683,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8717
9606,0.8732,0.8732,0.8683,0.8707,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.872
9607,0.8732,0.8732,0.8683,0.8707,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.872
9657,0.8732,0.8732,0.8683,0.8707,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.872
9722,0.8732,0.8732,0.8683,0.8707,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.872
10202,0.8732,0.8732,0.8683,0.8707,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.872
10203,0.8732,0.8732,0.8683,0.8707,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.872
10204,0.8732,0.8732,0.8683,0.8707,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.872
10206,0.8732,0.8732,0.8683,0.8756,0.8683,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8725
10207,0.8732,0.8732,0.8683,0.8756,0.8732,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8729
10638,0.8732,0.8732,0.8683,0.8756,0.8732,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8729
10802,0.8732,0.8732,0.8683,0.8756,0.8732,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8729
10803,0.8732,0.8732,0.8683,0.8756,0.8732,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8729
10804,0.8732,0.8732,0.8683,0.8756,0.8732,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8729
10806,0.8732,0.8732,0.8683,0.8756,0.8732,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8729
10807,0.8732,0.8732,0.8683,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8732
10913,0.8732,0.8732,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8734
11402,0.8732,0.8732,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8734
11403,0.8732,0.8732,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8734
11404,0.8732,0.8732,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8734
11406,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
11407,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
11513,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12002,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12003,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12004,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12006,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12007,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12071,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12113,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12603,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12604,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12606,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
12607,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13040,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13055,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13130,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13203,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13204,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13206,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13207,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13304,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13730,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13803,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13804,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13806,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13807,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13904,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13935,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
13947,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14330,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14403,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14404,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14406,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14407,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14840,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14878,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
14930,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15003,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15004,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15006,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15007,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15314,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15530,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15603,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15604,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15606,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15607,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
15959,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16130,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16203,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16204,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16206,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16207,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16242,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16668,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16730,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16804,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16806,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16807,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
16921,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
17298,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
17330,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
17404,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
17406,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
17407,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
17487,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8732,0.8756,0.8732,0.8683,0.8756,0.8683,0.8737
17625,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
17817,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
17898,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
17930,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18004,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18006,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18007,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18087,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18225,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18498,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18519,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18604,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18606,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18607,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18687,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8683,0.8756,0.8683,0.8739
18822,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
18825,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19098,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19119,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19204,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19206,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19207,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19234,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19287,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19425,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19672,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19698,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19719,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19804,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19806,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19807,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19834,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
19887,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20025,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20404,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20406,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20407,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20434,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20593,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20622,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20625,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
20836,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21004,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21006,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21007,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21034,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21151,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21222,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21225,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21436,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21558,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21604,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21606,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21607,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21634,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
21825,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22035,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22036,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
22066,0.8732,0.8756,0.8707,0.8756,0.8756,0.8756,0.8756,0.8756,0.8732,0.8707,0.8756,0.8707,0.8741
