timestamp,legacy_xhci2,legacy_xhci6,legacy_xhci5,legacy_xhci1,legacy_xhci7,legacy_xhci0,legacy_xhci9,legacy_xhci8,legacy_xhci4,max,min,avg
40445,0.6641,0.6239,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.616
40452,0.6641,0.6239,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.616
40464,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40470,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40481,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40487,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40490,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40500,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40502,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40519,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40520,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40550,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40584,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40597,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40612,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40633,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40655,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40682,0.6641,0.6283,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6165
40697,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40713,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40720,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40735,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40737,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40740,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40749,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40754,0.6641,0.6326,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.617
40756,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40765,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40766,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40773,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40788,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40804,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40809,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40820,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40842,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40843,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40856,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40866,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40871,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40878,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40891,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40907,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40926,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40954,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40967,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40968,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
40975,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41007,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41008,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41013,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41017,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41028,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41070,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41076,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41079,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41099,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41105,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41108,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41111,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41135,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41150,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41172,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41192,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41200,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41220,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41237,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41260,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41266,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41309,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41318,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41328,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41342,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41365,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41380,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41386,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41395,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41413,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41418,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41435,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41438,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41441,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41446,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41461,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41473,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41483,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41498,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41504,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41510,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41519,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41523,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41538,0.6641,0.6337,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6171
41548,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41550,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41564,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41566,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41576,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41582,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41588,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41611,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41639,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41648,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41656,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41659,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41660,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41666,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41680,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41687,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41692,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41745,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41755,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41763,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41764,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41785,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41800,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41801,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41803,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41804,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41812,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41845,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41892,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41898,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41902,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41914,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41917,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41944,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41957,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41961,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
41974,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42001,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42031,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42032,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42041,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42066,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42069,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42077,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42085,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42101,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42104,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42126,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42139,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42146,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42153,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42170,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42194,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42208,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42214,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42222,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42230,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42253,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42273,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42292,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42300,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42308,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42337,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42342,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42344,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42356,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42380,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42394,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42421,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42427,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42450,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42462,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42469,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42471,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42488,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42531,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42536,0.6641,0.6391,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6177
42559,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42570,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42573,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42576,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42584,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42600,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42627,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42635,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42642,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42652,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42653,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42657,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42688,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42699,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42706,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42740,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42749,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42774,0.6641,0.6446,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6183
42775,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42780,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42791,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42799,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42823,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42848,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42862,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42887,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42913,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42927,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42928,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42933,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42938,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42943,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42955,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42972,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42978,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42981,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42982,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42984,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
42994,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43027,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43059,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43067,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43074,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43079,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43106,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43108,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43116,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43118,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43124,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43134,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43136,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43141,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43155,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43160,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43174,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43201,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43205,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43213,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43226,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43230,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43236,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43238,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43245,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43246,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43256,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43308,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
43331,0.6641,0.6511,0.588,0.588,0.5859,0.588,0.6641,0.5804,0.662,0.6641,0.5804,0.6191
