timestamp,megasas5,megasas3,megasas0,megasas6,megasas2,megasas8,megasas4,megasas1,megasas7,megasas9,max,min,avg
466,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6517
467,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6517
468,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6517
469,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6517
470,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6517
471,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
472,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
473,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
474,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
475,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
476,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
477,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
478,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
479,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
480,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
481,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
482,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
483,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
484,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
485,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
486,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
487,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
488,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
489,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
490,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
491,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
492,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
493,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
494,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
495,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6532
496,0.6303,0.6387,0.6849,0.6597,0.645,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6534
497,0.6303,0.6387,0.6849,0.6597,0.645,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6534
498,0.6303,0.6387,0.6849,0.6597,0.645,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6534
499,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6536
500,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6536
501,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6492,0.6492,0.6639,0.6849,0.6303,0.6536
502,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6513,0.6492,0.6639,0.6849,0.6303,0.6538
503,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6513,0.6492,0.6639,0.6849,0.6303,0.6538
504,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6513,0.6492,0.6639,0.6849,0.6303,0.6538
505,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6513,0.6492,0.6639,0.6849,0.6303,0.6538
506,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6513,0.6492,0.6639,0.6849,0.6303,0.6538
507,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6513,0.6492,0.6639,0.6849,0.6303,0.6538
508,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
509,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
510,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
511,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
512,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
513,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
514,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
515,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
516,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
517,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
518,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
519,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
520,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
521,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
522,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
523,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
524,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
525,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
526,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
527,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
528,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
529,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
530,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
531,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
532,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
533,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
534,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
535,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
536,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
537,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
538,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
539,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
540,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
541,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
542,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
543,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
544,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
545,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
546,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
547,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
548,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
549,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
550,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
551,0.6303,0.6387,0.6849,0.6597,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.654
552,0.6303,0.6387,0.6849,0.6681,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.6549
553,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.6639,0.6849,0.6303,0.6551
554,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.666,0.6849,0.6303,0.6553
555,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.666,0.6849,0.6303,0.6553
556,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.666,0.6849,0.6303,0.6553
557,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.666,0.6849,0.6303,0.6553
558,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.666,0.6849,0.6303,0.6553
559,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.666,0.6849,0.6303,0.6553
560,0.6303,0.6387,0.6849,0.6702,0.6471,0.6681,0.645,0.6534,0.6492,0.6702,0.6849,0.6303,0.6557
561,0.6303,0.6387,0.6849,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.6849,0.6303,0.6576
562,0.6303,0.6387,0.6849,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.6849,0.6303,0.6576
563,0.6303,0.6387,0.6849,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.6849,0.6303,0.6576
564,0.6303,0.6387,0.6849,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.6849,0.6303,0.6576
565,0.6303,0.6387,0.6849,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.6849,0.6303,0.6576
566,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
567,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
568,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
569,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
570,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
571,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
572,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
573,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
574,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
575,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
576,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
577,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
578,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
579,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
580,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
581,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
582,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
583,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
584,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
585,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
586,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
587,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
588,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
589,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
590,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
591,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
592,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
593,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
594,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
595,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
596,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
597,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
598,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
599,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
600,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
601,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
602,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
603,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
604,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
605,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
606,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
607,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
608,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
609,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
610,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
611,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
612,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
613,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
614,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
615,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
616,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
617,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
618,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
619,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
620,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
621,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
622,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
623,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
624,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
625,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
626,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
627,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
628,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
629,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
630,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
631,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
632,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
633,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
634,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
635,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
636,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
637,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
638,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
639,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
640,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
641,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
642,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
643,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
644,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
645,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
646,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
647,0.6303,0.6387,0.687,0.6702,0.666,0.6681,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.6578
648,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
649,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
650,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
651,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
652,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
653,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
654,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
655,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
656,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
657,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
658,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
659,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
660,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
661,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
662,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
663,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
664,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
665,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
666,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
667,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
668,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
669,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
670,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
671,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
672,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
673,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
674,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
675,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
676,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
677,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
678,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
679,0.6303,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6303,0.658
680,0.6324,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6324,0.6582
681,0.6324,0.6387,0.687,0.6702,0.666,0.6702,0.645,0.6534,0.6492,0.6702,0.687,0.6324,0.6582
682,0.6324,0.6387,0.687,0.6702,0.666,0.6786,0.645,0.6534,0.6492,0.6702,0.687,0.6324,0.6591
