timestamp,legacy_sb160,legacy_sb167,legacy_sb166,legacy_sb163,legacy_sb165,legacy_sb168,legacy_sb169,legacy_sb162,legacy_sb161,max,min,avg
230,0.4122,0.2317,0.4293,0.3537,0.3512,0.1732,0.3707,0.2341,0.2805,0.4293,0.1732,0.3152
232,0.4122,0.2317,0.422,0.3512,0.3512,0.1732,0.3707,0.2341,0.2805,0.422,0.1732,0.3141
233,0.3463,0.2317,0.422,0.3512,0.3512,0.1732,0.3707,0.2341,0.2805,0.422,0.1732,0.3068
234,0.3463,0.2317,0.422,0.3512,0.3512,0.1732,0.3707,0.2829,0.2805,0.422,0.1732,0.3122
235,0.2732,0.2317,0.422,0.3439,0.3512,0.1732,0.3683,0.2829,0.2805,0.422,0.1732,0.303
236,0.2732,0.2317,0.422,0.3439,0.3512,0.1732,0.3683,0.2293,0.2805,0.422,0.1732,0.297
237,0.2732,0.2317,0.422,0.3366,0.3512,0.1732,0.3683,0.2195,0.2805,0.422,0.1732,0.2951
238,0.2732,0.2317,0.422,0.2098,0.3512,0.3293,0.3683,0.2195,0.2805,0.422,0.2098,0.2984
239,0.2732,0.2317,0.422,0.2098,0.3512,0.3293,0.3683,0.2195,0.2805,0.422,0.2098,0.2984
240,0.2659,0.2317,0.4171,0.2098,0.3512,0.3293,0.3439,0.2195,0.1366,0.4171,0.1366,0.2783
241,0.2659,0.2317,0.4171,0.3537,0.3512,0.3293,0.3439,0.2195,0.1366,0.4171,0.1366,0.2943
242,0.2585,0.2317,0.4171,0.3537,0.3512,0.3293,0.3439,0.2195,0.3317,0.4171,0.2195,0.3152
243,0.2585,0.2317,0.4171,0.3537,0.3512,0.3293,0.3439,0.3537,0.3244,0.4171,0.2317,0.3293
244,0.2585,0.2317,0.4171,0.3537,0.3512,0.3293,0.3439,0.1634,0.222,0.4171,0.1634,0.2968
245,0.2585,0.2317,0.4171,0.3537,0.3512,0.3293,0.3439,0.1634,0.0244,0.4171,0.0244,0.2748
246,0.2585,0.2317,0.4098,0.3537,0.3415,0.3293,0.3439,0.1634,0.0244,0.4098,0.0244,0.2729
247,0.4146,0.2317,0.4098,0.3537,0.3415,0.3293,0.3439,0.1634,0.0244,0.4146,0.0244,0.2903
248,0.4146,0.2317,0.4098,0.339,0.3415,0.3293,0.3439,0.1634,0.0244,0.4146,0.0244,0.2886
249,0.4146,0.2317,0.4098,0.339,0.3439,0.3293,0.3439,0.2537,0.0244,0.4146,0.0244,0.2989
250,0.3585,0.2317,0.4098,0.339,0.3439,0.3293,0.3439,0.2537,0.0244,0.4098,0.0244,0.2927
251,0.3585,0.2317,0.4098,0.1805,0.3439,0.3293,0.3439,0.339,0.0244,0.4098,0.0244,0.2846
252,0.3585,0.2317,0.4098,0.1805,0.3439,0.3293,0.3439,0.339,0.0244,0.4098,0.0244,0.2846
253,0.3585,0.2317,0.4098,0.1805,0.3439,0.3293,0.3439,0.1829,0.0244,0.4098,0.0244,0.2672
254,0.3585,0.2317,0.4098,0.1805,0.3439,0.2634,0.3439,0.1829,0.0244,0.4098,0.0244,0.2599
255,0.3366,0.2317,0.4098,0.1805,0.3512,0.2634,0.3439,0.2317,0.0244,0.4098,0.0244,0.2637
256,0.3341,0.2317,0.4098,0.1805,0.3512,0.2634,0.3439,0.2317,0.0244,0.4098,0.0244,0.2634
257,0.3341,0.2317,0.3561,0.1805,0.3512,0.2634,0.3439,0.2317,0.0244,0.3561,0.0244,0.2574
258,0.3268,0.2317,0.3561,0.1805,0.3341,0.2634,0.3439,0.2317,0.0244,0.3561,0.0244,0.2547
260,0.3268,0.2317,0.3561,0.3293,0.3341,0.3366,0.3439,0.2902,0.0244,0.3561,0.0244,0.2859
261,0.3268,0.2317,0.3561,0.3293,0.3341,0.3366,0.3439,0.1634,0.0244,0.3561,0.0244,0.2718
262,0.3488,0.2317,0.3561,0.2707,0.3683,0.3366,0.3439,0.1634,0.0244,0.3683,0.0244,0.2715
263,0.3488,0.2317,0.3561,0.2707,0.1268,0.3366,0.3439,0.1634,0.0244,0.3561,0.0244,0.2447
264,0.3488,0.2317,0.3488,0.2707,0.1805,0.3366,0.3439,0.1634,0.0244,0.3488,0.0244,0.2499
265,0.3488,0.2317,0.3488,0.2707,0.2415,0.3366,0.3439,0.1634,0.0244,0.3488,0.0244,0.2566
267,0.3488,0.2317,0.2732,0.2707,0.2415,0.3366,0.3439,0.4439,0.3732,0.4439,0.2317,0.3182
268,0.3463,0.2317,0.2732,0.2707,0.4293,0.3366,0.3439,0.2293,0.3732,0.4293,0.2293,0.3149
269,0.3463,0.2317,0.2732,0.339,0.4293,0.3366,0.3439,0.2293,0.3732,0.4293,0.2293,0.3225
270,0.3463,0.2317,0.2732,0.339,0.4293,0.3366,0.3439,0.2293,0.3732,0.4293,0.2293,0.3225
271,0.3439,0.2317,0.2732,0.339,0.4293,0.3366,0.3439,0.2293,0.3732,0.4293,0.2293,0.3222
272,0.3366,0.2317,0.2415,0.339,0.4293,0.3366,0.2268,0.2293,0.3732,0.4293,0.2268,0.3049
273,0.3366,0.2317,0.2268,0.339,0.4293,0.3366,0.2268,0.2317,0.3732,0.4293,0.2268,0.3035
274,0.3293,0.2317,0.2268,0.339,0.4293,0.3366,0.2268,0.2317,0.3732,0.4293,0.2268,0.3027
275,0.3293,0.2317,0.2268,0.339,0.4098,0.3366,0.2268,0.2317,0.3732,0.4098,0.2268,0.3005
276,0.3293,0.2317,0.2268,0.339,0.4098,0.3366,0.3683,0.2317,0.3732,0.4098,0.2268,0.3163
278,0.4366,0.2317,0.2585,0.339,0.4098,0.3366,0.3683,0.2317,0.3732,0.4366,0.2317,0.3317
279,0.4366,0.2317,0.2415,0.339,0.4098,0.3366,0.3683,0.2317,0.3732,0.4366,0.2317,0.3298
281,0.4366,0.2317,0.2415,0.2659,0.4049,0.3366,0.3683,0.2317,0.3732,0.4366,0.2317,0.3212
282,0.4366,0.2317,0.2415,0.1439,0.4049,0.3366,0.3683,0.2317,0.3732,0.4366,0.1439,0.3076
283,0.4366,0.2317,0.2415,0.1049,0.4098,0.3366,0.3683,0.2317,0.3732,0.4366,0.1049,0.3038
284,0.4366,0.2317,0.2415,0.1415,0.4098,0.3366,0.3683,0.2317,0.3732,0.4366,0.1415,0.3079
285,0.4366,0.2317,0.2415,0.2366,0.4098,0.3366,0.378,0.2805,0.3732,0.4366,0.2317,0.3249
286,0.4366,0.2317,0.2415,0.3512,0.4098,0.3366,0.378,0.161,0.3732,0.4366,0.161,0.3244
287,0.4366,0.2317,0.2415,0.3512,0.4098,0.3366,0.378,0.161,0.3732,0.4366,0.161,0.3244
288,0.4366,0.2317,0.2415,0.3366,0.4098,0.3366,0.378,0.161,0.3732,0.4366,0.161,0.3228
290,0.4366,0.2317,0.2415,0.3366,0.4098,0.3366,0.378,0.3488,0.3732,0.4366,0.2317,0.3436
291,0.4366,0.2317,0.2415,0.3317,0.4098,0.3366,0.378,0.3488,0.3732,0.4366,0.2317,0.3431
292,0.4366,0.2317,0.2415,0.3317,0.4098,0.2122,0.2951,0.3488,0.3732,0.4366,0.2122,0.3201
293,0.4366,0.2317,0.2415,0.322,0.4098,0.2122,0.2951,0.3488,0.3732,0.4366,0.2122,0.319
294,0.4366,0.2317,0.2415,0.3171,0.3976,0.2122,0.2951,0.2341,0.3732,0.4366,0.2122,0.3043
295,0.4366,0.2317,0.2415,0.1854,0.3976,0.2122,0.2951,0.1634,0.3732,0.4366,0.1634,0.2819
296,0.4366,0.2317,0.2415,0.1829,0.3976,0.2122,0.2951,0.1634,0.3732,0.4366,0.1634,0.2816
297,0.4366,0.2317,0.2415,0.1829,0.2707,0.2902,0.2951,0.1634,0.3732,0.4366,0.1634,0.2761
298,0.4366,0.2317,0.2415,0.1829,0.322,0.2927,0.2951,0.1634,0.3732,0.4366,0.1634,0.2821
299,0.4366,0.2317,0.2415,0.1829,0.2439,0.2927,0.2951,0.1634,0.3732,0.4366,0.1634,0.2734
300,0.4366,0.2317,0.2415,0.1829,0.1049,0.2927,0.3561,0.1634,0.3732,0.4366,0.1049,0.2648
301,0.4366,0.2317,0.2415,0.1829,0.1049,0.2634,0.3561,0.1634,0.3732,0.4366,0.1049,0.2615
302,0.4366,0.2317,0.4098,0.1829,0.1049,0.2707,0.3561,0.1634,0.3732,0.4366,0.1049,0.281
303,0.4317,0.2317,0.4098,0.1829,0.1049,0.2512,0.3561,0.1634,0.3732,0.4317,0.1049,0.2783
304,0.3756,0.2317,0.4098,0.1366,0.1049,0.1415,0.3561,0.1634,0.3732,0.4098,0.1049,0.2548
305,0.3756,0.2317,0.4098,0.3146,0.3976,0.2756,0.0244,0.1634,0.3732,0.4098,0.0244,0.2851
306,0.3537,0.2317,0.4098,0.3146,0.3976,0.2756,0.0244,0.3854,0.3732,0.4098,0.0244,0.3073
307,0.3537,0.2317,0.4098,0.3146,0.3244,0.2756,0.0244,0.3854,0.3732,0.4098,0.0244,0.2992
308,0.3537,0.2317,0.4098,0.3146,0.2951,0.2756,0.0244,0.3854,0.3732,0.4098,0.0244,0.2959
309,0.3537,0.2317,0.4098,0.3146,0.2878,0.3293,0.0244,0.3854,0.3732,0.4098,0.0244,0.3011
310,0.3537,0.2317,0.4098,0.3122,0.2878,0.3293,0.4439,0.3854,0.3732,0.4439,0.2317,0.3474
311,0.3537,0.2317,0.3683,0.3122,0.2878,0.3293,0.4439,0.1049,0.3732,0.4439,0.1049,0.3117
312,0.4415,0.2317,0.3683,0.3122,0.2878,0.3049,0.4439,0.1049,0.3732,0.4439,0.1049,0.3187
313,0.4415,0.2317,0.3683,0.3122,0.2878,0.3049,0.4439,0.1049,0.3732,0.4439,0.1049,0.3187
314,0.4415,0.2317,0.3683,0.3122,0.2878,0.3049,0.4439,0.1049,0.3,0.4439,0.1049,0.3106
315,0.4415,0.2317,0.3683,0.0927,0.4317,0.3024,0.4439,0.3902,0.278,0.4439,0.0927,0.3312
316,0.4415,0.2317,0.3683,0.0927,0.4317,0.3024,0.4439,0.3902,0.1049,0.4439,0.0927,0.3119
317,0.4415,0.2317,0.3683,0.1049,0.4317,0.3024,0.4439,0.2268,0.1049,0.4439,0.1049,0.2951
318,0.4415,0.2317,0.3683,0.161,0.261,0.3024,0.4439,0.2268,0.1073,0.4439,0.1073,0.2827
319,0.4415,0.2317,0.3683,0.2366,0.261,0.3024,0.4439,0.2268,0.2805,0.4439,0.2268,0.3103
320,0.4415,0.2317,0.3683,0.2512,0.261,0.3024,0.4439,0.2268,0.1049,0.4439,0.1049,0.2924
321,0.4415,0.2317,0.3683,0.2366,0.261,0.3024,0.4439,0.2268,0.0244,0.4439,0.0244,0.2818
322,0.4415,0.2317,0.3683,0.1805,0.261,0.3024,0.4439,0.2268,0.0244,0.4439,0.0244,0.2756
323,0.4415,0.2317,0.1951,0.0244,0.261,0.2683,0.4439,0.2268,0.1049,0.4439,0.0244,0.2442
324,0.4415,0.2317,0.1854,0.1463,0.1122,0.2439,0.4439,0.4707,0.1805,0.4707,0.1122,0.2729
325,0.4415,0.2317,0.3171,0.3049,0.0244,0.1951,0.4439,0.4707,0.1805,0.4707,0.0244,0.29
326,0.4415,0.2317,0.2439,0.3902,0.0244,0.1951,0.4439,0.3268,0.1805,0.4439,0.0244,0.2753
327,0.4415,0.2317,0.2439,0.3902,0.2976,0.1951,0.4439,0.3268,0.1805,0.4439,0.1805,0.3057
328,0.4415,0.2317,0.2439,0.2317,0.2976,0.3195,0.4439,0.3268,0.1805,0.4439,0.1805,0.3019
329,0.4415,0.2317,0.2439,0.2317,0.2976,0.3195,0.4439,0.3488,0.1805,0.4439,0.1805,0.3043
330,0.4415,0.2317,0.3976,0.2317,0.0244,0.3195,0.4439,0.3488,0.1805,0.4439,0.0244,0.2911
331,0.4415,0.2317,0.3976,0.2317,0.2951,0.2854,0.4439,0.3488,0.4512,0.4512,0.2317,0.3474
332,0.4415,0.2317,0.3976,0.2805,0.2902,0.2854,0.4439,0.1634,0.4512,0.4512,0.1634,0.3317
333,0.4415,0.2317,0.3976,0.2805,0.2902,0.2854,0.4098,0.1634,0.4512,0.4512,0.1634,0.3279
334,0.4415,0.2317,0.3976,0.2805,0.3415,0.2268,0.4098,0.2415,0.4512,0.4512,0.2268,0.3358
335,0.4415,0.2317,0.3976,0.2878,0.3415,0.2268,0.4098,0.2415,0.4512,0.4512,0.2268,0.3366
336,0.4415,0.2317,0.3976,0.1049,0.3415,0.2268,0.4098,0.2415,0.4512,0.4512,0.1049,0.3163
337,0.4415,0.2317,0.4195,0.1854,0.2683,0.322,0.4098,0.2415,0.4195,0.4415,0.1854,0.3266
338,0.4415,0.2317,0.4195,0.2659,0.2683,0.2976,0.4098,0.2415,0.4195,0.4415,0.2317,0.3328
339,0.4415,0.2317,0.4195,0.1732,0.2683,0.2976,0.4098,0.2415,0.4195,0.4415,0.1732,0.3225
340,0.4415,0.2317,0.4195,0.2756,0.1707,0.2976,0.4098,0.2415,0.4195,0.4415,0.1707,0.323
341,0.4415,0.2317,0.4293,0.2756,0.222,0.361,0.4098,0.2415,0.4195,0.4415,0.222,0.3369
343,0.4415,0.2317,0.4293,0.2756,0.222,0.361,0.4098,0.2415,0.4195,0.4415,0.222,0.3369
344,0.4415,0.2317,0.4293,0.3049,0.222,0.3,0.4171,0.2415,0.4195,0.4415,0.222,0.3342
345,0.4415,0.2317,0.4293,0.3049,0.3317,0.3,0.4171,0.2415,0.4195,0.4415,0.2317,0.3464
346,0.4415,0.2317,0.4293,0.3122,0.3317,0.2902,0.4171,0.2415,0.4195,0.4415,0.2317,0.3461
347,0.4415,0.2317,0.4293,0.1659,0.4049,0.278,0.4146,0.2415,0.4195,0.4415,0.1659,0.3363
348,0.4415,0.2317,0.4293,0.1659,0.4049,0.2805,0.4146,0.2415,0.4195,0.4415,0.1659,0.3366
349,0.4415,0.2317,0.4293,0.2366,0.4049,0.3,0.4146,0.2415,0.4195,0.4415,0.2317,0.3466
350,0.4415,0.2317,0.378,0.3098,0.4049,0.3,0.4146,0.2415,0.4195,0.4415,0.2317,0.3491
351,0.4415,0.2317,0.378,0.3098,0.4049,0.3195,0.361,0.2415,0.4195,0.4415,0.2317,0.3453
352,0.4366,0.2317,0.378,0.3098,0.4049,0.2634,0.361,0.2415,0.4195,0.4366,0.2317,0.3385
353,0.4366,0.2317,0.378,0.3098,0.4049,0.2659,0.361,0.2415,0.4195,0.4366,0.2317,0.3388
354,0.4366,0.2317,0.378,0.3098,0.4049,0.2537,0.361,0.2415,0.4195,0.4366,0.2317,0.3374
355,0.4366,0.2317,0.378,0.3098,0.4049,0.2537,0.3439,0.2415,0.4049,0.4366,0.2317,0.3339
356,0.4366,0.2317,0.378,0.3098,0.4195,0.2537,0.3439,0.2415,0.4049,0.4366,0.2317,0.3355
357,0.4366,0.2317,0.4537,0.3098,0.4195,0.2537,0.3439,0.2415,0.4049,0.4537,0.2317,0.3439
361,0.4366,0.2317,0.4537,0.3098,0.4195,0.2537,0.3439,0.2415,0.4049,0.4537,0.2317,0.3439
362,0.4366,0.2317,0.4293,0.3098,0.4195,0.3976,0.3439,0.2415,0.4049,0.4366,0.2317,0.3572
363,0.4366,0.2317,0.4293,0.3098,0.3049,0.139,0.3439,0.2415,0.4049,0.4366,0.139,0.3157
364,0.4366,0.2317,0.4293,0.3098,0.3049,0.139,0.4439,0.1805,0.4049,0.4439,0.139,0.3201
365,0.4366,0.2317,0.4293,0.3098,0.3049,0.1341,0.4439,0.1805,0.4049,0.4439,0.1341,0.3195
366,0.4366,0.2317,0.3829,0.3098,0.3049,0.2244,0.4439,0.1805,0.4049,0.4439,0.1805,0.3244
367,0.4366,0.2317,0.1415,0.4122,0.3049,0.2244,0.4439,0.1805,0.4049,0.4439,0.1415,0.309
368,0.4366,0.2317,0.1415,0.4122,0.3049,0.2415,0.4439,0.1805,0.4049,0.4439,0.1415,0.3109
369,0.4366,0.2317,0.1415,0.4122,0.422,0.1512,0.422,0.1805,0.4049,0.4366,0.1415,0.3114
370,0.4366,0.2317,0.3415,0.4122,0.422,0.2293,0.422,0.1805,0.4049,0.4366,0.1805,0.3423
371,0.4366,0.2317,0.3415,0.4122,0.422,0.1756,0.422,0.1805,0.4049,0.4366,0.1756,0.3363
372,0.4366,0.2317,0.3415,0.4122,0.422,0.1756,0.422,0.1805,0.4049,0.4366,0.1756,0.3363
373,0.4366,0.2317,0.3415,0.3439,0.422,0.1756,0.422,0.1805,0.4049,0.4366,0.1756,0.3287
374,0.4366,0.2317,0.3415,0.3439,0.422,0.1122,0.422,0.1805,0.4049,0.4366,0.1122,0.3217
375,0.4366,0.2317,0.322,0.3439,0.422,0.1049,0.422,0.1805,0.4049,0.4366,0.1049,0.3187
376,0.4366,0.2317,0.322,0.3439,0.422,0.1049,0.4195,0.1805,0.4049,0.4366,0.1049,0.3184
378,0.4366,0.2317,0.322,0.3439,0.422,0.1512,0.4195,0.1805,0.4049,0.4366,0.1512,0.3236
379,0.361,0.2317,0.322,0.3439,0.422,0.1512,0.4195,0.1805,0.4049,0.422,0.1512,0.3152
380,0.361,0.2317,0.4244,0.3439,0.439,0.1683,0.4195,0.1805,0.4049,0.439,0.1683,0.3304
381,0.361,0.2317,0.2561,0.3439,0.439,0.178,0.4195,0.1805,0.4049,0.439,0.178,0.3127
382,0.361,0.2317,0.2756,0.3439,0.439,0.178,0.4195,0.1805,0.4049,0.439,0.178,0.3149
383,0.361,0.2317,0.2537,0.3439,0.439,0.178,0.4195,0.1805,0.4049,0.439,0.178,0.3125
384,0.361,0.2317,0.2537,0.3439,0.461,0.178,0.4195,0.1805,0.4049,0.461,0.178,0.3149
386,0.361,0.2317,0.2537,0.3439,0.461,0.1732,0.4195,0.1805,0.4049,0.461,0.1732,0.3144
387,0.361,0.2317,0.378,0.3927,0.4317,0.139,0.4195,0.1805,0.4049,0.4317,0.139,0.3266
388,0.3585,0.2317,0.378,0.3927,0.4317,0.139,0.2171,0.1805,0.4049,0.4317,0.139,0.3038
389,0.3585,0.2317,0.378,0.3927,0.4317,0.1317,0.2171,0.1805,0.4049,0.4317,0.1317,0.303
390,0.3585,0.2317,0.378,0.3927,0.4317,0.178,0.2171,0.3634,0.4049,0.4317,0.178,0.3284
391,0.3585,0.2317,0.378,0.3927,0.3439,0.178,0.0244,0.3634,0.4049,0.4049,0.0244,0.2973
392,0.3585,0.2317,0.378,0.3927,0.3439,0.178,0.3195,0.3634,0.4049,0.4049,0.178,0.3301
393,0.3585,0.2317,0.3561,0.3927,0.3439,0.178,0.3195,0.3634,0.4049,0.4049,0.178,0.3276
396,0.3585,0.2317,0.3561,0.3927,0.3439,0.178,0.3195,0.3634,0.4049,0.4049,0.178,0.3276
397,0.3585,0.2317,0.3561,0.3659,0.3439,0.178,0.3195,0.3634,0.4049,0.4049,0.178,0.3247
398,0.3585,0.2317,0.3561,0.3439,0.3439,0.178,0.3195,0.3634,0.4049,0.4049,0.178,0.3222
399,0.3293,0.2317,0.3561,0.3439,0.3439,0.178,0.3195,0.3634,0.4049,0.4049,0.178,0.319
401,0.3293,0.2317,0.3561,0.3537,0.3439,0.178,0.3195,0.3634,0.4049,0.4049,0.178,0.3201
403,0.3293,0.2317,0.3561,0.3537,0.3439,0.1,0.4537,0.2463,0.4049,0.4537,0.1,0.3133
404,0.3293,0.2317,0.3561,0.3537,0.3439,0.1,0.4537,0.3902,0.4049,0.4537,0.1,0.3293
407,0.3293,0.2317,0.3561,0.3488,0.3439,0.1,0.4537,0.4146,0.4049,0.4537,0.1,0.3314
409,0.3146,0.2317,0.3561,0.3561,0.2512,0.178,0.4537,0.4146,0.4049,0.4537,0.178,0.329
410,0.3146,0.2317,0.3561,0.3659,0.0244,0.178,0.4537,0.4146,0.4049,0.4537,0.0244,0.3049
411,0.3146,0.2317,0.1366,0.3659,0.0244,0.178,0.4537,0.4146,0.4049,0.4537,0.0244,0.2805
412,0.3,0.2317,0.2659,0.0268,0.0244,0.178,0.4537,0.4146,0.4049,0.4537,0.0244,0.2556
413,0.3024,0.2317,0.2659,0.0268,0.0244,0.1561,0.4537,0.4146,0.4049,0.4537,0.0244,0.2534
414,0.3024,0.2317,0.2659,0.0268,0.0244,0.178,0.4537,0.4146,0.4049,0.4537,0.0244,0.2558
415,0.3024,0.2317,0.2659,0.0244,0.0244,0.178,0.4537,0.4146,0.4049,0.4537,0.0244,0.2556
416,0.3024,0.2317,0.2659,0.1195,0.0244,0.178,0.4537,0.4146,0.4049,0.4537,0.0244,0.2661
417,0.3024,0.2317,0.378,0.2561,0.0244,0.178,0.4537,0.4146,0.4049,0.4537,0.0244,0.2938
420,0.3024,0.2317,0.378,0.2561,0.2732,0.178,0.4537,0.4146,0.4049,0.4537,0.178,0.3214
421,0.3024,0.2317,0.378,0.2561,0.2756,0.178,0.4537,0.4146,0.4049,0.4537,0.178,0.3217
422,0.3024,0.2317,0.378,0.2561,0.1683,0.178,0.4341,0.0244,0.4049,0.4341,0.0244,0.2642
423,0.3024,0.2317,0.378,0.0244,0.1683,0.178,0.4341,0.0244,0.4049,0.4341,0.0244,0.2385
424,0.3024,0.2317,0.378,0.2951,0.1683,0.178,0.4341,0.0244,0.4049,0.4341,0.0244,0.2685
425,0.3024,0.2317,0.378,0.2854,0.4317,0.178,0.4341,0.0488,0.4049,0.4341,0.0488,0.2994
426,0.3024,0.2317,0.378,0.2927,0.4317,0.2171,0.4341,0.0488,0.4049,0.4341,0.0488,0.3046
428,0.3024,0.2317,0.378,0.2317,0.4317,0.2171,0.4341,0.0488,0.4049,0.4341,0.0488,0.2978
429,0.3537,0.2317,0.378,0.2317,0.4341,0.2171,0.4341,0.0488,0.4049,0.4341,0.0488,0.3038
430,0.3537,0.2317,0.378,0.4146,0.4341,0.2171,0.4341,0.0488,0.4049,0.4341,0.0488,0.3241
431,0.3537,0.2317,0.378,0.4146,0.4341,0.2171,0.4317,0.4634,0.4049,0.4634,0.2171,0.3699
432,0.3537,0.2317,0.4268,0.3829,0.4341,0.2171,0.4317,0.0512,0.4049,0.4341,0.0512,0.326
434,0.3537,0.2317,0.4268,0.4122,0.4341,0.2171,0.4317,0.0512,0.4049,0.4341,0.0512,0.3293
435,0.3537,0.2317,0.4268,0.4122,0.4341,0.2171,0.4317,0.0512,0.4049,0.4341,0.0512,0.3293
436,0.3537,0.2317,0.4268,0.3902,0.4659,0.2171,0.4317,0.2659,0.4049,0.4659,0.2171,0.3542
437,0.3537,0.2317,0.4268,0.3902,0.161,0.2171,0.4317,0.2293,0.4049,0.4317,0.161,0.3163
438,0.3537,0.2317,0.4561,0.3902,0.161,0.2171,0.4317,0.2293,0.4049,0.4561,0.161,0.3195
440,0.3341,0.2317,0.2927,0.3902,0.161,0.1317,0.4317,0.2293,0.4049,0.4317,0.1317,0.2897
442,0.3049,0.2317,0.2927,0.3902,0.161,0.1317,0.4317,0.2293,0.4049,0.4317,0.1317,0.2865
443,0.3049,0.2317,0.2927,0.3659,0.3902,0.1317,0.4317,0.4317,0.4049,0.4317,0.1317,0.3317
444,0.3049,0.2317,0.378,0.3659,0.3902,0.1317,0.4317,0.2415,0.4049,0.4317,0.1317,0.3201
445,0.3049,0.2317,0.378,0.3659,0.2951,0.1317,0.4317,0.2415,0.4049,0.4317,0.1317,0.3095
446,0.0512,0.2317,0.378,0.3659,0.3171,0.1317,0.4317,0.2415,0.4049,0.4317,0.0512,0.2837
447,0.3366,0.2317,0.378,0.3659,0.3171,0.1317,0.4317,0.2415,0.4049,0.4317,0.1317,0.3155
448,0.3195,0.2317,0.378,0.2756,0.3171,0.1317,0.4317,0.2415,0.4049,0.4317,0.1317,0.3035
449,0.222,0.2317,0.378,0.2756,0.3171,0.1317,0.4317,0.2415,0.4049,0.4317,0.1317,0.2927
451,0.278,0.2317,0.3756,0.2756,0.3171,0.1317,0.4317,0.2049,0.4049,0.4317,0.1317,0.2946
452,0.2951,0.2317,0.3756,0.2756,0.3171,0.1317,0.4317,0.2049,0.4049,0.4317,0.1317,0.2965
453,0.278,0.2317,0.3756,0.2756,0.3171,0.178,0.4317,0.2049,0.4049,0.4317,0.178,0.2997
456,0.278,0.2317,0.3756,0.2756,0.3171,0.178,0.4317,0.4146,0.4049,0.4317,0.178,0.323
457,0.3146,0.2317,0.3756,0.2756,0.3171,0.178,0.4317,0.4146,0.4049,0.4317,0.178,0.3271
460,0.3146,0.2317,0.3756,0.2756,0.3171,0.178,0.4317,0.4146,0.4049,0.4317,0.178,0.3271
461,0.3146,0.2317,0.3756,0.3439,0.3171,0.178,0.4317,0.4146,0.4049,0.4317,0.178,0.3347
462,0.3146,0.2317,0.3683,0.3439,0.3171,0.178,0.4317,0.4146,0.4049,0.4317,0.178,0.3339
464,0.3146,0.2317,0.3683,0.3439,0.3171,0.178,0.4317,0.4146,0.4049,0.4317,0.178,0.3339
465,0.0268,0.2317,0.3683,0.3439,0.4122,0.178,0.4317,0.4146,0.4049,0.4317,0.0268,0.3125
467,0.0268,0.2317,0.3683,0.3439,0.4122,0.178,0.4317,0.4537,0.4049,0.4537,0.0268,0.3168
468,0.3537,0.2317,0.0244,0.3683,0.4122,0.178,0.3951,0.4537,0.4049,0.4537,0.0244,0.3136
470,0.3537,0.2317,0.0244,0.3683,0.4122,0.178,0.3951,0.4537,0.4049,0.4537,0.0244,0.3136
472,0.2951,0.2317,0.0244,0.3683,0.4122,0.178,0.3049,0.4537,0.4049,0.4537,0.0244,0.297
473,0.2951,0.2317,0.0244,0.2293,0.4122,0.178,0.2244,0.4488,0.4049,0.4488,0.0244,0.2721
474,0.139,0.2317,0.0244,0.3024,0.4122,0.178,0.2244,0.4488,0.4049,0.4488,0.0244,0.2629
475,0.2341,0.2317,0.0244,0.3268,0.4122,0.178,0.1756,0.4488,0.4049,0.4488,0.0244,0.2707
476,0.2244,0.2317,0.0244,0.3268,0.4122,0.178,0.1756,0.4488,0.4049,0.4488,0.0244,0.2696
477,0.1293,0.2317,0.0244,0.3268,0.4122,0.178,0.1756,0.4488,0.4049,0.4488,0.0244,0.2591
478,0.1073,0.2317,0.0244,0.3268,0.4122,0.178,0.1756,0.4488,0.4049,0.4488,0.0244,0.2566
479,0.1293,0.2317,0.0244,0.3268,0.4122,0.178,0.1756,0.4488,0.4049,0.4488,0.0244,0.2591
480,0.1171,0.2317,0.0244,0.3268,0.4122,0.178,0.1756,0.4073,0.4049,0.4122,0.0244,0.2531
482,0.1171,0.2317,0.0244,0.3268,0.4122,0.178,0.0439,0.4073,0.4049,0.4122,0.0244,0.2385
483,0.2634,0.2317,0.5024,0.322,0.4122,0.1585,0.0439,0.4073,0.4049,0.5024,0.0439,0.3051
484,0.2634,0.2317,0.5024,0.322,0.4122,0.1585,0.0439,0.4049,0.4049,0.5024,0.0439,0.3049
486,0.2634,0.2317,0.5024,0.322,0.4073,0.1585,0.0439,0.4049,0.4049,0.5024,0.0439,0.3043
487,0.2634,0.2317,0.5024,0.322,0.4073,0.1537,0.0439,0.4049,0.4049,0.5024,0.0439,0.3038
489,0.2634,0.2317,0.461,0.322,0.4098,0.1537,0.0439,0.4049,0.4049,0.461,0.0439,0.2995
490,0.2634,0.2317,0.461,0.322,0.4098,0.1561,0.4829,0.4049,0.4049,0.4829,0.1561,0.3485
491,0.2634,0.2317,0.461,0.322,0.4098,0.1585,0.4829,0.4049,0.4049,0.4829,0.1585,0.3488
492,0.2634,0.2317,0.461,0.322,0.4098,0.1049,0.4829,0.4049,0.4049,0.4829,0.1049,0.3428
493,0.322,0.2317,0.461,0.322,0.4098,0.1463,0.4829,0.4146,0.4049,0.4829,0.1463,0.355
494,0.3122,0.2317,0.461,0.322,0.4098,0.1463,0.4829,0.4146,0.4049,0.4829,0.1463,0.3539
