timestamp,legacy_cs4231a4,legacy_cs4231a5,legacy_cs4231a9,legacy_cs4231a8,legacy_cs4231a0,legacy_cs4231a1,legacy_cs4231a2,legacy_cs4231a3,legacy_cs4231a6,max,min,avg
213,0.6594,0.5145,0.5435,0.6522,0.5507,0.5435,0.471,0.2899,0.3768,0.6594,0.2899,0.5113
214,0.6594,0.5145,0.5435,0.6522,0.5507,0.3043,0.4275,0.2899,0.3768,0.6594,0.2899,0.4799
215,0.6594,0.5145,0.5435,0.6522,0.5507,0.3043,0.3406,0.2899,0.558,0.6594,0.2899,0.4903
216,0.6594,0.5145,0.5435,0.6522,0.6522,0.3043,0.3406,0.2899,0.558,0.6594,0.2899,0.5016
217,0.4275,0.5145,0.5362,0.6522,0.6522,0.3043,0.3696,0.2899,0.558,0.6522,0.2899,0.4783
218,0.5145,0.5145,0.5362,0.5797,0.6522,0.3043,0.4058,0.2899,0.558,0.6522,0.2899,0.4839
219,0.3261,0.5145,0.5362,0.442,0.6522,0.3043,0.4058,0.2899,0.558,0.6522,0.2899,0.4477
220,0.3261,0.5145,0.5362,0.442,0.6522,0.3841,0.4058,0.6232,0.558,0.6522,0.3261,0.4936
221,0.3261,0.5145,0.5362,0.442,0.587,0.3261,0.4058,0.6232,0.558,0.6232,0.3261,0.4799
222,0.3261,0.5145,0.5362,0.442,0.587,0.3261,0.4058,0.6232,0.558,0.6232,0.3261,0.4799
223,0.3261,0.5145,0.5362,0.442,0.3551,0.442,0.4058,0.4855,0.558,0.558,0.3261,0.4517
224,0.3261,0.5145,0.5362,0.442,0.4855,0.4275,0.4058,0.4855,0.558,0.558,0.3261,0.4646
225,0.529,0.5145,0.5362,0.442,0.2826,0.4275,0.4058,0.3188,0.558,0.558,0.2826,0.446
226,0.529,0.5145,0.5362,0.442,0.2826,0.3261,0.7029,0.2971,0.5435,0.7029,0.2826,0.4638
227,0.3188,0.5145,0.5362,0.442,0.5797,0.3261,0.7029,0.4348,0.5435,0.7029,0.3188,0.4887
228,0.4348,0.5145,0.5362,0.442,0.5797,0.3261,0.7029,0.4348,0.5435,0.7029,0.3261,0.5016
229,0.4348,0.5145,0.5072,0.6014,0.5435,0.3261,0.7029,0.4348,0.5435,0.7029,0.3261,0.5121
231,0.4348,0.4565,0.5072,0.6014,0.3478,0.3261,0.7029,0.5435,0.5217,0.7029,0.3261,0.4935
232,0.4348,0.4565,0.5072,0.6014,0.3478,0.587,0.6232,0.5435,0.5217,0.6232,0.3478,0.5137
233,0.4348,0.4565,0.5072,0.6014,0.3478,0.442,0.6232,0.5435,0.5217,0.6232,0.3478,0.4976
235,0.4348,0.4565,0.5072,0.6014,0.3478,0.442,0.6232,0.5,0.5217,0.6232,0.3478,0.4927
236,0.6304,0.4565,0.5072,0.6014,0.3478,0.5072,0.6232,0.4275,0.5217,0.6304,0.3478,0.5137
237,0.6304,0.3116,0.5217,0.6014,0.3478,0.0,0.6232,0.442,0.5217,0.6304,0.3116,0.4444
238,0.4783,0.3116,0.5217,0.6014,0.6014,0.0,0.6232,0.442,0.5217,0.6232,0.3116,0.4557
239,0.4783,0.3116,0.5217,0.6014,0.6014,0.4928,0.6232,0.442,0.5362,0.6232,0.3116,0.5121
240,0.3696,0.3116,0.5217,0.6014,0.6014,0.4928,0.4275,0.442,0.5362,0.6014,0.3116,0.4782
241,0.3696,0.3116,0.5217,0.5362,0.6014,0.4493,0.4275,0.442,0.5362,0.6014,0.3116,0.4662
242,0.3696,0.3261,0.5217,0.5362,0.6014,0.4493,0.4275,0.442,0.5362,0.6014,0.3261,0.4678
243,0.3696,0.3768,0.5217,0.5362,0.6014,0.4493,0.4275,0.442,0.5362,0.6014,0.3696,0.4734
244,0.2319,0.2246,0.5217,0.5362,0.6014,0.4493,0.4275,0.442,0.5217,0.6014,0.2246,0.4396
245,0.2319,0.2246,0.5217,0.5362,0.6377,0.4493,0.4275,0.5145,0.5217,0.6377,0.2246,0.4517
246,0.4855,0.5145,0.5217,0.5362,0.6377,0.3333,0.4275,0.5145,0.5217,0.6377,0.3333,0.4992
247,0.4855,0.4565,0.529,0.5362,0.6377,0.3333,0.413,0.5145,0.5217,0.6377,0.3333,0.4919
248,0.4855,0.4565,0.529,0.5,0.6377,0.3333,0.413,0.5145,0.5217,0.6377,0.3333,0.4879
249,0.4855,0.4565,0.5217,0.5,0.6377,0.3333,0.413,0.5145,0.5217,0.6377,0.3333,0.4871
250,0.4855,0.4565,0.5145,0.5,0.6377,0.6087,0.413,0.5145,0.5217,0.6377,0.413,0.5169
251,0.4855,0.4565,0.5145,0.4855,0.5652,0.6087,0.413,0.5145,0.5217,0.6087,0.413,0.5072
252,0.4855,0.4565,0.5145,0.4855,0.5652,0.529,0.413,0.5145,0.5217,0.5652,0.413,0.4984
253,0.4855,0.4565,0.5145,0.4855,0.4928,0.529,0.413,0.5362,0.5217,0.5362,0.413,0.4927
254,0.4855,0.6087,0.5145,0.4783,0.4928,0.529,0.413,0.5362,0.5217,0.6087,0.413,0.5089
255,0.4565,0.6087,0.5145,0.2681,0.4638,0.5145,0.5725,0.5362,0.5217,0.6087,0.2681,0.4952
256,0.4565,0.6087,0.5145,0.0,0.4638,0.5145,0.5725,0.5362,0.5217,0.6087,0.4565,0.4654
257,0.4565,0.6087,0.5145,0.0,0.4638,0.5145,0.5725,0.5362,0.4928,0.6087,0.4565,0.4622
259,0.4565,0.6087,0.558,0.0,0.4638,0.5145,0.5725,0.5362,0.4928,0.6087,0.4565,0.467
260,0.4565,0.6884,0.558,0.0,0.4638,0.5145,0.5725,0.5362,0.4928,0.6884,0.4565,0.4759
261,0.6884,0.6884,0.558,0.3623,0.4638,0.5145,0.5725,0.5362,0.4928,0.6884,0.3623,0.5419
262,0.4638,0.6884,0.558,0.3623,0.4783,0.5145,0.5725,0.5362,0.4928,0.6884,0.3623,0.5185
263,0.4638,0.6884,0.558,0.3623,0.4783,0.5145,0.5725,0.5362,0.5072,0.6884,0.3623,0.5201
264,0.4638,0.6884,0.558,0.3623,0.4783,0.5145,0.5797,0.5362,0.5072,0.6884,0.3623,0.5209
265,0.4638,0.6884,0.558,0.3623,0.4058,0.5145,0.5797,0.5362,0.5072,0.6884,0.3623,0.5129
267,0.4275,0.6159,0.558,0.3623,0.4928,0.5145,0.5797,0.5362,0.5072,0.6159,0.3623,0.5105
268,0.4275,0.6159,0.558,0.3478,0.4928,0.4855,0.5435,0.5362,0.4928,0.6159,0.3478,0.5
269,0.4275,0.6159,0.558,0.3478,0.4928,0.3333,0.5435,0.4638,0.4928,0.6159,0.3333,0.475
270,0.4275,0.6159,0.558,0.3478,0.4928,0.3333,0.5435,0.4638,0.4928,0.6159,0.3333,0.475
271,0.4275,0.6159,0.558,0.3478,0.4928,0.3333,0.5435,0.4638,0.4928,0.6159,0.3333,0.475
272,0.4275,0.6159,0.558,0.3478,0.4928,0.3333,0.4928,0.5072,0.4928,0.6159,0.3333,0.4742
273,0.4275,0.6159,0.558,0.3478,0.4928,0.3333,0.5145,0.5072,0.5072,0.6159,0.3333,0.4782
274,0.5725,0.6087,0.558,0.3478,0.6304,0.3333,0.5145,0.5072,0.2899,0.6304,0.2899,0.4847
275,0.3913,0.6087,0.558,0.3478,0.6304,0.3333,0.5145,0.5072,0.4348,0.6304,0.3333,0.4807
276,0.3913,0.6087,0.558,0.3478,0.6304,0.3333,0.5145,0.5,0.4275,0.6304,0.3333,0.4791
277,0.4203,0.6087,0.558,0.3478,0.6304,0.3333,0.5797,0.5,0.4275,0.6304,0.3333,0.4895
278,0.4203,0.6087,0.558,0.6304,0.6304,0.3333,0.5797,0.5,0.4275,0.6304,0.3333,0.5209
279,0.3043,0.6087,0.558,0.6304,0.6304,0.3333,0.5797,0.5,0.4275,0.6304,0.3043,0.508
280,0.3043,0.6087,0.558,0.6304,0.5652,0.3333,0.5797,0.5,0.4275,0.6304,0.3043,0.5008
282,0.3043,0.6667,0.558,0.6304,0.5652,0.6087,0.5797,0.5,0.4275,0.6667,0.3043,0.5378
283,0.3043,0.4565,0.558,0.6377,0.5652,0.4493,0.4565,0.5,0.4275,0.6377,0.3043,0.4839
284,0.5362,0.4565,0.558,0.6377,0.5652,0.2971,0.4565,0.5,0.4275,0.6377,0.2971,0.4927
285,0.3406,0.4565,0.558,0.6377,0.5652,0.2971,0.4565,0.5,0.4275,0.6377,0.2971,0.471
286,0.3406,0.442,0.558,0.6377,0.5652,0.2971,0.4565,0.5,0.5217,0.6377,0.2971,0.4799
287,0.3406,0.442,0.558,0.6377,0.5652,0.2971,0.4275,0.5,0.5217,0.6377,0.2971,0.4766
288,0.3406,0.442,0.558,0.6377,0.2899,0.2971,0.4275,0.5,0.5217,0.6377,0.2899,0.4461
289,0.5217,0.4058,0.558,0.6812,0.2899,0.2971,0.4275,0.5,0.5217,0.6812,0.2899,0.467
290,0.5217,0.4058,0.558,0.6812,0.3551,0.2971,0.4275,0.2391,0.5217,0.6812,0.2391,0.4452
291,0.3768,0.4058,0.558,0.6812,0.4203,0.2971,0.4275,0.3986,0.5217,0.6812,0.2971,0.4541
293,0.3768,0.4058,0.558,0.6812,0.4203,0.2971,0.3913,0.3986,0.5217,0.6812,0.2971,0.4501
294,0.4928,0.4058,0.558,0.5942,0.4203,0.2971,0.3913,0.3986,0.5217,0.5942,0.2971,0.4533
296,0.4783,0.2826,0.471,0.5942,0.4203,0.2971,0.3913,0.3986,0.442,0.5942,0.2826,0.4195
297,0.4783,0.2826,0.471,0.5942,0.6594,0.2971,0.3913,0.3986,0.442,0.6594,0.2826,0.4461
298,0.4638,0.2826,0.471,0.5942,0.2609,0.2971,0.3913,0.4203,0.442,0.5942,0.2609,0.4026
299,0.3188,0.2826,0.471,0.5942,0.2609,0.2971,0.3913,0.2899,0.442,0.5942,0.2609,0.372
300,0.3188,0.2826,0.471,0.5797,0.2609,0.2971,0.3913,0.2899,0.4058,0.5797,0.2609,0.3663
302,0.3188,0.5725,0.3333,0.5797,0.2609,0.2971,0.3261,0.471,0.5217,0.5797,0.2609,0.409
303,0.3188,0.5725,0.0,0.5797,0.2609,0.2971,0.3261,0.471,0.5217,0.5797,0.2609,0.372
304,0.4928,0.5217,0.2826,0.5797,0.2609,0.2971,0.3188,0.3696,0.5217,0.5797,0.2609,0.405
305,0.4928,0.2826,0.4565,0.5652,0.587,0.2971,0.3188,0.3696,0.5217,0.587,0.2826,0.4324
306,0.471,0.2826,0.4855,0.4855,0.587,0.2971,0.2464,0.3696,0.5217,0.587,0.2464,0.4163
307,0.471,0.2826,0.471,0.3188,0.587,0.2971,0.471,0.3696,0.4783,0.587,0.2826,0.4163
309,0.0,0.2826,0.5,0.4783,0.587,0.2971,0.471,0.3696,0.4783,0.587,0.2826,0.3849
310,0.2319,0.2826,0.4928,0.4783,0.587,0.2971,0.471,0.5072,0.4783,0.587,0.2319,0.4251
311,0.2319,0.5942,0.5072,0.4783,0.587,0.2971,0.471,0.5072,0.4783,0.5942,0.2319,0.4614
312,0.2319,0.5942,0.3333,0.4783,0.6232,0.2971,0.471,0.5072,0.4783,0.6232,0.2319,0.4461
313,0.2319,0.5942,0.4638,0.4783,0.2754,0.2971,0.3116,0.5072,0.4783,0.5942,0.2319,0.4042
314,0.2319,0.5942,0.3986,0.4783,0.2754,0.2971,0.3116,0.5072,0.4783,0.5942,0.2319,0.397
315,0.2319,0.5942,0.4783,0.4783,0.2754,0.2971,0.3116,0.5072,0.4783,0.5942,0.2319,0.4058
316,0.5725,0.5942,0.0,0.4638,0.2754,0.2971,0.2319,0.5145,0.4783,0.5942,0.2319,0.3809
317,0.3768,0.6087,0.4783,0.3333,0.2754,0.2971,0.2319,0.5145,0.4783,0.6087,0.2319,0.3994
318,0.3768,0.6087,0.4783,0.3333,0.2754,0.2971,0.4928,0.5145,0.4783,0.6087,0.2754,0.4284
319,0.3768,0.6087,0.5,0.3333,0.3043,0.2971,0.4928,0.5145,0.4783,0.6087,0.2971,0.434
320,0.3768,0.6087,0.5145,0.3333,0.2754,0.2971,0.4928,0.5145,0.4783,0.6087,0.2754,0.4324
321,0.3768,0.6087,0.4058,0.3333,0.2754,0.2971,0.5,0.5145,0.4638,0.6087,0.2754,0.4195
322,0.3768,0.6087,0.4855,0.3333,0.2754,0.2971,0.5,0.5145,0.4638,0.6087,0.2754,0.4283
323,0.3768,0.6087,0.4855,0.3333,0.2754,0.2971,0.4855,0.5145,0.4638,0.6087,0.2754,0.4267
324,0.3768,0.6159,0.4855,0.6377,0.2754,0.2971,0.4855,0.6884,0.3116,0.6884,0.2754,0.4638
325,0.3768,0.6159,0.4855,0.4348,0.2754,0.2754,0.4855,0.6884,0.3116,0.6884,0.2754,0.4388
326,0.3768,0.6159,0.4855,0.4348,0.6087,0.2754,0.4855,0.6884,0.3116,0.6884,0.2754,0.4758
327,0.6014,0.6159,0.4855,0.4348,0.6087,0.2754,0.4855,0.6884,0.3116,0.6884,0.2754,0.5008
328,0.6014,0.6159,0.2391,0.3551,0.6087,0.2899,0.6014,0.6884,0.3116,0.6884,0.2391,0.4791
329,0.6014,0.6159,0.4275,0.3551,0.6087,0.2899,0.6014,0.6884,0.3116,0.6884,0.2899,0.5
330,0.6014,0.6159,0.2391,0.3551,0.6087,0.2899,0.5217,0.6884,0.3116,0.6884,0.2391,0.4702
331,0.6014,0.6087,0.2391,0.3551,0.6087,0.2899,0.5217,0.558,0.6159,0.6159,0.2391,0.4887
334,0.6014,0.6087,0.2391,0.529,0.5435,0.2899,0.5217,0.558,0.6159,0.6159,0.2391,0.5008
335,0.6014,0.6087,0.2391,0.4855,0.5435,0.6812,0.5145,0.558,0.6159,0.6812,0.2391,0.5386
336,0.6014,0.6087,0.2391,0.4855,0.3913,0.6812,0.5145,0.558,0.6159,0.6812,0.2391,0.5217
337,0.6014,0.6159,0.5942,0.5,0.3913,0.6812,0.5145,0.558,0.6159,0.6812,0.3913,0.5636
341,0.6159,0.6159,0.5942,0.5,0.3913,0.6159,0.6522,0.3043,0.6159,0.6522,0.3043,0.5451
342,0.6159,0.6159,0.5942,0.5,0.3913,0.6159,0.3188,0.3478,0.6159,0.6159,0.3188,0.5129
343,0.6159,0.6159,0.5942,0.5,0.3913,0.6159,0.3188,0.3478,0.6159,0.6159,0.3188,0.5129
344,0.4638,0.6087,0.5507,0.5507,0.6449,0.6159,0.4783,0.3478,0.6159,0.6449,0.3478,0.5419
347,0.558,0.6087,0.5507,0.5507,0.6449,0.6159,0.4783,0.3478,0.6159,0.6449,0.3478,0.5523
348,0.4348,0.6087,0.529,0.5507,0.6449,0.558,0.587,0.6884,0.6159,0.6884,0.4348,0.5797
350,0.4348,0.6087,0.529,0.6522,0.6449,0.558,0.587,0.6884,0.6159,0.6884,0.4348,0.591
351,0.4348,0.3986,0.529,0.6522,0.6449,0.558,0.529,0.6884,0.6159,0.6884,0.3986,0.5612
352,0.4348,0.3986,0.529,0.6522,0.2971,0.558,0.529,0.6884,0.6159,0.6884,0.2971,0.5226
353,0.4348,0.5362,0.529,0.6522,0.2971,0.558,0.529,0.6884,0.6159,0.6884,0.2971,0.5378
355,0.4348,0.5435,0.529,0.6522,0.2971,0.558,0.529,0.3841,0.6159,0.6522,0.2971,0.5048
356,0.4348,0.5435,0.529,0.6522,0.2971,0.558,0.529,0.3406,0.6087,0.6522,0.2971,0.4992
357,0.4348,0.5362,0.5145,0.6159,0.2971,0.558,0.5652,0.3406,0.6087,0.6159,0.2971,0.4968
358,0.3116,0.3913,0.5145,0.6159,0.2971,0.5942,0.5652,0.3406,0.6087,0.6159,0.2971,0.471
359,0.2754,0.5072,0.5145,0.6159,0.2971,0.5942,0.5652,0.3406,0.6087,0.6159,0.2754,0.4799
360,0.2754,0.5072,0.4348,0.6159,0.1957,0.5942,0.5652,0.3406,0.6087,0.6159,0.1957,0.4597
361,0.2754,0.3696,0.4348,0.6159,0.2899,0.5942,0.5652,0.3406,0.6087,0.6159,0.2754,0.4549
362,0.2754,0.3696,0.0,0.6159,0.2899,0.5942,0.5652,0.6449,0.6087,0.6449,0.2754,0.4404
363,0.2754,0.3696,0.4275,0.6159,0.2899,0.5942,0.6739,0.3261,0.6087,0.6739,0.2754,0.4646
364,0.2754,0.3696,0.4783,0.6159,0.2899,0.5942,0.6739,0.3261,0.6087,0.6739,0.2754,0.4702
365,0.2754,0.3696,0.5,0.6377,0.2899,0.5942,0.6739,0.3261,0.6087,0.6739,0.2754,0.4751
366,0.6667,0.3696,0.5,0.6377,0.2899,0.6377,0.6739,0.3261,0.6087,0.6739,0.2899,0.5234
367,0.6667,0.3696,0.3986,0.6377,0.2899,0.2391,0.558,0.3261,0.6087,0.6667,0.2391,0.4549
368,0.6667,0.4638,0.3986,0.6377,0.2899,0.2391,0.558,0.3261,0.6014,0.6667,0.2391,0.4646
369,0.4275,0.4638,0.3986,0.6377,0.2899,0.2391,0.558,0.3986,0.6014,0.6377,0.2391,0.4461
370,0.4275,0.4638,0.3986,0.6377,0.0,0.2391,0.558,0.442,0.6014,0.6377,0.2391,0.4187
372,0.4275,0.4638,0.3986,0.6957,0.0,0.2391,0.4638,0.442,0.6014,0.6957,0.2391,0.4147
375,0.4275,0.6014,0.3986,0.6957,0.0,0.6232,0.4638,0.442,0.6014,0.6957,0.3986,0.4726
376,0.5942,0.6014,0.471,0.6957,0.6304,0.3913,0.2246,0.442,0.6014,0.6957,0.2246,0.5169
377,0.5942,0.6014,0.471,0.6957,0.442,0.3913,0.2391,0.6449,0.6014,0.6957,0.2391,0.5201
378,0.5942,0.6014,0.471,0.6957,0.442,0.5435,0.2391,0.2681,0.6014,0.6957,0.2391,0.4952
379,0.5942,0.6014,0.471,0.5942,0.442,0.5435,0.2391,0.2681,0.6014,0.6014,0.2391,0.4839
380,0.5435,0.6014,0.413,0.5942,0.442,0.5435,0.2391,0.2681,0.6014,0.6014,0.2391,0.4718
381,0.5435,0.5942,0.413,0.5942,0.442,0.5435,0.2391,0.2681,0.5797,0.5942,0.2391,0.4686
384,0.4855,0.5942,0.413,0.5942,0.442,0.558,0.6812,0.2681,0.5797,0.6812,0.2681,0.5129
385,0.4855,0.5942,0.413,0.5942,0.442,0.3261,0.6812,0.2681,0.5797,0.6812,0.2681,0.4871
386,0.4855,0.5942,0.413,0.5942,0.442,0.3261,0.6812,0.6159,0.5797,0.6812,0.3261,0.5258
387,0.4855,0.5942,0.413,0.5942,0.442,0.3261,0.6812,0.6159,0.5797,0.6812,0.3261,0.5258
388,0.4855,0.6232,0.413,0.5942,0.442,0.3261,0.6812,0.6159,0.5797,0.6812,0.3261,0.529
390,0.4855,0.6232,0.3696,0.5942,0.442,0.3261,0.6812,0.6159,0.5797,0.6812,0.3261,0.5242
391,0.4855,0.6232,0.3188,0.5942,0.442,0.3261,0.6159,0.6159,0.5797,0.6232,0.3188,0.5113
392,0.4855,0.6232,0.4565,0.5942,0.442,0.3261,0.6159,0.6159,0.5797,0.6232,0.3261,0.5266
394,0.4855,0.6087,0.4565,0.3551,0.442,0.7029,0.6159,0.6159,0.5797,0.7029,0.3551,0.5402
395,0.3261,0.6087,0.4565,0.2681,0.442,0.7029,0.6159,0.6159,0.5797,0.7029,0.2681,0.5129
396,0.3261,0.6087,0.4565,0.2681,0.442,0.7029,0.6159,0.5145,0.5797,0.7029,0.2681,0.5016
397,0.3261,0.6087,0.4565,0.2681,0.442,0.7029,0.6667,0.5145,0.5797,0.7029,0.2681,0.5072
399,0.3261,0.6087,0.6739,0.5942,0.442,0.7029,0.6667,0.5145,0.5797,0.7029,0.3261,0.5676
400,0.3261,0.6087,0.6739,0.5942,0.5,0.7029,0.6667,0.5145,0.5797,0.7029,0.3261,0.5741
401,0.3261,0.6087,0.6739,0.5942,0.5,0.6232,0.6667,0.5145,0.587,0.6739,0.3261,0.566
402,0.3261,0.6087,0.6739,0.5942,0.5,0.6232,0.6667,0.5,0.587,0.6739,0.3261,0.5644
403,0.6377,0.6087,0.413,0.5942,0.5,0.6232,0.6667,0.5,0.587,0.6667,0.413,0.5701
404,0.6377,0.6087,0.413,0.5942,0.5,0.6232,0.6594,0.5,0.587,0.6594,0.413,0.5692
405,0.6377,0.6087,0.413,0.6232,0.5,0.6232,0.6594,0.5,0.587,0.6594,0.413,0.5725
408,0.6377,0.6087,0.413,0.6232,0.5,0.6232,0.5507,0.5,0.587,0.6377,0.413,0.5604
409,0.6377,0.6087,0.413,0.6232,0.5,0.6232,0.5507,0.5,0.587,0.6377,0.413,0.5604
410,0.6304,0.6087,0.5435,0.6232,0.5,0.4275,0.5507,0.5,0.587,0.6304,0.4275,0.5523
412,0.6304,0.6957,0.3986,0.6377,0.471,0.4275,0.5507,0.5,0.587,0.6957,0.3986,0.5443
413,0.6304,0.6957,0.3986,0.6377,0.3986,0.5435,0.5362,0.5,0.587,0.6957,0.3986,0.5475
414,0.3841,0.6957,0.3986,0.6377,0.3986,0.5435,0.5362,0.5,0.587,0.6957,0.3841,0.5202
419,0.5145,0.3768,0.6522,0.6377,0.3986,0.5435,0.5362,0.5,0.587,0.6522,0.3768,0.5274
420,0.5145,0.3768,0.6522,0.5797,0.3986,0.6667,0.2754,0.5,0.587,0.6667,0.2754,0.5057
422,0.5145,0.4565,0.3768,0.5797,0.3986,0.6667,0.2754,0.5,0.587,0.6667,0.2754,0.4839
423,0.5145,0.4565,0.3768,0.5797,0.3986,0.6667,0.2754,0.6522,0.587,0.6667,0.2754,0.5008
424,0.5145,0.4565,0.2754,0.5797,0.3986,0.6667,0.2754,0.6522,0.587,0.6667,0.2754,0.4896
425,0.5145,0.4565,0.3261,0.5797,0.3986,0.6667,0.4203,0.6522,0.587,0.6667,0.3261,0.5113
426,0.5145,0.4565,0.3261,0.5797,0.6667,0.6667,0.4203,0.6522,0.587,0.6667,0.3261,0.5411
427,0.5145,0.3841,0.3261,0.6667,0.6667,0.6667,0.4203,0.6522,0.587,0.6667,0.3261,0.5427
428,0.5652,0.3841,0.3261,0.6667,0.6667,0.5942,0.4203,0.6522,0.587,0.6667,0.3261,0.5403
429,0.5652,0.3841,0.3261,0.6667,0.6667,0.5942,0.5942,0.6522,0.587,0.6667,0.3261,0.5596
432,0.5652,0.3841,0.558,0.6667,0.6667,0.5942,0.4348,0.6522,0.5725,0.6667,0.3841,0.566
433,0.5652,0.3841,0.558,0.6667,0.6667,0.5942,0.471,0.6522,0.5725,0.6667,0.3841,0.5701
434,0.5652,0.6087,0.558,0.6667,0.6667,0.5942,0.471,0.6522,0.5725,0.6667,0.471,0.595
435,0.5652,0.6087,0.558,0.6594,0.6667,0.7101,0.5,0.6522,0.5725,0.7101,0.5,0.6103
436,0.6304,0.6087,0.558,0.6594,0.6667,0.7101,0.5,0.6522,0.5652,0.7101,0.5,0.6167
437,0.6304,0.6087,0.558,0.6594,0.6667,0.7101,0.3551,0.6522,0.5652,0.7101,0.3551,0.6006
438,0.6304,0.6087,0.558,0.6594,0.6667,0.7101,0.471,0.6522,0.5652,0.7101,0.471,0.6135
439,0.6304,0.6087,0.587,0.5507,0.5145,0.7101,0.471,0.6522,0.558,0.7101,0.471,0.587
441,0.6304,0.6957,0.3841,0.5507,0.5145,0.7101,0.471,0.6522,0.558,0.7101,0.3841,0.5741
442,0.6304,0.6957,0.3986,0.5507,0.5145,0.7101,0.471,0.413,0.558,0.7101,0.3986,0.5491
443,0.6304,0.6957,0.3986,0.5435,0.5145,0.7101,0.471,0.413,0.558,0.7101,0.3986,0.5483
444,0.6304,0.6957,0.5507,0.5435,0.5145,0.7101,0.471,0.413,0.5362,0.7101,0.413,0.5628
445,0.5725,0.6957,0.2971,0.5435,0.529,0.7101,0.471,0.413,0.5362,0.7101,0.2971,0.5298
446,0.5725,0.6957,0.413,0.5435,0.529,0.7101,0.471,0.413,0.5362,0.7101,0.413,0.5427
447,0.5725,0.6957,0.413,0.529,0.529,0.7101,0.6667,0.413,0.5362,0.7101,0.413,0.5628
448,0.3841,0.6957,0.3768,0.529,0.529,0.7101,0.6667,0.6449,0.5362,0.7101,0.3768,0.5636
449,0.3841,0.6957,0.3768,0.529,0.529,0.6377,0.6667,0.3768,0.5362,0.6957,0.3768,0.5258
450,0.3841,0.6957,0.4855,0.529,0.529,0.6377,0.5942,0.3768,0.5362,0.6957,0.3768,0.5298
451,0.3841,0.6957,0.3406,0.529,0.529,0.6377,0.5942,0.3768,0.529,0.6957,0.3406,0.5129
452,0.3841,0.6957,0.4058,0.4565,0.529,0.6377,0.5942,0.3768,0.529,0.6957,0.3768,0.5121
453,0.3841,0.6957,0.4058,0.4565,0.4493,0.6377,0.5942,0.3768,0.529,0.6957,0.3768,0.5032
454,0.3841,0.6957,0.4058,0.4783,0.4493,0.6377,0.5942,0.3768,0.529,0.6957,0.3768,0.5057
455,0.2899,0.6957,0.4058,0.4783,0.4493,0.6377,0.5942,0.471,0.529,0.6957,0.2899,0.5057
456,0.2899,0.6594,0.4058,0.4783,0.4493,0.6377,0.5942,0.471,0.529,0.6594,0.2899,0.5016
458,0.2899,0.3406,0.4058,0.4783,0.4493,0.6594,0.5942,0.471,0.529,0.6594,0.2899,0.4686
459,0.2899,0.3406,0.4058,0.4783,0.4493,0.6594,0.5797,0.471,0.529,0.6594,0.2899,0.467
460,0.2899,0.3406,0.2971,0.4783,0.5217,0.4348,0.5797,0.471,0.529,0.5797,0.2899,0.438
461,0.2899,0.3406,0.3768,0.4783,0.5217,0.4348,0.5797,0.529,0.529,0.5797,0.2899,0.4533
462,0.2899,0.3406,0.3768,0.4783,0.3188,0.4348,0.5797,0.529,0.529,0.5797,0.2899,0.4308
463,0.2899,0.3406,0.4493,0.4783,0.3188,0.4348,0.5797,0.529,0.4565,0.5797,0.2899,0.4308
464,0.2899,0.3406,0.4493,0.6014,0.3188,0.4348,0.5797,0.529,0.4565,0.6014,0.2899,0.4444
465,0.5072,0.6522,0.4493,0.6014,0.3188,0.4348,0.5797,0.529,0.471,0.6522,0.3188,0.5048
466,0.5072,0.6522,0.4493,0.6014,0.3188,0.6304,0.6304,0.529,0.4638,0.6522,0.3188,0.5314
467,0.5072,0.6522,0.4493,0.6014,0.3188,0.3261,0.6304,0.529,0.2029,0.6522,0.2029,0.4686
468,0.5072,0.6522,0.4493,0.3406,0.3188,0.4638,0.6304,0.5,0.3768,0.6522,0.3188,0.471
470,0.5072,0.6522,0.4493,0.3406,0.3188,0.4638,0.4638,0.5,0.3768,0.6522,0.3188,0.4525
471,0.5072,0.6522,0.5072,0.3406,0.6522,0.4638,0.4638,0.5,0.3768,0.6522,0.3406,0.496
472,0.5072,0.6522,0.3913,0.3406,0.6522,0.4638,0.4638,0.5,0.3768,0.6522,0.3406,0.4831
473,0.5072,0.6522,0.3696,0.3406,0.6522,0.4638,0.4638,0.5,0.3768,0.6522,0.3406,0.4807
474,0.5072,0.6522,0.3986,0.3406,0.6522,0.4638,0.4638,0.5,0.6232,0.6522,0.3406,0.5113
475,0.5072,0.4348,0.3986,0.3406,0.6522,0.4638,0.4638,0.5,0.6232,0.6522,0.3406,0.4871
476,0.6014,0.4348,0.471,0.3406,0.6522,0.4638,0.558,0.5,0.6232,0.6522,0.3406,0.5161
477,0.6014,0.4348,0.471,0.5362,0.6522,0.4638,0.558,0.5,0.6232,0.6522,0.4348,0.5378
479,0.6014,0.4348,0.3768,0.5362,0.6522,0.4638,0.558,0.5,0.6232,0.6522,0.3768,0.5274
480,0.3841,0.4348,0.3768,0.5362,0.5797,0.4638,0.558,0.5,0.6232,0.6232,0.3768,0.4952
481,0.4783,0.4348,0.3768,0.5362,0.4565,0.4638,0.558,0.5,0.6159,0.6159,0.3768,0.4911
482,0.4783,0.4348,0.2899,0.5362,0.4565,0.4638,0.558,0.5,0.6159,0.6159,0.2899,0.4815
