timestamp,legacy_ac971,legacy_ac972,legacy_ac979,legacy_ac977,legacy_ac973,legacy_ac970,legacy_ac976,legacy_ac978,legacy_ac975,legacy_ac974,max,min,avg
2866,0.6694,0.653,0.2842,0.6885,0.7295,0.5656,0.5984,0.2923,0.0,0.3525,0.7295,0.2842,0.4833
2870,0.2104,0.653,0.2842,0.6885,0.7295,0.5656,0.5984,0.2923,0.0,0.765,0.765,0.2104,0.4787
2871,0.2104,0.653,0.2842,0.6885,0.7213,0.5656,0.5984,0.2923,0.0,0.765,0.765,0.2104,0.4779
2873,0.2104,0.653,0.2842,0.7104,0.7213,0.5574,0.5984,0.2923,0.0,0.765,0.765,0.2104,0.4792
2876,0.2104,0.653,0.2842,0.5137,0.7213,0.5574,0.5984,0.2923,0.0,0.765,0.765,0.2104,0.4596
2877,0.2104,0.653,0.6503,0.5137,0.7213,0.5574,0.5984,0.7049,0.0,0.765,0.765,0.2104,0.5374
2878,0.2104,0.653,0.6503,0.5137,0.5656,0.5574,0.5984,0.7049,0.0,0.765,0.765,0.2104,0.5219
2880,0.2104,0.653,0.6503,0.5137,0.5656,0.5574,0.5984,0.7049,0.0,0.6393,0.7049,0.2104,0.5093
2881,0.2104,0.6667,0.6503,0.5137,0.5656,0.7158,0.5984,0.7049,0.0,0.6393,0.7158,0.2104,0.5265
2883,0.2104,0.6667,0.6503,0.5137,0.5082,0.7158,0.5984,0.7049,0.0,0.6393,0.7158,0.2104,0.5208
2885,0.2104,0.6667,0.6503,0.6803,0.5082,0.7158,0.7623,0.7049,0.0,0.6393,0.7623,0.2104,0.5538
2886,0.2104,0.6667,0.6503,0.6803,0.5082,0.7158,0.7623,0.7049,0.0,0.7432,0.7623,0.2104,0.5642
2888,0.2104,0.6667,0.6995,0.6803,0.5082,0.6366,0.7623,0.7049,0.0,0.7432,0.7623,0.2104,0.5612
2891,0.6503,0.6667,0.6995,0.6803,0.5082,0.6366,0.7623,0.7049,0.0,0.7432,0.7623,0.5082,0.6052
2892,0.6503,0.6667,0.6995,0.6803,0.6503,0.6366,0.7623,0.7049,0.0,0.7432,0.7623,0.6366,0.6194
2893,0.2158,0.6667,0.6995,0.7322,0.6503,0.6366,0.7623,0.7049,0.0,0.7432,0.7623,0.2158,0.5811
2894,0.2158,0.6667,0.6667,0.7322,0.6503,0.6366,0.7623,0.612,0.0,0.7432,0.7623,0.2158,0.5686
2897,0.2158,0.694,0.6667,0.7322,0.6503,0.6366,0.7623,0.612,0.0,0.7158,0.7623,0.2158,0.5686
2898,0.2158,0.694,0.6667,0.7322,0.612,0.5437,0.7623,0.612,0.0,0.7158,0.7623,0.2158,0.5554
2899,0.1776,0.694,0.6667,0.7322,0.612,0.5437,0.7623,0.612,0.0,0.7158,0.7623,0.1776,0.5516
2900,0.1776,0.694,0.6667,0.7322,0.612,0.5437,0.7623,0.612,0.0,0.5437,0.7623,0.1776,0.5344
2901,0.1776,0.6913,0.6667,0.7322,0.612,0.5437,0.7623,0.612,0.0,0.5437,0.7623,0.1776,0.5342
2904,0.1776,0.6913,0.6667,0.735,0.612,0.5437,0.7623,0.612,0.0,0.5574,0.7623,0.1776,0.5358
2905,0.1776,0.6913,0.6667,0.5191,0.7568,0.5437,0.7623,0.612,0.0,0.5574,0.7623,0.1776,0.5287
2906,0.694,0.6913,0.6667,0.5191,0.7568,0.5437,0.7623,0.612,0.0,0.5574,0.7623,0.5191,0.5803
2907,0.694,0.6913,0.6667,0.5191,0.7568,0.5437,0.7623,0.582,0.0,0.5574,0.7623,0.5191,0.5773
2908,0.694,0.6913,0.6667,0.5191,0.7568,0.6639,0.7623,0.582,0.0,0.5574,0.7623,0.5191,0.5894
2909,0.694,0.6913,0.6667,0.5191,0.7568,0.6639,0.6749,0.582,0.0,0.5574,0.7568,0.5191,0.5806
2912,0.694,0.6913,0.6667,0.5191,0.7077,0.6639,0.6749,0.582,0.0,0.5574,0.7077,0.5191,0.5757
2913,0.694,0.6913,0.6667,0.5191,0.3716,0.6639,0.6749,0.582,0.0,0.5574,0.694,0.3716,0.5421
2915,0.7404,0.2596,0.6667,0.5191,0.3716,0.6639,0.6749,0.582,0.0,0.5574,0.7404,0.2596,0.5036
2916,0.7404,0.2596,0.6667,0.5191,0.3716,0.6393,0.6967,0.582,0.0,0.5574,0.7404,0.2596,0.5033
2917,0.7404,0.2596,0.694,0.5191,0.3716,0.6393,0.6967,0.582,0.0,0.5574,0.7404,0.2596,0.506
2920,0.7404,0.2596,0.694,0.7568,0.3716,0.6393,0.6967,0.735,0.0,0.5574,0.7568,0.2596,0.5451
2921,0.276,0.2596,0.694,0.7568,0.6475,0.6393,0.6967,0.2322,0.0,0.5574,0.7568,0.2322,0.4759
2927,0.276,0.2596,0.694,0.7568,0.6393,0.6393,0.6967,0.5574,0.0,0.5574,0.7568,0.2596,0.5077
2928,0.276,0.6175,0.694,0.7568,0.6393,0.6393,0.6967,0.5574,0.0,0.5574,0.7568,0.276,0.5434
2929,0.276,0.6175,0.6339,0.7568,0.6393,0.6393,0.6967,0.5574,0.0,0.5574,0.7568,0.276,0.5374
2931,0.276,0.6175,0.6339,0.7568,0.6393,0.6311,0.6967,0.5574,0.0,0.5574,0.7568,0.276,0.5366
2933,0.276,0.6175,0.6339,0.7022,0.6393,0.6311,0.6967,0.6885,0.0,0.6011,0.7022,0.276,0.5486
2934,0.276,0.571,0.6339,0.7022,0.6393,0.6311,0.7268,0.6885,0.0,0.6011,0.7268,0.276,0.547
2937,0.276,0.571,0.6995,0.7022,0.6393,0.6311,0.7268,0.6885,0.0,0.6011,0.7268,0.276,0.5535
2939,0.276,0.571,0.1202,0.7022,0.6393,0.6311,0.7268,0.6885,0.0,0.6011,0.7268,0.1202,0.4956
2940,0.276,0.571,0.1202,0.7022,0.6393,0.6311,0.7268,0.6885,0.0,0.6393,0.7268,0.1202,0.4994
2941,0.276,0.571,0.1202,0.6995,0.6393,0.6311,0.7268,0.6885,0.0,0.6393,0.7268,0.1202,0.4992
2942,0.276,0.571,0.1202,0.6995,0.6393,0.6311,0.6066,0.6885,0.0,0.6393,0.6995,0.1202,0.4872
2944,0.276,0.5956,0.1202,0.6995,0.6393,0.6311,0.6066,0.6885,0.0,0.6393,0.6995,0.1202,0.4896
2945,0.276,0.5956,0.1202,0.6995,0.6393,0.7158,0.6066,0.6885,0.0,0.6393,0.7158,0.1202,0.4981
2948,0.276,0.5956,0.1202,0.6995,0.6393,0.7158,0.6066,0.6694,0.0,0.6393,0.7158,0.1202,0.4962
2949,0.276,0.5956,0.1202,0.6995,0.6393,0.7158,0.6066,0.2814,0.0,0.694,0.7158,0.1202,0.4628
2950,0.276,0.6885,0.1202,0.6995,0.6393,0.7158,0.6066,0.2814,0.0,0.694,0.7158,0.1202,0.4721
2954,0.276,0.6885,0.1202,0.6995,0.6393,0.7158,0.6284,0.2814,0.0,0.694,0.7158,0.1202,0.4743
2955,0.276,0.6885,0.1202,0.7158,0.6393,0.7158,0.6284,0.2814,0.0,0.694,0.7158,0.1202,0.4759
2956,0.276,0.6885,0.1202,0.7158,0.6393,0.7158,0.6284,0.5273,0.0,0.694,0.7158,0.1202,0.5005
2957,0.276,0.6885,0.1202,0.7158,0.6393,0.7158,0.5082,0.5273,0.0,0.694,0.7158,0.1202,0.4885
2961,0.276,0.6885,0.1202,0.7158,0.6393,0.7158,0.5082,0.4945,0.0,0.694,0.7158,0.1202,0.4852
2962,0.276,0.6885,0.1202,0.7158,0.6393,0.6066,0.5082,0.4945,0.0,0.694,0.7158,0.1202,0.4743
2963,0.1776,0.6885,0.1202,0.7104,0.6585,0.6066,0.5082,0.4945,0.0,0.694,0.7104,0.1202,0.4658
2965,0.1776,0.6885,0.1202,0.7104,0.6585,0.6066,0.6257,0.4945,0.0,0.694,0.7104,0.1202,0.4776
2969,0.1776,0.6448,0.1202,0.7104,0.6585,0.6066,0.6257,0.4945,0.0,0.694,0.7104,0.1202,0.4732
2970,0.1776,0.6448,0.1202,0.7104,0.6585,0.5847,0.6257,0.4945,0.0,0.694,0.7104,0.1202,0.471
2972,0.1776,0.6448,0.1202,0.7104,0.6585,0.5847,0.6257,0.6585,0.0,0.694,0.7104,0.1202,0.4874
2974,0.1776,0.6448,0.6448,0.7104,0.6803,0.5847,0.6257,0.6585,0.0,0.694,0.7104,0.1776,0.5421
2975,0.1776,0.7623,0.6448,0.7104,0.6803,0.5847,0.6257,0.6585,0.0,0.694,0.7623,0.1776,0.5538
2977,0.1776,0.7623,0.6448,0.7104,0.6803,0.5847,0.6257,0.2486,0.0,0.4754,0.7623,0.1776,0.491
2978,0.6885,0.7623,0.6448,0.7104,0.6803,0.5847,0.6257,0.2486,0.0,0.4754,0.7623,0.2486,0.5421
2982,0.6885,0.7623,0.6448,0.7104,0.6803,0.612,0.6257,0.2486,0.0,0.4754,0.7623,0.2486,0.5448
2984,0.6885,0.7623,0.6448,0.7104,0.7022,0.612,0.6257,0.2486,0.0,0.6913,0.7623,0.2486,0.5686
2985,0.7131,0.7623,0.6448,0.7104,0.7022,0.612,0.6257,0.6721,0.0,0.6913,0.7623,0.612,0.6134
2987,0.7131,0.5738,0.6448,0.7104,0.7022,0.612,0.6257,0.6721,0.0,0.6913,0.7131,0.5738,0.5945
2989,0.7131,0.5738,0.5984,0.7104,0.7022,0.612,0.6257,0.6721,0.0,0.6913,0.7131,0.5738,0.5899
2990,0.7131,0.5738,0.5984,0.7104,0.7022,0.5738,0.6257,0.6721,0.0,0.6913,0.7131,0.5738,0.5861
2991,0.7131,0.5738,0.5984,0.7104,0.7022,0.5738,0.6257,0.2186,0.0,0.6913,0.7131,0.2186,0.5407
2993,0.7131,0.5738,0.5984,0.7104,0.7022,0.5738,0.6257,0.2186,0.0,0.6913,0.7131,0.2186,0.5407
2994,0.7131,0.5738,0.5492,0.7104,0.7022,0.5738,0.6257,0.2186,0.0,0.6913,0.7131,0.2186,0.5358
2995,0.582,0.5738,0.5492,0.7514,0.7022,0.5738,0.6257,0.2186,0.0,0.6913,0.7514,0.2186,0.5268
2996,0.582,0.5738,0.5492,0.7514,0.4617,0.5738,0.6257,0.2186,0.0,0.6913,0.7514,0.2186,0.5028
2997,0.582,0.5792,0.5492,0.7514,0.4617,0.5738,0.6257,0.2186,0.0,0.6913,0.7514,0.2186,0.5033
3002,0.582,0.5792,0.5492,0.7514,0.4617,0.5738,0.6257,0.2186,0.0,0.7377,0.7514,0.2186,0.5079
3003,0.582,0.5792,0.5492,0.7514,0.6721,0.5738,0.6257,0.694,0.0,0.7377,0.7514,0.5492,0.5765
3004,0.582,0.7486,0.5492,0.7514,0.6721,0.5738,0.6257,0.694,0.0,0.7377,0.7514,0.5492,0.5935
3005,0.582,0.7486,0.5492,0.7514,0.6721,0.7404,0.6257,0.694,0.0,0.7377,0.7514,0.5492,0.6101
3009,0.582,0.7486,0.5492,0.7514,0.6721,0.5984,0.6257,0.694,0.0,0.7377,0.7514,0.5492,0.5959
3010,0.582,0.7486,0.5492,0.7514,0.6721,0.5984,0.6257,0.694,0.0,0.7077,0.7514,0.5492,0.5929
3011,0.582,0.7486,0.5492,0.623,0.6721,0.5984,0.6257,0.694,0.0,0.7077,0.7486,0.5492,0.5801
3012,0.582,0.7486,0.5492,0.623,0.6721,0.5984,0.6257,0.694,0.0,0.3197,0.7486,0.3197,0.5413
3013,0.582,0.7486,0.5492,0.623,0.5792,0.5984,0.6257,0.694,0.0,0.3197,0.7486,0.3197,0.532
3014,0.582,0.7486,0.5492,0.623,0.1831,0.5984,0.6257,0.694,0.0,0.3197,0.7486,0.1831,0.4924
3016,0.582,0.7486,0.6885,0.623,0.1831,0.5984,0.6257,0.694,0.0,0.3197,0.7486,0.1831,0.5063
3017,0.582,0.7486,0.6885,0.623,0.1831,0.5792,0.6257,0.694,0.0,0.3197,0.7486,0.1831,0.5044
3019,0.582,0.7486,0.6885,0.623,0.1831,0.5792,0.6257,0.694,0.0,0.6393,0.7486,0.1831,0.5363
3020,0.582,0.6858,0.6885,0.623,0.1831,0.5792,0.6749,0.694,0.0,0.6393,0.694,0.1831,0.535
3021,0.582,0.6858,0.6885,0.623,0.1831,0.5792,0.6749,0.6831,0.0,0.6393,0.6885,0.1831,0.5339
3022,0.582,0.6858,0.6885,0.5492,0.1831,0.5792,0.6749,0.6831,0.0,0.6393,0.6885,0.1831,0.5265
3023,0.582,0.6858,0.6885,0.5492,0.5956,0.5792,0.6749,0.6831,0.0,0.6393,0.6885,0.5492,0.5678
3024,0.582,0.6858,0.6885,0.5492,0.5956,0.5902,0.6749,0.6831,0.0,0.6393,0.6885,0.5492,0.5689
3026,0.582,0.6858,0.6885,0.5492,0.5956,0.5902,0.6749,0.6831,0.0,0.6639,0.6885,0.5492,0.5713
3027,0.582,0.7459,0.6284,0.5492,0.5956,0.5902,0.6749,0.6831,0.0,0.6639,0.7459,0.5492,0.5713
3030,0.582,0.7459,0.6284,0.5492,0.5956,0.5902,0.7459,0.6831,0.0,0.6639,0.7459,0.5492,0.5784
3032,0.582,0.7459,0.6284,0.5492,0.5956,0.6694,0.7459,0.6831,0.0,0.6639,0.7459,0.5492,0.5863
3033,0.1776,0.7459,0.6284,0.5492,0.5956,0.6694,0.7459,0.6421,0.0,0.6639,0.7459,0.1776,0.5418
3034,0.1776,0.6475,0.6284,0.7322,0.5956,0.6694,0.7459,0.6421,0.0,0.6639,0.7459,0.1776,0.5503
3036,0.1776,0.6475,0.6284,0.7322,0.5984,0.6694,0.7459,0.6421,0.0,0.6639,0.7459,0.1776,0.5505
3039,0.1776,0.6475,0.6284,0.7322,0.5984,0.6694,0.5464,0.6339,0.0,0.6639,0.7322,0.1776,0.5298
3040,0.1776,0.6639,0.6284,0.7322,0.5984,0.6694,0.5464,0.6339,0.0,0.6639,0.7322,0.1776,0.5314
3042,0.1776,0.6639,0.6284,0.5956,0.5984,0.6694,0.5464,0.6339,0.0,0.6639,0.6694,0.1776,0.5177
3043,0.1776,0.6639,0.6284,0.5956,0.5628,0.6694,0.5464,0.6339,0.0,0.6639,0.6694,0.1776,0.5142
3044,0.1776,0.6639,0.6284,0.5956,0.1858,0.6694,0.5464,0.6339,0.0,0.6639,0.6694,0.1776,0.4765
3047,0.724,0.6639,0.6284,0.5956,0.1858,0.6694,0.5464,0.5929,0.0,0.6639,0.724,0.1858,0.527
3049,0.724,0.3033,0.6284,0.5956,0.1858,0.6694,0.5464,0.5929,0.0,0.6639,0.724,0.1858,0.491
3050,0.724,0.3033,0.6284,0.5956,0.1858,0.6694,0.5383,0.5929,0.0,0.6639,0.724,0.1858,0.4902
3051,0.724,0.541,0.6284,0.5956,0.6148,0.6694,0.5383,0.5929,0.0,0.6639,0.724,0.5383,0.5568
3052,0.724,0.541,0.6284,0.5956,0.6148,0.6694,0.5383,0.5929,0.0,0.7322,0.7322,0.5383,0.5637
3056,0.724,0.541,0.6284,0.5956,0.6148,0.6366,0.5383,0.5929,0.0,0.7322,0.7322,0.5383,0.5604
3060,0.724,0.541,0.6284,0.5956,0.7459,0.6366,0.5383,0.5929,0.0,0.7322,0.7459,0.5383,0.5735
3062,0.724,0.541,0.6284,0.5792,0.7459,0.6366,0.5383,0.5929,0.0,0.7322,0.7459,0.5383,0.5719
3064,0.724,0.6612,0.6803,0.5792,0.7459,0.6366,0.5383,0.5929,0.0,0.7322,0.7459,0.5383,0.5891
3065,0.724,0.6612,0.6803,0.5792,0.7459,0.6366,0.5383,0.6148,0.0,0.7322,0.7459,0.5383,0.5912
3066,0.6038,0.6612,0.6803,0.5792,0.7459,0.6366,0.5383,0.6148,0.0,0.7322,0.7459,0.5383,0.5792
3070,0.6038,0.2022,0.6803,0.5792,0.7459,0.6366,0.5383,0.6148,0.0,0.7322,0.7459,0.2022,0.5333
3072,0.6011,0.4781,0.6803,0.5792,0.7459,0.6366,0.5383,0.6148,0.0,0.7322,0.7459,0.4781,0.5606
3073,0.6011,0.4781,0.6803,0.5792,0.7459,0.6366,0.5383,0.5383,0.0,0.7322,0.7459,0.4781,0.553
3074,0.6011,0.4781,0.6803,0.5792,0.7459,0.6366,0.6803,0.5383,0.0,0.7322,0.7459,0.4781,0.5672
3075,0.6011,0.4781,0.5902,0.5792,0.7459,0.6366,0.6803,0.5383,0.0,0.7322,0.7459,0.4781,0.5582
3077,0.4645,0.4781,0.5902,0.2022,0.6257,0.6366,0.6803,0.5383,0.0,0.7322,0.7322,0.2022,0.4948
3079,0.4645,0.4781,0.5902,0.2022,0.6257,0.6366,0.6803,0.6393,0.0,0.7322,0.7322,0.2022,0.5049
3080,0.4645,0.7131,0.5902,0.2022,0.6257,0.6366,0.6803,0.6393,0.0,0.7322,0.7322,0.2022,0.5284
3082,0.4645,0.7131,0.6393,0.2022,0.6257,0.6366,0.6803,0.6393,0.0,0.7322,0.7322,0.2022,0.5333
3085,0.4645,0.7131,0.6393,0.2022,0.6257,0.6366,0.6803,0.6393,0.0,0.6366,0.7131,0.2022,0.5238
3086,0.4645,0.6175,0.5929,0.2022,0.6257,0.6366,0.6803,0.6393,0.0,0.6366,0.6803,0.2022,0.5096
3090,0.4645,0.6175,0.5929,0.7049,0.6257,0.6366,0.6803,0.6393,0.0,0.6366,0.7049,0.4645,0.5598
3093,0.4645,0.6148,0.5929,0.7049,0.6257,0.6366,0.6803,0.6393,0.0,0.6366,0.7049,0.4645,0.5596
3095,0.4645,0.6148,0.5929,0.5738,0.6257,0.6366,0.6803,0.6393,0.0,0.6366,0.6803,0.4645,0.5464
3097,0.4645,0.2486,0.5929,0.5738,0.6257,0.653,0.6803,0.6393,0.0,0.6366,0.6803,0.2486,0.5115
3099,0.6202,0.2486,0.5929,0.5738,0.6257,0.653,0.6803,0.6393,0.0,0.6366,0.6803,0.2486,0.527
3100,0.6202,0.2486,0.5929,0.5738,0.6803,0.653,0.6803,0.6393,0.0,0.6366,0.6803,0.2486,0.5325
3101,0.6202,0.2486,0.5929,0.5738,0.6803,0.653,0.6803,0.6393,0.0,0.724,0.724,0.2486,0.5412
3102,0.6202,0.2486,0.6667,0.5738,0.6803,0.653,0.6803,0.6393,0.0,0.724,0.724,0.2486,0.5486
3104,0.6202,0.6202,0.6667,0.5738,0.6803,0.653,0.6803,0.6393,0.0,0.724,0.724,0.5738,0.5858
3105,0.6202,0.6202,0.6667,0.5738,0.6803,0.5765,0.6803,0.6393,0.0,0.724,0.724,0.5738,0.5781
3107,0.6202,0.6202,0.6667,0.6913,0.6803,0.5765,0.1858,0.6393,0.0,0.5874,0.6913,0.1858,0.5268
3108,0.6202,0.5601,0.6667,0.6913,0.6803,0.5765,0.1858,0.7623,0.0,0.5874,0.7623,0.1858,0.5331
3109,0.6967,0.5601,0.6667,0.6913,0.6803,0.5765,0.1858,0.7623,0.0,0.1776,0.7623,0.1776,0.4997
3111,0.6967,0.5601,0.6667,0.6913,0.6612,0.5765,0.1858,0.7623,0.0,0.1776,0.7623,0.1776,0.4978
3114,0.6967,0.5601,0.6667,0.6913,0.6612,0.5765,0.7158,0.7623,0.0,0.1776,0.7623,0.1776,0.5508
3116,0.6967,0.5601,0.6448,0.6913,0.6612,0.5765,0.7158,0.7623,0.0,0.1776,0.7623,0.1776,0.5486
3117,0.6967,0.7186,0.6448,0.6913,0.6612,0.5765,0.7158,0.7623,0.0,0.5956,0.7623,0.5765,0.6063
3119,0.6967,0.7186,0.6448,0.6913,0.6612,0.5765,0.7158,0.6831,0.0,0.5956,0.7186,0.5765,0.5984
3120,0.5984,0.1448,0.6448,0.6913,0.6612,0.5765,0.7158,0.6831,0.0,0.1967,0.7158,0.1448,0.4913
3122,0.1967,0.1448,0.6448,0.6913,0.6612,0.5765,0.7158,0.6831,0.0,0.1967,0.7158,0.1448,0.4511
3124,0.1967,0.1448,0.6448,0.6175,0.6831,0.6831,0.7158,0.6831,0.0,0.1967,0.7158,0.1448,0.4566
3125,0.1967,0.4481,0.6448,0.6175,0.6831,0.6831,0.7158,0.6831,0.0,0.1967,0.7158,0.1967,0.4869
3126,0.1967,0.4481,0.6448,0.6175,0.6831,0.6831,0.7158,0.5956,0.0,0.1967,0.7158,0.1967,0.4781
3131,0.1967,0.4481,0.6448,0.6175,0.735,0.6831,0.7158,0.5956,0.0,0.1967,0.735,0.1967,0.4833
3133,0.1967,0.4481,0.6448,0.6175,0.735,0.6831,0.7158,0.5956,0.0,0.5902,0.735,0.1967,0.5227
3134,0.1858,0.4481,0.6448,0.6175,0.735,0.6831,0.7158,0.5956,0.0,0.5902,0.735,0.1858,0.5216
3136,0.1858,0.6202,0.6448,0.6175,0.735,0.6831,0.7158,0.5956,0.0,0.5902,0.735,0.1858,0.5388
3137,0.1858,0.6202,0.6448,0.6503,0.735,0.6612,0.7158,0.5956,0.0,0.5902,0.735,0.1858,0.5399
3138,0.1858,0.6202,0.6448,0.6503,0.735,0.6612,0.7077,0.5956,0.0,0.5902,0.735,0.1858,0.5391
3141,0.1858,0.4672,0.6448,0.6503,0.735,0.6612,0.7077,0.5956,0.0,0.5902,0.735,0.1858,0.5238
3142,0.1858,0.1776,0.6448,0.6503,0.735,0.6612,0.7077,0.6175,0.0,0.5902,0.735,0.1776,0.497
3143,0.1858,0.3716,0.6448,0.6503,0.735,0.6612,0.7077,0.6175,0.0,0.5902,0.735,0.1858,0.5164
3146,0.6148,0.3716,0.6448,0.6503,0.735,0.6612,0.7077,0.6175,0.0,0.5902,0.735,0.3716,0.5593
3147,0.6148,0.3716,0.6148,0.6503,0.735,0.6612,0.7077,0.6175,0.0,0.5902,0.735,0.3716,0.5563
3149,0.306,0.6421,0.6148,0.6503,0.735,0.6612,0.7077,0.6175,0.0,0.5902,0.735,0.306,0.5525
3152,0.306,0.6421,0.6148,0.6503,0.6257,0.6612,0.7077,0.6175,0.0,0.5902,0.7077,0.306,0.5416
3153,0.306,0.6421,0.6148,0.6503,0.6257,0.7322,0.7077,0.6175,0.0,0.5902,0.7322,0.306,0.5487
3154,0.306,0.6885,0.6148,0.6503,0.6257,0.7322,0.7459,0.6175,0.0,0.6448,0.7459,0.306,0.5626
3155,0.6339,0.6885,0.6148,0.6503,0.6257,0.7322,0.7459,0.6175,0.0,0.6448,0.7459,0.6148,0.5954
3156,0.6339,0.6885,0.7131,0.6503,0.6257,0.7322,0.7459,0.6175,0.0,0.6448,0.7459,0.6175,0.6052
3159,0.6339,0.6885,0.7131,0.6503,0.7295,0.7322,0.7459,0.6175,0.0,0.6448,0.7459,0.6175,0.6156
3160,0.6339,0.6885,0.7131,0.6503,0.7295,0.7322,0.7459,0.276,0.0,0.6448,0.7459,0.276,0.5814
3161,0.6339,0.7158,0.7131,0.6503,0.7295,0.7322,0.7459,0.276,0.0,0.6448,0.7459,0.276,0.5841
3162,0.6339,0.7158,0.7131,0.765,0.7295,0.7322,0.7459,0.276,0.0,0.6448,0.765,0.276,0.5956
3163,0.6803,0.7158,0.7131,0.0792,0.7295,0.7322,0.7459,0.276,0.0,0.6448,0.7459,0.0792,0.5317
3166,0.6803,0.7158,0.7131,0.0792,0.7295,0.7322,0.5656,0.276,0.0,0.6448,0.7322,0.0792,0.5136
3168,0.6038,0.7158,0.7131,0.0792,0.7295,0.7322,0.5656,0.276,0.0,0.6448,0.7322,0.0792,0.506
3170,0.6038,0.724,0.7131,0.0792,0.7295,0.7322,0.5656,0.276,0.0,0.6448,0.7322,0.0792,0.5068
3174,0.6038,0.724,0.7131,0.6585,0.765,0.7322,0.5656,0.276,0.0,0.6448,0.765,0.276,0.5683
3175,0.6038,0.724,0.6885,0.6585,0.765,0.7322,0.5656,0.276,0.0,0.6448,0.765,0.276,0.5658
3178,0.6038,0.123,0.6885,0.6585,0.765,0.7322,0.5656,0.276,0.0,0.6448,0.765,0.123,0.5057
3180,0.6038,0.3825,0.6885,0.6585,0.5792,0.7322,0.5656,0.6093,0.0,0.7432,0.7432,0.3825,0.5563
3182,0.6038,0.3825,0.6639,0.6585,0.5792,0.7322,0.5656,0.6093,0.0,0.7432,0.7432,0.3825,0.5538
3183,0.6038,0.3825,0.6639,0.6585,0.5792,0.7322,0.5656,0.2322,0.0,0.7432,0.7432,0.2322,0.5161
3185,0.623,0.3825,0.6639,0.6585,0.5792,0.7322,0.5656,0.2322,0.0,0.7432,0.7432,0.2322,0.518
3187,0.623,0.3825,0.6639,0.6585,0.5792,0.7322,0.5656,0.2322,0.0,0.6284,0.7322,0.2322,0.5066
3190,0.2022,0.3825,0.6639,0.6585,0.7623,0.7322,0.5656,0.2322,0.0,0.6284,0.7623,0.2022,0.4828
3191,0.2022,0.5792,0.6639,0.6585,0.7623,0.7322,0.5656,0.2322,0.0,0.6284,0.7623,0.2022,0.5024
3192,0.2022,0.5792,0.6639,0.6585,0.7623,0.7322,0.5656,0.7049,0.0,0.6284,0.7623,0.2022,0.5497
3193,0.2022,0.5792,0.6639,0.5137,0.7623,0.7322,0.5656,0.7049,0.0,0.6284,0.7623,0.2022,0.5352
3197,0.2022,0.5792,0.724,0.5137,0.7623,0.7322,0.5656,0.7049,0.0,0.6284,0.7623,0.2022,0.5413
3199,0.2022,0.5792,0.724,0.3306,0.7623,0.7322,0.5656,0.6257,0.0,0.6284,0.7623,0.2022,0.515
3205,0.2022,0.5792,0.724,0.3306,0.7623,0.7322,0.5656,0.4372,0.0,0.6284,0.7623,0.2022,0.4962
3206,0.2022,0.5792,0.724,0.3306,0.5984,0.7322,0.5656,0.4372,0.0,0.6284,0.7322,0.2022,0.4798
3207,0.3552,0.1175,0.724,0.3306,0.5984,0.7322,0.5656,0.4372,0.0,0.6284,0.7322,0.1175,0.4489
3209,0.3552,0.1175,0.6366,0.6694,0.5984,0.7322,0.5656,0.4372,0.0,0.6284,0.7322,0.1175,0.474
3211,0.3552,0.5383,0.6366,0.5383,0.5984,0.7322,0.5656,0.4372,0.0,0.6284,0.7322,0.3552,0.503
3214,0.4727,0.5383,0.6366,0.5383,0.5984,0.7322,0.5656,0.4372,0.0,0.6284,0.7322,0.4372,0.5148
3215,0.4727,0.5383,0.6366,0.5383,0.5984,0.7322,0.6885,0.4372,0.0,0.6284,0.7322,0.4372,0.5271
3216,0.4727,0.5383,0.653,0.5383,0.5984,0.7322,0.6885,0.4372,0.0,0.6284,0.7322,0.4372,0.5287
3219,0.4727,0.5383,0.653,0.5383,0.5984,0.7322,0.5765,0.4372,0.0,0.6284,0.7322,0.4372,0.5175
3221,0.4727,0.1831,0.653,0.7268,0.653,0.7322,0.5765,0.7077,0.0,0.6284,0.7322,0.1831,0.5333
3222,0.4727,0.1831,0.653,0.7268,0.653,0.6448,0.5765,0.7077,0.0,0.6284,0.7268,0.1831,0.5246
3223,0.724,0.1831,0.653,0.7268,0.653,0.6448,0.5765,0.7077,0.0,0.7295,0.7295,0.1831,0.5598
3227,0.724,0.1831,0.653,0.7268,0.653,0.6448,0.735,0.7077,0.0,0.582,0.735,0.1831,0.5609
3228,0.724,0.1831,0.6038,0.7268,0.653,0.6448,0.735,0.4891,0.0,0.582,0.735,0.1831,0.5342
3229,0.724,0.1831,0.6038,0.7268,0.7131,0.6448,0.735,0.4891,0.0,0.582,0.735,0.1831,0.5402
3231,0.724,0.1831,0.1803,0.7268,0.7131,0.6448,0.735,0.4891,0.0,0.582,0.735,0.1803,0.4978
3232,0.724,0.5109,0.1803,0.7268,0.7131,0.6448,0.735,0.4891,0.0,0.582,0.735,0.1803,0.5306
3233,0.7459,0.3224,0.1803,0.7268,0.7131,0.6448,0.735,0.4891,0.0,0.582,0.7459,0.1803,0.5139
3234,0.7459,0.3224,0.1803,0.7268,0.7131,0.6475,0.735,0.4372,0.0,0.6667,0.7459,0.1803,0.5175
3235,0.7459,0.3224,0.1803,0.7268,0.7131,0.6475,0.735,0.2049,0.0,0.6667,0.7459,0.1803,0.4943
