timestamp,legacy_intel_hda5,legacy_intel_hda1,legacy_intel_hda0,legacy_intel_hda9,legacy_intel_hda2,legacy_intel_hda3,legacy_intel_hda8,legacy_intel_hda4,legacy_intel_hda7,legacy_intel_hda6,max,min,avg
230,0.2348,0.313,0.3391,0.3174,0.2957,0.3261,0.2348,0.3217,0.2609,0.413,0.413,0.2348,0.3056
231,0.2348,0.313,0.3391,0.3174,0.2957,0.3261,0.2348,0.3217,0.2609,0.413,0.413,0.2348,0.3056
233,0.2348,0.2957,0.3391,0.3174,0.2957,0.3261,0.2348,0.3217,0.2609,0.413,0.413,0.2348,0.3039
234,0.2348,0.2957,0.3391,0.3174,0.3435,0.3261,0.1174,0.3217,0.2609,0.413,0.413,0.1174,0.297
235,0.2348,0.2957,0.3391,0.3174,0.3435,0.3217,0.1174,0.2522,0.4043,0.413,0.413,0.1174,0.3039
236,0.2913,0.287,0.3391,0.3174,0.3435,0.2565,0.1174,0.2522,0.4043,0.413,0.413,0.1174,0.3022
237,0.2913,0.287,0.3391,0.3174,0.3435,0.2565,0.1174,0.2522,0.2826,0.413,0.413,0.1174,0.29
238,0.2913,0.287,0.3391,0.3174,0.3435,0.2565,0.2565,0.2522,0.2826,0.413,0.413,0.2522,0.3039
239,0.3739,0.287,0.3391,0.3174,0.3435,0.2696,0.2565,0.2522,0.2826,0.413,0.413,0.2522,0.3135
240,0.3783,0.287,0.3391,0.2652,0.3435,0.2696,0.2565,0.2522,0.2826,0.413,0.413,0.2522,0.3087
241,0.3783,0.3261,0.4087,0.2652,0.3826,0.2696,0.2565,0.5565,0.2826,0.413,0.5565,0.2565,0.3539
242,0.3783,0.3261,0.1435,0.2652,0.3826,0.3304,0.2565,0.5565,0.2826,0.413,0.5565,0.1435,0.3335
243,0.487,0.3826,0.1435,0.2652,0.3826,0.3304,0.2565,0.5565,0.2826,0.413,0.5565,0.1435,0.35
244,0.3696,0.3826,0.1435,0.2652,0.3826,0.3304,0.2565,0.5565,0.3435,0.413,0.5565,0.1435,0.3443
245,0.3652,0.2913,0.1435,0.2652,0.3826,0.3565,0.2565,0.5565,0.3435,0.413,0.5565,0.1435,0.3374
247,0.3652,0.2913,0.1435,0.2652,0.3826,0.3565,0.2565,0.3304,0.3435,0.413,0.413,0.1435,0.3148
248,0.3652,0.2913,0.1435,0.2652,0.3826,0.4174,0.2565,0.3304,0.3435,0.2435,0.4174,0.1435,0.3039
250,0.3652,0.2913,0.1435,0.2652,0.3826,0.4174,0.2348,0.3304,0.3435,0.2435,0.4174,0.1435,0.3017
251,0.3348,0.3522,0.313,0.2652,0.3826,0.4174,0.2348,0.3565,0.3435,0.2435,0.4174,0.2348,0.3244
253,0.3348,0.3261,0.313,0.2652,0.3826,0.4174,0.2348,0.3565,0.3435,0.2435,0.4174,0.2348,0.3217
254,0.3348,0.3261,0.313,0.2652,0.3087,0.3565,0.2348,0.3565,0.3435,0.2435,0.3565,0.2348,0.3083
255,0.3348,0.3609,0.4435,0.1957,0.3087,0.3565,0.2348,0.3565,0.3435,0.3696,0.4435,0.1957,0.3305
256,0.3348,0.3478,0.4435,0.1783,0.3087,0.3565,0.2348,0.3565,0.3435,0.3696,0.4435,0.1783,0.3274
257,0.2435,0.3478,0.4435,0.1783,0.3087,0.3565,0.2348,0.3565,0.3435,0.3696,0.4435,0.1783,0.3183
258,0.2435,0.3435,0.4435,0.1783,0.3087,0.4217,0.2348,0.3304,0.3435,0.3696,0.4435,0.1783,0.3218
259,0.2435,0.3174,0.4435,0.1783,0.1826,0.4217,0.2348,0.3304,0.3435,0.2348,0.4435,0.1783,0.293
260,0.2435,0.3174,0.4435,0.1783,0.3304,0.4217,0.2348,0.3304,0.3435,0.2348,0.4435,0.1783,0.3078
262,0.2435,0.3174,0.4435,0.1783,0.3304,0.4217,0.2435,0.3304,0.3435,0.2348,0.4435,0.1783,0.3087
263,0.5391,0.3174,0.4435,0.4087,0.3304,0.4217,0.2435,0.3304,0.3435,0.2348,0.5391,0.2348,0.3613
264,0.5391,0.3174,0.4435,0.4087,0.3304,0.4217,0.2435,0.3304,0.3435,0.1696,0.5391,0.1696,0.3548
265,0.5391,0.3174,0.4435,0.387,0.3304,0.3304,0.2435,0.3304,0.3435,0.1696,0.5391,0.1696,0.3435
267,0.5391,0.3174,0.4435,0.3391,0.3304,0.3304,0.2435,0.3304,0.3435,0.1696,0.5391,0.1696,0.3387
268,0.5391,0.3174,0.3217,0.3391,0.3304,0.3304,0.2435,0.2348,0.3435,0.1696,0.5391,0.1696,0.3169
269,0.3348,0.3174,0.3217,0.3391,0.3304,0.3304,0.2435,0.2348,0.3435,0.1696,0.3435,0.1696,0.2965
270,0.3348,0.3174,0.3217,0.3391,0.3304,0.3304,0.2435,0.2348,0.3957,0.1696,0.3957,0.1696,0.3017
271,0.3348,0.3174,0.3217,0.3391,0.3304,0.3304,0.2435,0.2348,0.3435,0.1696,0.3435,0.1696,0.2965
272,0.3348,0.3174,0.3217,0.3391,0.3304,0.5261,0.2435,0.2348,0.2652,0.1696,0.5261,0.1696,0.3083
273,0.3348,0.3174,0.3217,0.3391,0.3304,0.5261,0.2435,0.2348,0.2826,0.1696,0.5261,0.1696,0.31
275,0.3348,0.3174,0.2783,0.3391,0.3652,0.5261,0.2913,0.2348,0.2826,0.1696,0.5261,0.1696,0.3139
276,0.3348,0.3174,0.2783,0.3304,0.3652,0.5261,0.2913,0.2348,0.2826,0.1696,0.5261,0.1696,0.313
278,0.3348,0.3174,0.2783,0.3304,0.3652,0.2826,0.2913,0.2348,0.2826,0.3348,0.3652,0.2348,0.3052
279,0.3348,0.3174,0.287,0.2522,0.3652,0.2826,0.2913,0.2348,0.2826,0.3348,0.3652,0.2348,0.2983
280,0.3348,0.3174,0.287,0.2522,0.3652,0.2826,0.2304,0.2348,0.2826,0.3348,0.3652,0.2304,0.2922
282,0.3609,0.3174,0.4,0.2522,0.3652,0.187,0.2304,0.2348,0.2826,0.3348,0.4,0.187,0.2965
283,0.3609,0.3174,0.4,0.3217,0.3652,0.187,0.2304,0.2348,0.1304,0.3348,0.4,0.1304,0.2883
284,0.3609,0.3174,0.4,0.1957,0.3652,0.3739,0.2304,0.2348,0.1304,0.3348,0.4,0.1304,0.2944
286,0.3609,0.3174,0.4,0.1957,0.3652,0.2435,0.4435,0.2348,0.1304,0.3348,0.4435,0.1304,0.3026
287,0.3609,0.3174,0.4,0.3435,0.3652,0.2435,0.4435,0.2348,0.1304,0.3348,0.4435,0.1304,0.3174
288,0.4174,0.2957,0.3913,0.3261,0.3652,0.2435,0.4435,0.2348,0.1304,0.3348,0.4435,0.1304,0.3183
291,0.4174,0.2957,0.3913,0.3261,0.3652,0.2435,0.2391,0.2348,0.1304,0.3348,0.4174,0.1304,0.2978
292,0.3391,0.2957,0.3913,0.3261,0.3652,0.3435,0.2391,0.2348,0.4043,0.3348,0.4043,0.2348,0.3274
294,0.3391,0.2957,0.3913,0.3261,0.3652,0.3435,0.2391,0.2348,0.413,0.3348,0.413,0.2348,0.3283
295,0.3391,0.3043,0.4043,0.3261,0.3652,0.3435,0.2391,0.2348,0.413,0.3348,0.413,0.2348,0.3304
297,0.3391,0.287,0.4043,0.3261,0.3652,0.3435,0.2522,0.2348,0.413,0.3348,0.413,0.2348,0.33
298,0.3391,0.287,0.3957,0.3261,0.3652,0.287,0.2522,0.2348,0.413,0.3348,0.413,0.2348,0.3235
299,0.3391,0.287,0.3957,0.3261,0.3652,0.287,0.2522,0.2348,0.413,0.3348,0.413,0.2348,0.3235
300,0.3391,0.3,0.3957,0.3261,0.3652,0.287,0.2522,0.2348,0.413,0.3348,0.413,0.2348,0.3248
301,0.3391,0.3,0.3957,0.3261,0.3609,0.287,0.2522,0.2348,0.4087,0.3348,0.4087,0.2348,0.3239
302,0.3391,0.3,0.3957,0.2652,0.3609,0.287,0.2217,0.2043,0.4087,0.3391,0.4087,0.2043,0.3122
303,0.3391,0.3,0.3957,0.2652,0.3609,0.287,0.3348,0.1783,0.4087,0.2739,0.4087,0.1783,0.3144
304,0.3391,0.3,0.3957,0.2652,0.3609,0.287,0.3348,0.3435,0.4087,0.3087,0.4087,0.2652,0.3344
305,0.3391,0.3,0.3957,0.2652,0.3609,0.287,0.3348,0.3435,0.4087,0.2391,0.4087,0.2391,0.3274
306,0.3522,0.3,0.3957,0.2652,0.3609,0.5739,0.3348,0.3435,0.4087,0.2391,0.5739,0.2391,0.3574
307,0.3522,0.3739,0.3957,0.2652,0.3609,0.1783,0.3348,0.3435,0.4087,0.2391,0.4087,0.1783,0.3252
308,0.3522,0.3739,0.3957,0.287,0.3609,0.1783,0.3348,0.3391,0.387,0.2391,0.3957,0.1783,0.3248
310,0.2609,0.3739,0.3957,0.287,0.3391,0.1783,0.3348,0.3391,0.387,0.2391,0.3957,0.1783,0.3135
311,0.2609,0.3739,0.3957,0.287,0.3391,0.3087,0.3348,0.3391,0.387,0.2391,0.3957,0.2391,0.3265
313,0.2609,0.3739,0.3957,0.287,0.3391,0.3087,0.3348,0.3391,0.3522,0.2391,0.3957,0.2391,0.323
314,0.2609,0.2087,0.3957,0.287,0.3391,0.3087,0.3391,0.3391,0.3522,0.2391,0.3957,0.2087,0.307
315,0.3348,0.2087,0.4565,0.287,0.3391,0.3087,0.3261,0.2652,0.3522,0.2391,0.4565,0.2087,0.3117
317,0.3348,0.2739,0.4565,0.287,0.3391,0.5391,0.3261,0.2652,0.3522,0.2391,0.5391,0.2391,0.3413
318,0.3348,0.2739,0.4391,0.287,0.3391,0.5391,0.3261,0.2652,0.3522,0.2391,0.5391,0.2391,0.3396
319,0.3348,0.2739,0.4391,0.2478,0.3391,0.5391,0.3261,0.2652,0.3522,0.2391,0.5391,0.2391,0.3356
320,0.3348,0.2739,0.4391,0.2478,0.3391,0.5391,0.3304,0.2652,0.3478,0.2391,0.5391,0.2391,0.3356
321,0.3348,0.2739,0.4391,0.2478,0.3391,0.5391,0.3304,0.4348,0.3478,0.2391,0.5391,0.2391,0.3526
322,0.3565,0.2739,0.4391,0.2478,0.3391,0.5391,0.2826,0.4348,0.3478,0.313,0.5391,0.2478,0.3574
323,0.3565,0.2739,0.4391,0.2478,0.3391,0.5391,0.2826,0.4348,0.3478,0.313,0.5391,0.2478,0.3574
324,0.3565,0.2739,0.4391,0.2478,0.3391,0.5391,0.3261,0.4348,0.3478,0.313,0.5391,0.2478,0.3617
325,0.3565,0.2739,0.4391,0.2,0.3391,0.5391,0.3261,0.4348,0.3783,0.313,0.5391,0.2,0.36
326,0.3565,0.2739,0.4391,0.2,0.3391,0.5391,0.2609,0.4348,0.3783,0.313,0.5391,0.2,0.3535
327,0.3565,0.2739,0.4391,0.2,0.3391,0.5391,0.2609,0.3,0.3783,0.313,0.5391,0.2,0.34
329,0.3565,0.287,0.4391,0.2,0.3348,0.5391,0.2609,0.3,0.3783,0.313,0.5391,0.2,0.3409
330,0.3609,0.287,0.4391,0.2,0.3348,0.287,0.2565,0.3,0.3783,0.3435,0.4391,0.2,0.3187
331,0.3609,0.2739,0.4391,0.2,0.3348,0.287,0.2565,0.3,0.3652,0.3435,0.4391,0.2,0.3161
332,0.3609,0.2739,0.4391,0.2,0.3348,0.2652,0.2565,0.3,0.3652,0.3435,0.4391,0.2,0.3139
333,0.3609,0.2739,0.4391,0.2,0.3348,0.2652,0.2565,0.3783,0.3652,0.3391,0.4391,0.2,0.3213
334,0.3609,0.2739,0.4087,0.2,0.2522,0.2652,0.3609,0.3783,0.3652,0.3391,0.4087,0.2,0.3204
335,0.3609,0.2739,0.4087,0.2,0.2522,0.2652,0.3609,0.3783,0.2522,0.3391,0.4087,0.2,0.3091
336,0.3652,0.2739,0.4087,0.2,0.2522,0.2652,0.3609,0.3783,0.2522,0.3391,0.4087,0.2,0.3096
337,0.3652,0.2609,0.4087,0.2,0.2522,0.2652,0.3609,0.3783,0.2522,0.387,0.4087,0.2,0.3131
338,0.3652,0.2609,0.413,0.2,0.2522,0.2652,0.3609,0.3783,0.2522,0.387,0.413,0.2,0.3135
339,0.3652,0.3957,0.413,0.2609,0.2522,0.2652,0.3609,0.3783,0.2522,0.387,0.413,0.2522,0.3331
340,0.3652,0.3957,0.413,0.2609,0.4609,0.2957,0.3609,0.3783,0.2522,0.387,0.4609,0.2522,0.357
341,0.3652,0.3957,0.2783,0.2609,0.4609,0.2957,0.4,0.3783,0.2522,0.387,0.4609,0.2522,0.3474
342,0.3348,0.3957,0.2783,0.2609,0.4609,0.313,0.2,0.3783,0.4391,0.387,0.4609,0.2,0.3448
343,0.3348,0.2826,0.2783,0.2609,0.4609,0.313,0.2391,0.3783,0.4391,0.387,0.4609,0.2391,0.3374
344,0.3348,0.2696,0.2783,0.2609,0.4609,0.2565,0.2391,0.3783,0.4391,0.387,0.4609,0.2391,0.3305
345,0.3348,0.2696,0.4696,0.3435,0.4609,0.2565,0.2391,0.3,0.4391,0.387,0.4696,0.2391,0.35
347,0.487,0.2696,0.4696,0.3435,0.4609,0.2565,0.2391,0.3,0.3348,0.387,0.487,0.2391,0.3548
348,0.487,0.2696,0.4696,0.3435,0.4609,0.2565,0.2391,0.3,0.3348,0.4174,0.487,0.2391,0.3578
349,0.487,0.2696,0.4696,0.3435,0.4609,0.2565,0.3478,0.2957,0.3348,0.4174,0.487,0.2565,0.3683
350,0.487,0.2696,0.2304,0.3435,0.4609,0.2565,0.3478,0.2957,0.3348,0.4174,0.487,0.2304,0.3444
352,0.487,0.413,0.2304,0.487,0.4609,0.2565,0.3478,0.2957,0.3348,0.4174,0.487,0.2304,0.373
353,0.487,0.413,0.2304,0.487,0.4609,0.2565,0.3348,0.2957,0.3348,0.4174,0.487,0.2304,0.3718
354,0.487,0.413,0.2304,0.487,0.4609,0.3565,0.3348,0.2957,0.3348,0.4174,0.487,0.2304,0.3817
355,0.487,0.413,0.4652,0.487,0.4609,0.3565,0.3348,0.3,0.3348,0.4174,0.487,0.3,0.4057
356,0.487,0.413,0.4652,0.487,0.4609,0.3565,0.3348,0.3,0.3522,0.4174,0.487,0.3,0.4074
357,0.487,0.413,0.4652,0.487,0.4609,0.3565,0.3348,0.3,0.3522,0.3348,0.487,0.3,0.3991
359,0.487,0.413,0.4652,0.2739,0.3087,0.3565,0.3348,0.3,0.3522,0.3348,0.487,0.2739,0.3626
361,0.2348,0.413,0.4652,0.2739,0.3087,0.3565,0.3348,0.3,0.3522,0.3348,0.4652,0.2348,0.3374
362,0.2348,0.413,0.3174,0.2739,0.3087,0.3565,0.3348,0.3348,0.3522,0.3348,0.413,0.2348,0.3261
363,0.2348,0.4435,0.3174,0.2739,0.3087,0.2783,0.3348,0.3348,0.3522,0.3348,0.4435,0.2348,0.3213
365,0.2348,0.4435,0.4565,0.413,0.3087,0.2783,0.2435,0.2348,0.4217,0.3348,0.4565,0.2348,0.337
367,0.3565,0.4435,0.4565,0.413,0.3087,0.2783,0.2435,0.2348,0.4217,0.3348,0.4565,0.2348,0.3491
368,0.3565,0.4435,0.4565,0.413,0.3087,0.3783,0.3913,0.2348,0.4217,0.3348,0.4565,0.2348,0.3739
369,0.3565,0.2696,0.4565,0.3478,0.3087,0.3783,0.3913,0.2043,0.4217,0.3348,0.4565,0.2043,0.3469
370,0.3565,0.2696,0.4565,0.3478,0.2783,0.3783,0.3913,0.2043,0.4217,0.3348,0.4565,0.2043,0.3439
371,0.4087,0.2696,0.4565,0.3478,0.2783,0.3783,0.3913,0.2043,0.4217,0.3348,0.4565,0.2043,0.3491
372,0.4087,0.2696,0.4565,0.3478,0.1348,0.3783,0.3913,0.2043,0.4217,0.3348,0.4565,0.1348,0.3348
373,0.4087,0.2696,0.4609,0.3478,0.2609,0.3783,0.3913,0.2043,0.4217,0.3348,0.4609,0.2043,0.3478
374,0.4087,0.3261,0.4609,0.3478,0.2609,0.3783,0.213,0.2043,0.4217,0.3348,0.4609,0.2043,0.3356
375,0.4087,0.3261,0.4609,0.3478,0.2609,0.2565,0.213,0.2043,0.4174,0.3348,0.4609,0.2043,0.323
376,0.4087,0.3261,0.2826,0.3478,0.2609,0.2565,0.213,0.2043,0.4174,0.3,0.4174,0.2043,0.3017
377,0.4087,0.3261,0.2826,0.3478,0.2609,0.3087,0.213,0.2043,0.4174,0.3,0.4174,0.2043,0.3069
378,0.4087,0.3261,0.2826,0.3478,0.2609,0.3087,0.4,0.3435,0.4174,0.3,0.4174,0.2609,0.3396
379,0.4087,0.3261,0.3826,0.3478,0.5609,0.3087,0.4,0.3435,0.4174,0.3,0.5609,0.3,0.3796
380,0.4087,0.3652,0.3826,0.3478,0.5609,0.3087,0.4,0.3435,0.4174,0.3,0.5609,0.3,0.3835
383,0.4087,0.3652,0.3826,0.3478,0.5609,0.3087,0.4,0.3435,0.3043,0.3,0.5609,0.3,0.3722
385,0.4087,0.3652,0.4348,0.3478,0.5609,0.3087,0.4,0.3565,0.3043,0.3,0.5609,0.3,0.3787
387,0.4087,0.3348,0.4348,0.3478,0.3391,0.3087,0.4,0.3565,0.3043,0.3,0.4348,0.3,0.3535
388,0.4087,0.3348,0.4348,0.3478,0.3391,0.3087,0.1913,0.3565,0.3043,0.3,0.4348,0.1913,0.3326
389,0.4087,0.3348,0.4609,0.3478,0.3391,0.487,0.1913,0.3565,0.3043,0.3,0.487,0.1913,0.353
390,0.4087,0.3348,0.4609,0.3478,0.3391,0.487,0.1913,0.3565,0.413,0.3,0.487,0.1913,0.3639
392,0.4087,0.3348,0.4609,0.3478,0.3609,0.487,0.1913,0.3304,0.413,0.3,0.487,0.1913,0.3635
393,0.4087,0.3043,0.4609,0.3478,0.3609,0.4696,0.1913,0.3304,0.413,0.3,0.4696,0.1913,0.3587
394,0.4087,0.3043,0.4609,0.4217,0.3609,0.4696,0.2304,0.2348,0.413,0.3,0.4696,0.2304,0.3604
395,0.4087,0.3043,0.4609,0.4217,0.3391,0.4696,0.2304,0.2348,0.413,0.3,0.4696,0.2304,0.3582
396,0.4087,0.3043,0.4609,0.4217,0.3391,0.3565,0.2304,0.2348,0.413,0.3,0.4609,0.2304,0.3469
397,0.4087,0.3043,0.4739,0.4217,0.3391,0.3565,0.2304,0.2348,0.413,0.3,0.4739,0.2304,0.3482
400,0.4087,0.287,0.4739,0.4565,0.3391,0.3565,0.2304,0.2348,0.413,0.3,0.4739,0.2304,0.35
401,0.4087,0.3348,0.4739,0.4565,0.3391,0.4348,0.2304,0.3609,0.413,0.3,0.4739,0.2304,0.3752
402,0.4087,0.3609,0.4783,0.4565,0.3391,0.4348,0.2304,0.3609,0.413,0.3,0.4783,0.2304,0.3783
403,0.4087,0.3609,0.4783,0.4565,0.4174,0.4348,0.2304,0.3609,0.413,0.3,0.4783,0.2304,0.3861
404,0.4087,0.3609,0.4783,0.4217,0.4174,0.4348,0.2304,0.3609,0.413,0.3,0.4783,0.2304,0.3826
405,0.4087,0.3565,0.4609,0.4217,0.4174,0.4348,0.2304,0.2609,0.413,0.3,0.4609,0.2304,0.3704
406,0.4087,0.3565,0.4609,0.2652,0.4174,0.4348,0.2304,0.2609,0.413,0.3,0.4609,0.2304,0.3548
407,0.4087,0.3565,0.4609,0.3652,0.313,0.4348,0.2304,0.2609,0.413,0.3,0.4609,0.2304,0.3543
409,0.4087,0.3261,0.4609,0.3652,0.313,0.4348,0.2304,0.3348,0.413,0.3,0.4609,0.2304,0.3587
411,0.4087,0.3261,0.2696,0.3652,0.313,0.2739,0.2304,0.3348,0.413,0.3,0.413,0.2304,0.3235
412,0.4217,0.3261,0.2696,0.3565,0.313,0.2739,0.2304,0.3348,0.413,0.3,0.4217,0.2304,0.3239
413,0.1522,0.3261,0.2696,0.3565,0.313,0.2739,0.2304,0.3348,0.413,0.3,0.413,0.1522,0.2969
414,0.1522,0.3261,0.2696,0.3565,0.3087,0.2739,0.2304,0.3348,0.413,0.3,0.413,0.1522,0.2965
415,0.1826,0.3261,0.3087,0.3565,0.3261,0.2739,0.2304,0.3348,0.413,0.3,0.413,0.1826,0.3052
416,0.1826,0.2783,0.3087,0.2174,0.3261,0.2739,0.2304,0.3348,0.413,0.3,0.413,0.1826,0.2865
417,0.2478,0.2783,0.3087,0.2174,0.3261,0.2739,0.2304,0.3348,0.413,0.3,0.413,0.2174,0.293
418,0.2478,0.2783,0.3087,0.2174,0.3261,0.287,0.0,0.3348,0.413,0.3,0.413,0.2174,0.2713
419,0.2478,0.2783,0.3087,0.3522,0.3261,0.287,0.0,0.3348,0.413,0.3,0.413,0.2478,0.2848
420,0.2478,0.2783,0.3043,0.3522,0.3261,0.287,0.0,0.3348,0.413,0.3,0.413,0.2478,0.2843
421,0.2478,0.2783,0.3043,0.3522,0.3261,0.3,0.0,0.3348,0.413,0.3,0.413,0.2478,0.2857
422,0.2478,0.3,0.3043,0.3522,0.3261,0.3,0.0,0.3348,0.413,0.3,0.413,0.2478,0.2878
423,0.487,0.3,0.287,0.3522,0.3043,0.3,0.0,0.3348,0.413,0.3,0.487,0.287,0.3078
425,0.487,0.3,0.3,0.3522,0.3043,0.3,0.0,0.2696,0.413,0.3,0.487,0.2696,0.3026
426,0.487,0.3,0.2957,0.4,0.3043,0.3,0.3609,0.2696,0.413,0.3,0.487,0.2696,0.343
427,0.487,0.3,0.2957,0.4,0.3043,0.3,0.3609,0.2696,0.3652,0.3,0.487,0.2696,0.3383
428,0.487,0.3,0.2957,0.4,0.3043,0.3,0.3609,0.2696,0.3609,0.3,0.487,0.2696,0.3378
429,0.4087,0.4217,0.2957,0.4,0.3043,0.3,0.3609,0.2696,0.3609,0.3,0.4217,0.2696,0.3422
430,0.4087,0.4217,0.2957,0.4,0.2348,0.4565,0.3609,0.2696,0.3609,0.3,0.4565,0.2348,0.3509
431,0.4087,0.4217,0.313,0.4,0.2348,0.4565,0.3609,0.3,0.3609,0.3,0.4565,0.2348,0.3556
432,0.4087,0.4217,0.313,0.3478,0.2348,0.4565,0.4913,0.3,0.3609,0.3,0.4913,0.2348,0.3635
433,0.4087,0.4217,0.313,0.3478,0.2348,0.2826,0.4913,0.3,0.3609,0.3,0.4913,0.2348,0.3461
434,0.4087,0.4217,0.313,0.3478,0.2348,0.2826,0.2043,0.3,0.3478,0.3,0.4217,0.2043,0.3161
435,0.3522,0.4217,0.313,0.3478,0.2348,0.2826,0.3087,0.3,0.3478,0.3,0.4217,0.2348,0.3209
436,0.3522,0.3957,0.313,0.3478,0.5174,0.2826,0.3087,0.3,0.3043,0.3,0.5174,0.2826,0.3422
437,0.3522,0.3957,0.2913,0.3478,0.5174,0.2826,0.3087,0.3,0.287,0.3,0.5174,0.2826,0.3383
439,0.3522,0.3957,0.2913,0.3478,0.5174,0.2826,0.3087,0.3565,0.287,0.3,0.5174,0.2826,0.3439
440,0.3522,0.3957,0.2913,0.3478,0.4174,0.2826,0.3087,0.3565,0.1609,0.3,0.4174,0.1609,0.3213
441,0.3522,0.3957,0.3217,0.3478,0.4174,0.2826,0.3783,0.3565,0.1609,0.3,0.4174,0.1609,0.3313
442,0.3609,0.3957,0.3217,0.3478,0.4174,0.2826,0.3783,0.3565,0.1609,0.3,0.4174,0.1609,0.3322
444,0.3609,0.3957,0.3217,0.3478,0.4174,0.3609,0.3783,0.3565,0.1609,0.3,0.4174,0.1609,0.34
445,0.3609,0.3957,0.3043,0.3478,0.4174,0.3609,0.3783,0.4609,0.1609,0.3,0.4609,0.1609,0.3487
447,0.3609,0.3957,0.3043,0.3478,0.587,0.3609,0.3957,0.4609,0.1609,0.3,0.587,0.1609,0.3674
448,0.3609,0.2957,0.3043,0.3478,0.587,0.3609,0.3957,0.4609,0.1609,0.3,0.587,0.1609,0.3574
449,0.3609,0.2957,0.3043,0.3478,0.587,0.3609,0.3957,0.4609,0.3348,0.3,0.587,0.2957,0.3748
450,0.3609,0.2957,0.4391,0.3478,0.587,0.3609,0.3522,0.4609,0.3348,0.3,0.587,0.2957,0.3839
453,0.2217,0.2957,0.4391,0.3478,0.587,0.3609,0.3522,0.4609,0.3348,0.3,0.587,0.2217,0.37
454,0.2217,0.2957,0.4391,0.3478,0.587,0.3609,0.3696,0.4609,0.3348,0.3,0.587,0.2217,0.3718
455,0.2217,0.3043,0.4391,0.3478,0.587,0.3609,0.3696,0.4609,0.3348,0.3,0.587,0.2217,0.3726
456,0.2217,0.3043,0.4391,0.3478,0.587,0.3609,0.3696,0.4609,0.413,0.3,0.587,0.2217,0.3804
457,0.2217,0.3043,0.4391,0.3478,0.587,0.3609,0.3174,0.2957,0.413,0.3,0.587,0.2217,0.3587
458,0.2217,0.3043,0.413,0.3478,0.587,0.3609,0.3261,0.2957,0.413,0.3,0.587,0.2217,0.3569
459,0.2217,0.3043,0.413,0.3478,0.5478,0.513,0.3261,0.2957,0.413,0.3,0.5478,0.2217,0.3682
460,0.2348,0.3043,0.413,0.1304,0.5478,0.513,0.4087,0.2957,0.413,0.3,0.5478,0.1304,0.3561
461,0.2348,0.3043,0.413,0.287,0.5478,0.513,0.4087,0.2957,0.4391,0.3,0.5478,0.2348,0.3743
462,0.2348,0.3043,0.413,0.287,0.5478,0.3435,0.4087,0.2783,0.4391,0.3,0.5478,0.2348,0.3556
463,0.3,0.3043,0.413,0.287,0.5478,0.2565,0.4087,0.2783,0.4391,0.3,0.5478,0.2565,0.3535
465,0.3,0.3783,0.413,0.287,0.2783,0.2565,0.3174,0.4174,0.4391,0.3,0.4391,0.2565,0.3387
466,0.3,0.3783,0.413,0.287,0.2783,0.2565,0.3304,0.4174,0.4391,0.3,0.4391,0.2565,0.34
467,0.3,0.3783,0.413,0.287,0.2783,0.3391,0.3174,0.4174,0.387,0.3,0.4174,0.2783,0.3417
468,0.3,0.3783,0.2652,0.387,0.2783,0.3391,0.3174,0.4174,0.387,0.3,0.4174,0.2652,0.337
470,0.3,0.3783,0.2652,0.387,0.2783,0.3391,0.3174,0.4043,0.387,0.3,0.4043,0.2652,0.3357
471,0.4739,0.3826,0.2652,0.387,0.3783,0.3391,0.3174,0.4043,0.387,0.3,0.4739,0.2652,0.3635
473,0.4739,0.3826,0.2652,0.387,0.3783,0.3348,0.4739,0.4043,0.387,0.3,0.4739,0.2652,0.3787
475,0.2783,0.3826,0.2652,0.3261,0.3783,0.3348,0.4043,0.4043,0.4304,0.3,0.4304,0.2652,0.3504
476,0.2783,0.3826,0.4739,0.3261,0.3826,0.3348,0.4043,0.3,0.4304,0.3,0.4739,0.2783,0.3613
478,0.2783,0.3478,0.4739,0.3261,0.3826,0.2739,0.4739,0.3,0.4304,0.3,0.4739,0.2739,0.3587
479,0.2783,0.3478,0.4739,0.3261,0.3826,0.2739,0.4739,0.3,0.2826,0.3,0.4739,0.2739,0.3439
481,0.4652,0.3478,0.4739,0.3609,0.3826,0.2739,0.4304,0.3,0.2826,0.3,0.4739,0.2739,0.3617
482,0.4652,0.3478,0.4696,0.3609,0.3826,0.2739,0.4304,0.3,0.2826,0.3,0.4696,0.2739,0.3613
483,0.4652,0.2739,0.4696,0.3609,0.3826,0.2739,0.4304,0.3,0.2826,0.3,0.4696,0.2739,0.3539
484,0.4652,0.2739,0.4696,0.3609,0.3826,0.5957,0.4304,0.3,0.2826,0.3,0.5957,0.2739,0.3861
485,0.4652,0.2739,0.4696,0.3609,0.3826,0.5957,0.3696,0.3,0.4478,0.3,0.5957,0.2739,0.3965
487,0.4087,0.2739,0.4696,0.5087,0.3826,0.2957,0.3696,0.3,0.4478,0.3,0.5087,0.2739,0.3757
488,0.4087,0.2739,0.5087,0.5087,0.3783,0.2957,0.3696,0.3,0.4478,0.3,0.5087,0.2739,0.3791
489,0.4087,0.2739,0.5087,0.5087,0.3783,0.2957,0.413,0.3043,0.4478,0.3,0.5087,0.2739,0.3839
