timestamp,legacy_pcnet3,legacy_pcnet7,legacy_pcnet0,legacy_pcnet4,legacy_pcnet8,legacy_pcnet5,legacy_pcnet1,legacy_pcnet2,legacy_pcnet6,max,min,avg
65957,0.4033,0.3595,0.3285,0.3084,0.3139,0.3285,0.2208,0.4617,0.4234,0.4617,0.2208,0.3498
66023,0.4033,0.3595,0.3285,0.4343,0.3139,0.3285,0.2208,0.4617,0.4234,0.4617,0.2208,0.3638
66041,0.4033,0.3595,0.3285,0.4343,0.3139,0.3285,0.2208,0.4033,0.4234,0.4343,0.2208,0.3573
66046,0.4033,0.3595,0.3285,0.4051,0.3139,0.3285,0.2208,0.4033,0.4234,0.4234,0.2208,0.354
66066,0.4033,0.3595,0.3285,0.4051,0.4763,0.3285,0.2208,0.4033,0.4234,0.4763,0.2208,0.3721
66073,0.4033,0.3595,0.3285,0.4051,0.396,0.3285,0.2208,0.4033,0.4234,0.4234,0.2208,0.3632
66114,0.4033,0.3595,0.3285,0.5018,0.396,0.3285,0.2208,0.4033,0.4234,0.5018,0.2208,0.3739
66154,0.469,0.3595,0.3285,0.5018,0.396,0.3285,0.2208,0.4033,0.4234,0.5018,0.2208,0.3812
66181,0.469,0.3595,0.3285,0.5018,0.396,0.3285,0.4398,0.4033,0.4234,0.5018,0.3285,0.4055
66201,0.469,0.3595,0.3285,0.5018,0.4708,0.3285,0.4398,0.4033,0.4234,0.5018,0.3285,0.4138
66242,0.469,0.3595,0.3285,0.5018,0.4708,0.3285,0.4398,0.4033,0.4197,0.5018,0.3285,0.4134
66281,0.469,0.3595,0.3285,0.5018,0.4708,0.3285,0.4398,0.4033,0.396,0.5018,0.3285,0.4108
66295,0.469,0.3595,0.3285,0.5018,0.4708,0.3285,0.4507,0.4033,0.396,0.5018,0.3285,0.412
66315,0.4197,0.3595,0.3285,0.5018,0.4708,0.3285,0.4507,0.4033,0.396,0.5018,0.3285,0.4065
66327,0.4197,0.3595,0.3285,0.5018,0.4708,0.3285,0.4507,0.385,0.396,0.5018,0.3285,0.4045
66329,0.4197,0.3595,0.3285,0.5018,0.4708,0.3285,0.4507,0.385,0.3358,0.5018,0.3285,0.3978
66376,0.4197,0.3595,0.3285,0.5018,0.5091,0.3285,0.4507,0.385,0.3358,0.5091,0.3285,0.4021
66381,0.4197,0.3595,0.3285,0.5693,0.5091,0.3285,0.4507,0.385,0.3358,0.5693,0.3285,0.4096
66398,0.4197,0.3595,0.3285,0.5693,0.5091,0.3285,0.4507,0.4453,0.3358,0.5693,0.3285,0.4163
66418,0.4197,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4453,0.3358,0.5693,0.2737,0.3901
66471,0.3449,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4453,0.3358,0.5693,0.2737,0.3818
66472,0.3467,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4453,0.3358,0.5693,0.2737,0.382
66475,0.3467,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4088,0.3358,0.5693,0.2737,0.3779
66515,0.4179,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4088,0.3358,0.5693,0.2737,0.3859
66590,0.2591,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4088,0.3358,0.5693,0.2591,0.3682
66608,0.2591,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4799,0.3358,0.5693,0.2591,0.3761
66628,0.2591,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4799,0.365,0.5693,0.2591,0.3794
66675,0.4763,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4799,0.365,0.5693,0.2737,0.4035
66726,0.4763,0.3595,0.3285,0.5693,0.2737,0.3285,0.4507,0.4799,0.4252,0.5693,0.2737,0.4102
66736,0.4763,0.3595,0.3285,0.5693,0.2737,0.3285,0.3978,0.4799,0.4252,0.5693,0.2737,0.4043
66775,0.4763,0.3595,0.3285,0.5693,0.2737,0.3285,0.3978,0.4799,0.5164,0.5693,0.2737,0.4144
66906,0.4763,0.3595,0.3285,0.3832,0.2737,0.3285,0.3978,0.4799,0.5164,0.5164,0.2737,0.3938
66950,0.4763,0.3595,0.3285,0.3832,0.4015,0.3285,0.3978,0.4799,0.5164,0.5164,0.3285,0.408
67044,0.4763,0.3595,0.3285,0.3832,0.2938,0.3285,0.3978,0.4799,0.5164,0.5164,0.2938,0.396
67053,0.4234,0.3595,0.3285,0.3832,0.2938,0.3285,0.3978,0.4799,0.5164,0.5164,0.2938,0.3901
67059,0.4234,0.3595,0.3285,0.3832,0.2938,0.3285,0.3832,0.4799,0.5164,0.5164,0.2938,0.3885
67082,0.4234,0.3595,0.3285,0.3832,0.2938,0.3285,0.3832,0.4799,0.3431,0.4799,0.2938,0.3692
67137,0.5073,0.3595,0.3285,0.3832,0.2938,0.3285,0.3832,0.4799,0.3431,0.5073,0.2938,0.3786
67147,0.5073,0.3595,0.3285,0.3832,0.2938,0.3285,0.3832,0.4799,0.365,0.5073,0.2938,0.381
67148,0.4069,0.3595,0.3285,0.3832,0.2938,0.3285,0.3832,0.4799,0.365,0.4799,0.2938,0.3698
67170,0.4069,0.3595,0.3285,0.3832,0.5146,0.3285,0.3832,0.4799,0.365,0.5146,0.3285,0.3944
67181,0.4069,0.3595,0.3285,0.3832,0.3923,0.3285,0.3832,0.4799,0.365,0.4799,0.3285,0.3808
67210,0.4069,0.3595,0.3285,0.4909,0.3923,0.3285,0.3832,0.4799,0.365,0.4909,0.3285,0.3927
67284,0.4069,0.3595,0.3285,0.4909,0.3923,0.3285,0.3832,0.4799,0.3869,0.4909,0.3285,0.3952
67305,0.4069,0.3595,0.3285,0.4909,0.3923,0.3285,0.3832,0.4799,0.4015,0.4909,0.3285,0.3968
67335,0.4069,0.3595,0.3285,0.4909,0.3923,0.3285,0.3832,0.4799,0.4215,0.4909,0.3285,0.399
67361,0.4069,0.3595,0.3285,0.4909,0.3923,0.3285,0.3832,0.4799,0.4015,0.4909,0.3285,0.3968
67393,0.4106,0.3595,0.3285,0.4909,0.3923,0.3285,0.3832,0.4799,0.4015,0.4909,0.3285,0.3972
67437,0.4106,0.3814,0.3285,0.4909,0.3923,0.3285,0.3832,0.4799,0.4015,0.4909,0.3285,0.3996
67506,0.4106,0.3814,0.3285,0.4909,0.3431,0.3285,0.3832,0.4799,0.4015,0.4909,0.3285,0.3942
67538,0.3431,0.3814,0.3285,0.4909,0.3431,0.3285,0.3832,0.4799,0.4015,0.4909,0.3285,0.3867
67690,0.3431,0.3814,0.3285,0.4909,0.3996,0.3285,0.3832,0.4799,0.4015,0.4909,0.3285,0.393
67715,0.3431,0.3814,0.3285,0.4909,0.3996,0.3285,0.3832,0.4124,0.4015,0.4909,0.3285,0.3855
67754,0.3431,0.3814,0.3285,0.4909,0.4015,0.3285,0.3832,0.4124,0.4015,0.4909,0.3285,0.3857
67763,0.3431,0.3814,0.3285,0.4909,0.4945,0.3285,0.3832,0.4124,0.4015,0.4945,0.3285,0.396
67783,0.3431,0.3814,0.3285,0.4909,0.3193,0.3285,0.3832,0.4124,0.4015,0.4909,0.3193,0.3765
67815,0.3431,0.3814,0.3285,0.396,0.3193,0.3285,0.3832,0.4124,0.4015,0.4124,0.3193,0.366
67845,0.3431,0.3814,0.3285,0.396,0.3358,0.3285,0.3832,0.4124,0.4015,0.4124,0.3285,0.3678
67943,0.3431,0.3814,0.3285,0.396,0.3869,0.3285,0.3832,0.4124,0.4015,0.4124,0.3285,0.3735
67990,0.4872,0.3814,0.3285,0.396,0.3869,0.3285,0.3832,0.4124,0.4015,0.4872,0.3285,0.3895
68023,0.4872,0.3814,0.3285,0.3558,0.3869,0.3285,0.3832,0.4124,0.4015,0.4872,0.3285,0.385
68035,0.4872,0.3558,0.3285,0.3558,0.3869,0.3285,0.3832,0.4124,0.4015,0.4872,0.3285,0.3822
68038,0.4544,0.3558,0.3285,0.3558,0.3869,0.3285,0.3832,0.4124,0.4015,0.4544,0.3285,0.3786
68086,0.4544,0.3558,0.3285,0.3558,0.3869,0.3285,0.3832,0.4124,0.3558,0.4544,0.3285,0.3735
68093,0.4544,0.3558,0.3285,0.3558,0.3869,0.3285,0.3832,0.4124,0.3504,0.4544,0.3285,0.3729
68110,0.4544,0.3558,0.3285,0.3558,0.3869,0.3285,0.3832,0.3887,0.3504,0.4544,0.3285,0.3702
68153,0.4544,0.3558,0.3285,0.3558,0.3869,0.3285,0.3832,0.3887,0.3942,0.4544,0.3285,0.3751
68174,0.4544,0.3558,0.3285,0.3558,0.4033,0.3285,0.3832,0.3887,0.3942,0.4544,0.3285,0.3769
68188,0.4544,0.3558,0.3285,0.3558,0.3942,0.3285,0.3832,0.3887,0.3942,0.4544,0.3285,0.3759
68218,0.4544,0.3558,0.3285,0.3558,0.3942,0.3285,0.3193,0.3887,0.3942,0.4544,0.3193,0.3688
68237,0.469,0.3558,0.3285,0.3558,0.3942,0.3285,0.3193,0.3887,0.3942,0.469,0.3193,0.3704
68238,0.469,0.3558,0.3285,0.3558,0.4015,0.3285,0.3193,0.3887,0.3942,0.469,0.3193,0.3713
68246,0.469,0.3558,0.3285,0.3558,0.4015,0.3285,0.3193,0.3887,0.3942,0.469,0.3193,0.3713
68250,0.469,0.3558,0.3285,0.3577,0.4015,0.3285,0.3193,0.3887,0.3942,0.469,0.3193,0.3715
68302,0.469,0.3558,0.3285,0.3887,0.4015,0.3285,0.3193,0.3887,0.3942,0.469,0.3193,0.3749
68335,0.469,0.3558,0.3285,0.3887,0.3741,0.3285,0.3193,0.3887,0.3942,0.469,0.3193,0.3719
68346,0.469,0.3558,0.3285,0.3887,0.3741,0.3285,0.4106,0.4179,0.3942,0.469,0.3285,0.3853
68489,0.469,0.3558,0.3285,0.3887,0.4015,0.3285,0.4106,0.4179,0.3942,0.469,0.3285,0.3883
68505,0.469,0.3558,0.3285,0.3887,0.4069,0.3285,0.4106,0.4179,0.3942,0.469,0.3285,0.3889
68516,0.469,0.3558,0.3285,0.3887,0.4069,0.3285,0.3358,0.4179,0.3942,0.469,0.3285,0.3806
68551,0.469,0.3558,0.3285,0.3577,0.4069,0.3285,0.3358,0.4179,0.3942,0.469,0.3285,0.3771
68558,0.469,0.3558,0.3285,0.3577,0.4763,0.3285,0.3358,0.4179,0.3942,0.4763,0.3285,0.3849
68576,0.469,0.3558,0.3285,0.3577,0.3723,0.3285,0.3358,0.4179,0.3942,0.469,0.3285,0.3733
68604,0.469,0.3558,0.3285,0.3577,0.3522,0.3285,0.3358,0.4179,0.3942,0.469,0.3285,0.3711
68612,0.469,0.3558,0.3285,0.3577,0.4891,0.3285,0.3358,0.4179,0.3942,0.4891,0.3285,0.3863
68729,0.469,0.3558,0.3285,0.3577,0.4836,0.3285,0.3358,0.4179,0.3942,0.4836,0.3285,0.3857
68762,0.469,0.3558,0.3285,0.3577,0.3668,0.3285,0.3358,0.4179,0.3942,0.469,0.3285,0.3727
68785,0.469,0.3558,0.3285,0.3577,0.3668,0.3285,0.4069,0.4179,0.3942,0.469,0.3285,0.3806
68794,0.469,0.3558,0.3285,0.3577,0.3668,0.3285,0.4197,0.4179,0.3942,0.469,0.3285,0.382
68847,0.469,0.3558,0.3285,0.3577,0.2755,0.3285,0.4197,0.4179,0.3942,0.469,0.2755,0.3719
68869,0.469,0.3558,0.3285,0.3577,0.2755,0.3285,0.3741,0.4179,0.3942,0.469,0.2755,0.3668
68908,0.469,0.3558,0.3285,0.3577,0.4489,0.3285,0.3741,0.4179,0.3942,0.469,0.3285,0.3861
68960,0.469,0.3558,0.3285,0.3577,0.4489,0.3285,0.3631,0.4179,0.3942,0.469,0.3285,0.3848
68987,0.469,0.3558,0.3285,0.3577,0.4489,0.3285,0.4252,0.4179,0.3942,0.469,0.3285,0.3917
69066,0.469,0.3558,0.3285,0.3577,0.4489,0.3285,0.4307,0.4179,0.3942,0.469,0.3285,0.3924
69214,0.469,0.3558,0.3285,0.3577,0.4015,0.3285,0.4307,0.4179,0.3887,0.469,0.3285,0.3865
69217,0.469,0.3558,0.3285,0.3577,0.4015,0.3285,0.4307,0.4179,0.3887,0.469,0.3285,0.3865
69310,0.469,0.3558,0.3285,0.3577,0.4015,0.3285,0.4307,0.4179,0.4964,0.4964,0.3285,0.3984
69348,0.469,0.3558,0.3285,0.4215,0.4015,0.3285,0.4307,0.4179,0.4964,0.4964,0.3285,0.4055
69377,0.469,0.3558,0.3285,0.4215,0.4015,0.3285,0.4307,0.4179,0.4434,0.469,0.3285,0.3996
69403,0.469,0.3558,0.3285,0.4215,0.4015,0.3285,0.4307,0.4179,0.4215,0.469,0.3285,0.3972
69435,0.469,0.3558,0.3285,0.4215,0.4015,0.3285,0.4562,0.4179,0.4215,0.469,0.3285,0.4
69469,0.469,0.3558,0.3285,0.4215,0.4015,0.3285,0.4617,0.4179,0.4215,0.469,0.3285,0.4007
69475,0.469,0.3558,0.3285,0.5091,0.4015,0.3285,0.4617,0.4179,0.4215,0.5091,0.3285,0.4104
69494,0.3175,0.3558,0.3285,0.5091,0.4015,0.3285,0.4617,0.4179,0.4215,0.5091,0.3175,0.3936
69535,0.3175,0.3558,0.3285,0.5091,0.3504,0.3285,0.4617,0.4179,0.4215,0.5091,0.3175,0.3879
69552,0.3175,0.3558,0.3285,0.5347,0.3504,0.3285,0.4617,0.4179,0.4215,0.5347,0.3175,0.3907
69575,0.3175,0.3558,0.3285,0.5347,0.3157,0.3285,0.4617,0.4179,0.4215,0.5347,0.3157,0.3869
69592,0.3175,0.3558,0.3285,0.3631,0.3157,0.3285,0.4617,0.4179,0.4215,0.4617,0.3157,0.3678
69610,0.3175,0.3558,0.3285,0.3796,0.3157,0.3285,0.4617,0.4179,0.4215,0.4617,0.3157,0.3696
69632,0.3175,0.3558,0.3285,0.3796,0.3157,0.3285,0.4617,0.4179,0.4544,0.4617,0.3157,0.3733
69712,0.3175,0.3814,0.3285,0.3796,0.3157,0.3285,0.4617,0.4179,0.4544,0.4617,0.3157,0.3761
69725,0.3175,0.3814,0.3285,0.3796,0.3157,0.3285,0.4617,0.4179,0.4051,0.4617,0.3157,0.3707
69765,0.3175,0.4033,0.3285,0.3796,0.3157,0.3285,0.4617,0.4179,0.4051,0.4617,0.3157,0.3731
69790,0.3175,0.4033,0.3285,0.3796,0.354,0.3285,0.4617,0.4179,0.4051,0.4617,0.3175,0.3773
69822,0.3175,0.4033,0.3285,0.3796,0.354,0.3285,0.4015,0.4179,0.4051,0.4179,0.3175,0.3707
69888,0.3175,0.4033,0.3285,0.3796,0.354,0.3285,0.4015,0.385,0.4051,0.4051,0.3175,0.367
69942,0.4234,0.4033,0.3285,0.3796,0.354,0.3285,0.4015,0.385,0.4051,0.4234,0.3285,0.3788
69945,0.4234,0.4033,0.3285,0.3796,0.354,0.3285,0.3175,0.385,0.4051,0.4234,0.3175,0.3694
70070,0.4234,0.4033,0.3285,0.5091,0.354,0.3285,0.3175,0.385,0.4051,0.5091,0.3175,0.3838
70078,0.4234,0.4033,0.3285,0.5091,0.354,0.3285,0.3175,0.385,0.4179,0.5091,0.3175,0.3852
70123,0.4234,0.4033,0.3285,0.3996,0.354,0.3285,0.3175,0.385,0.4179,0.4234,0.3175,0.3731
70238,0.3686,0.4033,0.3285,0.3996,0.354,0.3285,0.3175,0.385,0.4179,0.4179,0.3175,0.367
70306,0.3686,0.4033,0.3285,0.3996,0.354,0.3285,0.3175,0.385,0.3777,0.4033,0.3175,0.3625
70319,0.3686,0.4033,0.3285,0.3996,0.4179,0.3285,0.3175,0.385,0.3777,0.4179,0.3175,0.3696
70363,0.3686,0.4033,0.3285,0.3996,0.3321,0.3285,0.3175,0.385,0.3777,0.4033,0.3175,0.3601
70378,0.3686,0.4033,0.3285,0.4161,0.3321,0.3285,0.3175,0.385,0.3777,0.4161,0.3175,0.3619
70388,0.4288,0.4033,0.3285,0.4161,0.3321,0.3285,0.3175,0.385,0.3777,0.4288,0.3175,0.3686
70421,0.4288,0.438,0.3285,0.4161,0.3321,0.3285,0.3175,0.385,0.3777,0.438,0.3175,0.3725
70452,0.4288,0.438,0.3285,0.4161,0.4142,0.3285,0.3175,0.385,0.3777,0.438,0.3175,0.3816
70468,0.4288,0.438,0.3285,0.4161,0.4142,0.3285,0.3175,0.385,0.4069,0.438,0.3175,0.3848
70474,0.4288,0.438,0.3285,0.4161,0.3266,0.3285,0.3175,0.385,0.4069,0.438,0.3175,0.3751
70501,0.4288,0.438,0.3285,0.4161,0.3266,0.3285,0.3175,0.385,0.4434,0.4434,0.3175,0.3792
70554,0.458,0.438,0.3285,0.4161,0.3266,0.3285,0.3175,0.385,0.4434,0.458,0.3175,0.3824
70658,0.458,0.438,0.3285,0.4161,0.3266,0.3285,0.3011,0.385,0.4434,0.458,0.3011,0.3806
70661,0.458,0.438,0.3285,0.4781,0.3266,0.3285,0.3011,0.385,0.4434,0.4781,0.3011,0.3875
70792,0.458,0.438,0.3285,0.4781,0.3796,0.3285,0.3011,0.385,0.4434,0.4781,0.3011,0.3934
70836,0.4361,0.438,0.3285,0.4781,0.3796,0.3285,0.3011,0.385,0.4434,0.4781,0.3011,0.3909
70842,0.4361,0.438,0.3285,0.4781,0.4142,0.3285,0.3011,0.385,0.4434,0.4781,0.3011,0.3948
70855,0.4361,0.438,0.3285,0.4781,0.4142,0.3285,0.3011,0.385,0.4434,0.4781,0.3011,0.3948
70911,0.4361,0.438,0.3285,0.4781,0.4142,0.3285,0.2792,0.385,0.4434,0.4781,0.2792,0.3923
71009,0.4361,0.438,0.3285,0.4781,0.4142,0.3285,0.2792,0.385,0.0201,0.4781,0.0201,0.3453
71012,0.4361,0.438,0.3285,0.4781,0.2774,0.3285,0.2792,0.385,0.0201,0.4781,0.0201,0.3301
71097,0.4361,0.438,0.3285,0.3631,0.2774,0.3285,0.2792,0.385,0.0201,0.438,0.0201,0.3173
71198,0.4361,0.438,0.3285,0.3631,0.2774,0.3285,0.4398,0.385,0.0201,0.4398,0.0201,0.3352
71242,0.4361,0.438,0.3285,0.3631,0.3504,0.3285,0.4398,0.385,0.0201,0.4398,0.0201,0.3433
71305,0.4197,0.438,0.3285,0.3631,0.3504,0.3285,0.4398,0.385,0.0201,0.4398,0.0201,0.3415
71344,0.4197,0.438,0.3285,0.3631,0.3504,0.3285,0.4398,0.385,0.312,0.4398,0.312,0.3739
71350,0.4197,0.438,0.3285,0.3631,0.4836,0.3285,0.4398,0.385,0.312,0.4836,0.312,0.3887
71426,0.4197,0.438,0.3285,0.3631,0.4836,0.3285,0.4398,0.385,0.312,0.4836,0.312,0.3887
71484,0.4197,0.438,0.3285,0.3631,0.4836,0.3285,0.4398,0.3996,0.312,0.4836,0.312,0.3903
71488,0.4197,0.438,0.3285,0.3631,0.4836,0.3285,0.2847,0.3996,0.312,0.4836,0.2847,0.3731
71570,0.4197,0.438,0.3285,0.3631,0.3303,0.3285,0.2847,0.3394,0.312,0.438,0.2847,0.3494
71594,0.4398,0.438,0.3285,0.3631,0.3303,0.3285,0.2847,0.3394,0.312,0.4398,0.2847,0.3516
71604,0.4398,0.438,0.3285,0.3631,0.3485,0.3285,0.2847,0.3394,0.312,0.4398,0.2847,0.3536
71657,0.4544,0.438,0.3285,0.3631,0.3485,0.3285,0.2847,0.3394,0.312,0.4544,0.2847,0.3552
71664,0.4307,0.438,0.3285,0.3631,0.3485,0.3285,0.2847,0.3394,0.312,0.438,0.2847,0.3526
71685,0.542,0.438,0.3285,0.3631,0.3485,0.3285,0.2847,0.3394,0.312,0.542,0.2847,0.365
71708,0.542,0.438,0.3285,0.4471,0.3485,0.3285,0.2847,0.3394,0.312,0.542,0.2847,0.3743
71754,0.542,0.438,0.3285,0.4471,0.3485,0.3285,0.3212,0.3394,0.312,0.542,0.312,0.3784
71853,0.542,0.438,0.3285,0.4471,0.219,0.3285,0.3212,0.3394,0.312,0.542,0.219,0.364
71895,0.542,0.438,0.3285,0.4471,0.3084,0.3285,0.3212,0.3394,0.312,0.542,0.3084,0.3739
71922,0.542,0.438,0.3285,0.4471,0.3723,0.3285,0.3212,0.3394,0.312,0.542,0.312,0.381
71959,0.542,0.438,0.3285,0.4471,0.312,0.3285,0.3212,0.3394,0.312,0.542,0.312,0.3743
71985,0.4288,0.438,0.3285,0.4471,0.312,0.3285,0.3212,0.3394,0.312,0.4471,0.312,0.3617
72017,0.3759,0.438,0.3285,0.4471,0.312,0.3285,0.3212,0.3394,0.312,0.4471,0.312,0.3558
72026,0.3759,0.438,0.3285,0.4471,0.312,0.3285,0.3212,0.3394,0.312,0.4471,0.312,0.3558
72033,0.3759,0.438,0.3285,0.4471,0.2956,0.3285,0.3212,0.3394,0.312,0.4471,0.2956,0.354
72077,0.4745,0.438,0.3285,0.4471,0.2956,0.3285,0.3212,0.3394,0.312,0.4745,0.2956,0.365
72088,0.3029,0.438,0.3285,0.4471,0.2956,0.3285,0.3212,0.3394,0.312,0.4471,0.2956,0.3459
72089,0.2336,0.438,0.3285,0.4471,0.2956,0.3285,0.3212,0.3394,0.312,0.4471,0.2336,0.3382
72091,0.4124,0.438,0.3285,0.4471,0.2956,0.3285,0.3212,0.3394,0.312,0.4471,0.2956,0.3581
72108,0.4124,0.438,0.3285,0.4471,0.3139,0.3285,0.3212,0.3394,0.312,0.4471,0.312,0.3601
72115,0.4124,0.438,0.3285,0.4471,0.3139,0.3285,0.3212,0.3394,0.3339,0.4471,0.3139,0.3625
72128,0.4124,0.438,0.3285,0.4471,0.4051,0.3285,0.3212,0.3394,0.3339,0.4471,0.3212,0.3727
72155,0.4124,0.438,0.3285,0.4471,0.4051,0.3285,0.3212,0.3394,0.3942,0.4471,0.3212,0.3794
72205,0.4872,0.438,0.3285,0.4471,0.4051,0.3285,0.3212,0.3394,0.3942,0.4872,0.3212,0.3877
72278,0.4872,0.438,0.3285,0.4471,0.4051,0.3285,0.3212,0.5219,0.3942,0.5219,0.3212,0.408
72311,0.4872,0.438,0.3285,0.385,0.4051,0.3285,0.3212,0.5219,0.3942,0.5219,0.3212,0.4011
72323,0.4872,0.438,0.3285,0.385,0.4124,0.3285,0.3212,0.5219,0.3942,0.5219,0.3212,0.4019
72401,0.4872,0.438,0.3285,0.385,0.4124,0.3285,0.5055,0.5219,0.3942,0.5219,0.3285,0.4224
72418,0.4872,0.438,0.3285,0.4069,0.4124,0.3285,0.5055,0.5219,0.3942,0.5219,0.3285,0.4248
72434,0.4562,0.438,0.3285,0.4069,0.4124,0.3285,0.5055,0.5219,0.3942,0.5219,0.3285,0.4213
72480,0.4562,0.438,0.3285,0.4069,0.3084,0.3285,0.5055,0.5219,0.3942,0.5219,0.3084,0.4098
72503,0.4562,0.438,0.3285,0.4526,0.3084,0.3285,0.5055,0.5219,0.3942,0.5219,0.3084,0.4149
72504,0.4562,0.438,0.3285,0.4526,0.3084,0.3285,0.5055,0.5219,0.3522,0.5219,0.3084,0.4102
72512,0.4562,0.438,0.3285,0.3796,0.3084,0.3285,0.5055,0.5219,0.3522,0.5219,0.3084,0.4021
72583,0.4562,0.438,0.3285,0.3796,0.3084,0.3285,0.5055,0.5219,0.354,0.5219,0.3084,0.4023
72587,0.396,0.438,0.3285,0.3796,0.3084,0.3285,0.5055,0.5219,0.354,0.5219,0.3084,0.3956
72591,0.4672,0.438,0.3285,0.3796,0.3084,0.3285,0.5055,0.5219,0.354,0.5219,0.3084,0.4035
72592,0.4343,0.438,0.3285,0.3796,0.3084,0.3285,0.5055,0.5219,0.354,0.5219,0.3084,0.3999
72598,0.4343,0.438,0.3285,0.3796,0.4872,0.3285,0.5055,0.5219,0.354,0.5219,0.3285,0.4197
72646,0.4343,0.438,0.3285,0.3796,0.4872,0.3285,0.5055,0.4599,0.354,0.5055,0.3285,0.4128
72651,0.4617,0.438,0.3285,0.3796,0.4872,0.3285,0.5055,0.4599,0.354,0.5055,0.3285,0.4159
72655,0.4617,0.438,0.3285,0.3796,0.4872,0.3285,0.5055,0.4599,0.354,0.5055,0.3285,0.4159
72658,0.4617,0.438,0.3285,0.3796,0.4872,0.3285,0.4252,0.4599,0.354,0.4872,0.3285,0.407
72712,0.4617,0.438,0.3285,0.3796,0.4872,0.3285,0.3522,0.4599,0.354,0.4872,0.3285,0.3988
72747,0.4617,0.438,0.3285,0.3796,0.4781,0.3285,0.3522,0.4599,0.354,0.4781,0.3285,0.3978
72748,0.5602,0.438,0.3285,0.3796,0.4781,0.3285,0.3522,0.4599,0.354,0.5602,0.3285,0.4088
72784,0.5602,0.438,0.3285,0.3796,0.4781,0.3285,0.3522,0.4599,0.4215,0.5602,0.3285,0.4163
72799,0.5602,0.438,0.3285,0.3796,0.4781,0.3285,0.5109,0.4599,0.4215,0.5602,0.3285,0.4339
72826,0.5602,0.438,0.3285,0.3796,0.4781,0.3285,0.3522,0.4599,0.4215,0.5602,0.3285,0.4163
72872,0.5602,0.438,0.3285,0.3796,0.4781,0.3285,0.3522,0.354,0.4215,0.5602,0.3285,0.4045
72929,0.5602,0.438,0.3285,0.3796,0.4142,0.3285,0.4197,0.354,0.4215,0.5602,0.3285,0.4049
72964,0.5602,0.438,0.3285,0.3796,0.4142,0.3285,0.4471,0.354,0.4215,0.5602,0.3285,0.408
72968,0.5602,0.427,0.3285,0.3796,0.4142,0.3285,0.4471,0.354,0.4215,0.5602,0.3285,0.4067
73018,0.5055,0.427,0.3285,0.3796,0.4142,0.3285,0.4471,0.354,0.4215,0.5055,0.3285,0.4007
73025,0.4252,0.427,0.3285,0.3796,0.4142,0.3285,0.4471,0.354,0.4215,0.4471,0.3285,0.3917
73035,0.4252,0.427,0.3285,0.3796,0.4142,0.3285,0.4471,0.5766,0.4215,0.5766,0.3285,0.4165
73040,0.4252,0.427,0.3285,0.3796,0.3358,0.3285,0.4471,0.5766,0.4215,0.5766,0.3285,0.4078
73087,0.4726,0.427,0.3285,0.3796,0.3358,0.3285,0.4471,0.5766,0.4215,0.5766,0.3285,0.413
73112,0.4726,0.427,0.3285,0.3796,0.3358,0.3285,0.4471,0.5766,0.4453,0.5766,0.3285,0.4157
73168,0.4726,0.427,0.3285,0.3796,0.3358,0.3285,0.4471,0.5766,0.4106,0.5766,0.3285,0.4118
73197,0.4726,0.427,0.3285,0.3796,0.312,0.3285,0.4471,0.5766,0.4106,0.5766,0.312,0.4092
73234,0.4726,0.427,0.3285,0.3796,0.312,0.3285,0.469,0.5766,0.4106,0.5766,0.312,0.4116
73258,0.4726,0.427,0.3285,0.3796,0.3522,0.3285,0.469,0.5766,0.4106,0.5766,0.3285,0.4161
73262,0.4726,0.427,0.3285,0.3796,0.4142,0.3285,0.469,0.5766,0.4106,0.5766,0.3285,0.423
73268,0.4726,0.427,0.3285,0.3796,0.4142,0.3285,0.469,0.5073,0.4106,0.5073,0.3285,0.4153
73318,0.5365,0.427,0.3285,0.3796,0.4142,0.3285,0.469,0.5073,0.4106,0.5365,0.3285,0.4224
73335,0.5675,0.427,0.3285,0.3796,0.4142,0.3285,0.469,0.5073,0.4106,0.5675,0.3285,0.4258
73354,0.5675,0.427,0.3285,0.3796,0.4142,0.3285,0.469,0.4544,0.4106,0.5675,0.3285,0.4199
73393,0.5675,0.427,0.3285,0.4653,0.4142,0.3285,0.469,0.4544,0.4106,0.5675,0.3285,0.4294
73445,0.5675,0.427,0.3285,0.4653,0.4142,0.3285,0.469,0.4544,0.4526,0.5675,0.3285,0.4341
73493,0.3139,0.427,0.3285,0.4653,0.4142,0.3285,0.469,0.4544,0.4526,0.469,0.3139,0.4059
73526,0.3139,0.427,0.3285,0.4653,0.4215,0.3285,0.469,0.4544,0.4526,0.469,0.3139,0.4067
73534,0.3139,0.427,0.3285,0.4653,0.3832,0.3285,0.469,0.4544,0.4526,0.469,0.3139,0.4025
