timestamp,rtl81399,rtl81390,rtl81393,rtl81397,rtl81398,rtl81392,rtl81394,rtl81395,rtl81391,rtl81396,max,min,avg
15608,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
16207,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
16208,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
16807,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
16808,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
17407,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
17408,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
18007,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
18008,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
18607,0.7717,0.7645,0.7699,0.7663,0.7717,0.7754,0.7681,0.7681,0.7681,0.7645,0.7754,0.7645,0.7688
18608,0.7717,0.7645,0.7699,0.7663,0.7717,0.7754,0.7681,0.7681,0.7681,0.7645,0.7754,0.7645,0.7688
19207,0.7717,0.7645,0.7699,0.7663,0.7717,0.7754,0.7681,0.7681,0.7681,0.7645,0.7754,0.7645,0.7688
19208,0.7717,0.7645,0.7699,0.7663,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.769
19807,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
19808,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
20407,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
20408,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
21007,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
21008,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
21607,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
21608,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
22207,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
22208,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
22807,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
22808,0.7717,0.7645,0.7699,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7645,0.7754,0.7645,0.7692
23407,0.7717,0.7645,0.7717,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7697
23408,0.7717,0.7645,0.7717,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7697
24007,0.7717,0.7645,0.7717,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7697
24008,0.7717,0.7645,0.7717,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7697
24607,0.7717,0.7645,0.7717,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7697
24608,0.7717,0.7645,0.7717,0.7681,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7697
25207,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
25208,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
25807,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
25808,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
26407,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
26408,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
27007,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
27008,0.7717,0.7645,0.7717,0.7736,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7703
27607,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
27608,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
28207,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
28208,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
28807,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
28808,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
29407,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
29408,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
30007,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
30008,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
30607,0.7717,0.7645,0.7717,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7705
30608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
31207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
31208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
31807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
31808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
32407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
32408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
33007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
33008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
33607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
33608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
34207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
34208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
34807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
34808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
35407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
35408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
36007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
36008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
36607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
36608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7681,0.7681,0.7681,0.7754,0.7645,0.7708
37207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
37208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
37807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
37808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
38407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
38408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
39007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
39008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
39607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
39608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
40207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
40208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
40807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
40808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
41407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
41408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
42007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7681,0.7681,0.7754,0.7645,0.7716
42008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
42607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
42608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
43207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
43208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
43807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
43808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
44407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
44408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
45007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
45008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
45607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
45608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
46207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
46208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
46807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
46808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
47407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7699,0.7754,0.7754,0.7681,0.7754,0.7645,0.7723
47408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
48007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
48008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
48607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
48608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
49207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
49208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
49807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
49808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
50407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
50408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
51007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
51008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
51607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
51608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
52207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
52208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
52807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
52808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
53407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
53408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
54007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
54008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
54607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
54608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
55207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
55208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
55807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
55808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
56407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
56408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
57007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
57008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
57607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
57608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
58207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
58208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
58807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
58808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
59407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
59408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
60007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
60008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
60607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
60608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
61207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
61208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
61807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
61808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
62407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
62408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
63007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
63008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
63607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
63608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
64207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
64208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
64807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
64808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
65407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
65408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
66007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
66008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
66607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
66608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
67207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
67208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
67807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
67808,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7681,0.7754,0.7645,0.7725
68407,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7736,0.7754,0.7645,0.773
68408,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7736,0.7754,0.7645,0.773
69007,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7732
69008,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7732
69607,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7732
69608,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7732
70207,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7732
70208,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7732
70807,0.7717,0.7645,0.7754,0.7754,0.7717,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7732
70808,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
71407,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
71408,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
72007,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
72008,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
72607,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
72608,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
73207,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
73208,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
73807,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
73808,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
74407,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
74408,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
75007,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
75008,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
75607,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
75608,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
76207,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
76208,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
76807,0.7717,0.7645,0.7754,0.7754,0.7754,0.7754,0.7717,0.7754,0.7754,0.7754,0.7754,0.7645,0.7736
