timestamp,legacy_pcnet1,legacy_pcnet8,legacy_pcnet5,legacy_pcnet2,legacy_pcnet6,legacy_pcnet3,legacy_pcnet0,legacy_pcnet9,legacy_pcnet7,max,min,avg
63129,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63134,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63153,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63157,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63160,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63165,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63173,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63183,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63226,0.8394,0.8139,0.8066,0.7828,0.7682,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7934
63240,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63241,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63243,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63256,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63259,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63260,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63267,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63273,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63306,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63309,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63341,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63380,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63394,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63396,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63453,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63495,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63522,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63540,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63582,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63604,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63637,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63653,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63670,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63706,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63724,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63761,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63788,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63796,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63802,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63804,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63866,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63876,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63889,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63894,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63922,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63945,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63956,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63961,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63969,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
63986,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64004,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64010,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64032,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64080,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64081,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64091,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64092,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64109,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64141,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64143,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64147,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64156,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64172,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64178,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64194,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64200,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64206,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64217,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64226,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64240,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64279,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64281,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64288,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64306,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64325,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64385,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64418,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64424,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64439,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64466,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64484,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64513,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64538,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64560,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64564,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64567,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64636,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64654,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64683,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64688,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64689,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64721,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64751,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64757,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64790,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64816,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64895,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64902,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64908,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64944,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
64961,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65041,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65047,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65053,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65069,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65103,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65104,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65127,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65148,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65171,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65258,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65283,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65297,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65340,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65363,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65374,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65386,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65411,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65460,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65461,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65487,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65501,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65515,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65558,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65583,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65602,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65649,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65668,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65704,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65733,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65756,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65764,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65826,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65855,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65862,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65932,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65952,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65958,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65980,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
65985,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66000,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66004,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66005,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66015,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66044,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66094,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66129,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66175,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66237,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66261,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66274,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66296,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66310,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66338,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66344,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66349,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66423,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66424,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66426,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66427,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66435,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66531,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66562,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66570,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66588,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66620,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66623,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66633,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66658,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66664,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66677,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66692,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66733,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66739,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66740,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66746,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66764,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66774,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66775,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66798,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66824,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66834,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66899,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66948,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66954,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
66959,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
67003,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
67026,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
67052,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
67146,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
67164,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
67196,0.8394,0.8139,0.8066,0.7828,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.794
67225,0.8394,0.8139,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7944
67232,0.8394,0.8139,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7944
67261,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67295,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67321,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67338,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67368,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67377,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67382,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67387,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67453,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67459,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67465,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67511,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67522,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67524,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67538,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67547,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67555,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67566,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67664,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67742,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67784,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67790,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67798,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67805,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67865,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67884,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67896,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
67962,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
68052,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
68088,0.8394,0.8157,0.8066,0.7865,0.7737,0.7682,0.8777,0.7263,0.7573,0.8777,0.7263,0.7946
