timestamp,legacy_es13704,legacy_es13707,legacy_es13708,legacy_es13705,legacy_es13706,legacy_es13703,legacy_es13702,legacy_es13700,legacy_es13709,legacy_es13701,max,min,avg
207,0.784,0.5617,0.642,0.7407,0.6358,0.7469,0.7469,0.7531,0.5062,0.7716,0.784,0.5062,0.6889
208,0.784,0.5617,0.642,0.7407,0.6358,0.7469,0.7469,0.7531,0.5062,0.7716,0.784,0.5062,0.6889
209,0.784,0.5617,0.642,0.7407,0.6358,0.7469,0.7469,0.7531,0.5062,0.7716,0.784,0.5062,0.6889
210,0.784,0.5617,0.642,0.7407,0.6358,0.7469,0.7469,0.7531,0.5062,0.7716,0.784,0.5062,0.6889
211,0.784,0.5617,0.642,0.7407,0.6358,0.7469,0.7469,0.7531,0.5062,0.7716,0.784,0.5062,0.6889
213,0.8148,0.5617,0.642,0.7407,0.6358,0.7531,0.7469,0.7531,0.5062,0.7716,0.8148,0.5062,0.6926
214,0.8148,0.5617,0.642,0.7407,0.6358,0.7531,0.7469,0.7531,0.5062,0.7716,0.8148,0.5062,0.6926
215,0.8148,0.5617,0.642,0.7407,0.6358,0.7531,0.7469,0.7531,0.5062,0.7716,0.8148,0.5062,0.6926
217,0.8148,0.5617,0.642,0.7407,0.6358,0.7531,0.7469,0.7531,0.5062,0.7716,0.8148,0.5062,0.6926
218,0.8148,0.5617,0.642,0.7407,0.6358,0.7531,0.7469,0.7531,0.5309,0.7716,0.8148,0.5309,0.6951
219,0.8148,0.5617,0.642,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.8148,0.5309,0.6957
220,0.821,0.5617,0.642,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.821,0.5309,0.6963
221,0.821,0.5617,0.642,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.821,0.5309,0.6963
222,0.821,0.5617,0.642,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.821,0.5309,0.6963
223,0.821,0.5617,0.642,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.821,0.5309,0.6963
224,0.821,0.5988,0.642,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.821,0.5309,0.7
225,0.821,0.5988,0.642,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.821,0.5309,0.7
226,0.821,0.5988,0.7469,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7716,0.821,0.5309,0.7105
227,0.821,0.5988,0.7469,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7901,0.821,0.5309,0.7124
228,0.821,0.5988,0.7469,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7901,0.821,0.5309,0.7124
229,0.821,0.5988,0.7469,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7901,0.821,0.5309,0.7124
231,0.821,0.5988,0.7469,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7901,0.821,0.5309,0.7124
232,0.821,0.5988,0.7469,0.7407,0.642,0.7531,0.7469,0.7531,0.5309,0.7901,0.821,0.5309,0.7124
233,0.821,0.5988,0.7469,0.7407,0.642,0.784,0.7469,0.7531,0.5309,0.7901,0.821,0.5309,0.7154
234,0.8272,0.5988,0.7469,0.7407,0.6481,0.784,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7173
235,0.8272,0.6049,0.7469,0.7407,0.6481,0.784,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7179
236,0.8272,0.6049,0.7469,0.7407,0.6481,0.784,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7179
237,0.8272,0.6049,0.7469,0.7407,0.6481,0.784,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7179
238,0.8272,0.6049,0.7469,0.7407,0.6481,0.784,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7179
239,0.8272,0.6049,0.7469,0.7407,0.6481,0.7901,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7185
240,0.8272,0.6049,0.7469,0.7469,0.6481,0.7901,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7191
241,0.8272,0.6049,0.7469,0.7531,0.6481,0.7901,0.7469,0.7531,0.537,0.7901,0.8272,0.537,0.7197
242,0.8272,0.6049,0.7469,0.7531,0.6481,0.7901,0.7469,0.7531,0.5926,0.7901,0.8272,0.5926,0.7253
243,0.8272,0.6049,0.7469,0.7531,0.6481,0.7901,0.7469,0.7531,0.5926,0.7901,0.8272,0.5926,0.7253
244,0.8272,0.6049,0.7469,0.7531,0.6481,0.7901,0.7469,0.7531,0.5926,0.7901,0.8272,0.5926,0.7253
245,0.8272,0.6049,0.7469,0.7531,0.6481,0.7901,0.7469,0.7531,0.5926,0.7901,0.8272,0.5926,0.7253
246,0.8272,0.6049,0.7469,0.7531,0.6481,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7265
247,0.8272,0.6049,0.7469,0.7531,0.6481,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7265
248,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
249,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
250,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
251,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
252,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
254,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
255,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
256,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
259,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
260,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
261,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
262,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
263,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.7901,0.8272,0.5926,0.7272
264,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.821,0.8272,0.5926,0.7302
265,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.821,0.8272,0.5926,0.7302
266,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7593,0.7531,0.5926,0.821,0.8272,0.5926,0.7302
268,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7531,0.5926,0.821,0.8272,0.5926,0.7309
269,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7531,0.5926,0.821,0.8272,0.5926,0.7309
270,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7531,0.5926,0.821,0.8272,0.5926,0.7309
271,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7531,0.5926,0.8519,0.8519,0.5926,0.7339
272,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7531,0.5926,0.8519,0.8519,0.5926,0.7339
273,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7531,0.5926,0.8519,0.8519,0.5926,0.7339
274,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7593,0.5926,0.8519,0.8519,0.5926,0.7346
275,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7352
276,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7352
277,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7352
278,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7352
279,0.8272,0.6049,0.7469,0.7531,0.6543,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7352
280,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
281,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
282,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
283,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
284,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
286,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
287,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
288,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
289,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
291,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
292,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5926,0.8519,0.8519,0.5926,0.7358
293,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8519,0.8519,0.5988,0.7364
294,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8519,0.8519,0.5988,0.7364
295,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8519,0.8519,0.5988,0.7364
296,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8519,0.8519,0.5988,0.7364
297,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.858,0.858,0.5988,0.737
300,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.858,0.858,0.5988,0.737
301,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.858,0.858,0.5988,0.737
302,0.8272,0.6049,0.7469,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.858,0.858,0.5988,0.737
303,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
304,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
305,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
306,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
307,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
309,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
310,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
311,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7654,0.7654,0.5988,0.8642,0.8642,0.5988,0.7383
312,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7778,0.7654,0.5988,0.8642,0.8642,0.5988,0.7395
313,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7778,0.7654,0.5988,0.8642,0.8642,0.5988,0.7395
315,0.8272,0.6049,0.7531,0.7531,0.6605,0.7901,0.7778,0.7654,0.5988,0.8642,0.8642,0.5988,0.7395
316,0.8272,0.6049,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.5988,0.8642,0.8642,0.5988,0.7401
317,0.8272,0.6049,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.5988,0.8642,0.8642,0.5988,0.7401
318,0.8272,0.6049,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.6173,0.8642,0.8642,0.6049,0.742
319,0.8272,0.7531,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.6173,0.8642,0.8642,0.6173,0.7568
320,0.8272,0.7531,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.6173,0.8642,0.8642,0.6173,0.7568
321,0.8272,0.7531,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.6173,0.8642,0.8642,0.6173,0.7568
322,0.8272,0.7531,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.6173,0.8642,0.8642,0.6173,0.7568
323,0.8272,0.7531,0.7593,0.7531,0.6605,0.7901,0.7778,0.7654,0.6173,0.8642,0.8642,0.6173,0.7568
324,0.8272,0.7531,0.7593,0.7531,0.6605,0.7901,0.7778,0.7716,0.6173,0.8642,0.8642,0.6173,0.7574
325,0.8272,0.7531,0.7593,0.7531,0.6605,0.7901,0.7778,0.7716,0.6173,0.8642,0.8642,0.6173,0.7574
326,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7716,0.6173,0.8642,0.8642,0.6173,0.7593
327,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7716,0.6173,0.8642,0.8642,0.6173,0.7593
328,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7716,0.6173,0.8642,0.8642,0.6173,0.7593
329,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
330,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
331,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
333,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
334,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
335,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
336,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
337,0.8272,0.7531,0.7593,0.7531,0.6605,0.8086,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7599
338,0.8272,0.7531,0.7593,0.7531,0.6605,0.821,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7611
339,0.8272,0.7531,0.7593,0.7531,0.6605,0.821,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7611
340,0.8272,0.7531,0.7593,0.7531,0.6605,0.821,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7611
341,0.8272,0.7531,0.7593,0.7531,0.6605,0.821,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7611
342,0.8272,0.7531,0.7593,0.7531,0.6605,0.821,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7611
343,0.8272,0.7531,0.7593,0.7531,0.6605,0.821,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7611
345,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
346,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
347,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
348,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
349,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
352,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
353,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
354,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
356,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
357,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
358,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
359,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
360,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
361,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
362,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
363,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
364,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
368,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
369,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
370,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
371,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
372,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
373,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
374,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
375,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.6173,0.8642,0.8642,0.6173,0.7624
376,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7648
377,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7648
378,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7648
379,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7648
380,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7648
381,0.8272,0.7531,0.7593,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7648
382,0.8272,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.771
383,0.8272,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.771
384,0.8272,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.771
385,0.8272,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.771
386,0.8272,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.771
388,0.8272,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.771
389,0.8333,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7716
390,0.8333,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7716
391,0.8333,0.7531,0.821,0.7531,0.6605,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7716
393,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
394,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
395,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
396,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
397,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
398,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
399,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
400,0.8333,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7821
401,0.8395,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7827
402,0.8395,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7827
403,0.8395,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7827
404,0.8395,0.7531,0.821,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7827
405,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7833
406,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7833
407,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7833
408,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7833
409,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.7778,0.642,0.8642,0.8642,0.642,0.7833
410,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8642,0.8642,0.642,0.784
412,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8642,0.8642,0.642,0.784
413,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7846
414,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7846
415,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7846
416,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7846
417,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7846
418,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7846
419,0.8395,0.7531,0.8272,0.7531,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7846
421,0.8395,0.7531,0.8272,0.7593,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7852
423,0.8395,0.7531,0.8272,0.7593,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7852
424,0.8395,0.7531,0.8272,0.7593,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7852
425,0.8395,0.7531,0.8272,0.7593,0.7654,0.8333,0.7778,0.784,0.642,0.8704,0.8704,0.642,0.7852
426,0.8395,0.7531,0.8333,0.7593,0.7654,0.8333,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7864
427,0.8395,0.7531,0.8333,0.7593,0.7654,0.8333,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7864
428,0.8395,0.7531,0.8333,0.7593,0.7654,0.8333,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7864
429,0.8395,0.7531,0.8333,0.7593,0.7654,0.8333,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7864
430,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
431,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
433,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
434,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
435,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
437,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
438,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
439,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
440,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
441,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
442,0.8395,0.7531,0.8333,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.787
443,0.8395,0.7531,0.8395,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7877
444,0.8395,0.7531,0.8395,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7877
445,0.8395,0.7531,0.8457,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7883
446,0.8395,0.7531,0.8457,0.7593,0.7654,0.8395,0.7778,0.7901,0.642,0.8704,0.8704,0.642,0.7883
