timestamp,legacy_e10004,legacy_e10009,legacy_e10006,legacy_e10008,legacy_e10002,legacy_e10000,legacy_e10007,legacy_e10005,legacy_e10003,max,min,avg
1450,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1451,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1452,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1456,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1459,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1460,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1461,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1462,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1463,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1464,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1465,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1467,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1468,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1469,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1470,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1471,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1472,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1474,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1475,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1476,0.6333,0.5955,0.6276,0.6096,0.6257,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6154
1478,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1479,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1480,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1481,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1482,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1484,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1485,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1487,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1488,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1489,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1490,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1491,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1493,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1494,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1495,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1496,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1497,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1499,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1500,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1502,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1505,0.6333,0.5955,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6159
1507,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1508,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1509,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1511,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1513,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1514,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1516,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1517,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6087,0.6333,0.5766,0.6172
1519,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6333,0.5766,0.6179
1520,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6333,0.5766,0.6179
1521,0.6333,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6333,0.5766,0.6179
1522,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1523,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1524,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1525,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1526,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1527,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1528,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1530,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1531,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6153,0.6352,0.5766,0.6181
1532,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1533,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1534,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1535,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1537,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1538,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1539,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1540,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1541,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1542,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1543,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1544,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1545,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1546,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1548,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1549,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1550,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1551,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1553,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1554,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1555,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1556,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1557,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1558,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1559,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1560,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1562,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1563,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1564,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1565,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1568,0.6352,0.6068,0.6276,0.6096,0.6304,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6185
1569,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1571,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1572,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1573,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1574,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1575,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1577,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1578,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1579,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1580,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1582,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1583,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1584,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1585,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1586,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1587,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1588,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1589,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1591,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1592,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5766,0.6304,0.6181,0.6352,0.5766,0.6188
1593,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1594,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1595,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1598,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1600,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1602,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1604,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1605,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1606,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1607,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1608,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1610,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1611,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1612,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5784,0.6304,0.6181,0.6352,0.5784,0.619
1613,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1614,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1617,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1619,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1620,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1621,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1622,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1623,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1624,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1625,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1626,0.6352,0.6068,0.6276,0.6096,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6193
1628,0.6352,0.6068,0.6276,0.6276,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6213
1629,0.6352,0.6068,0.6276,0.6276,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6213
1630,0.6352,0.6068,0.6276,0.6276,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6213
1631,0.6352,0.6068,0.6276,0.6276,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6213
1632,0.6352,0.6068,0.6276,0.6276,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6213
1634,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6214
1636,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6214
1637,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6214
1640,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6214
1641,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6214
1642,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6304,0.6181,0.6352,0.5813,0.6214
1643,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1644,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1645,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1646,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1648,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1649,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1650,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1651,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1652,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1653,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1654,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1655,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1656,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1657,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1658,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1659,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1660,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1662,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1665,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1671,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1672,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1673,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1675,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1676,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1677,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1678,0.6352,0.6068,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6216
1679,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1680,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1683,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1684,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1686,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1687,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1688,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1691,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1692,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1693,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1694,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1695,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1697,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1698,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1699,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1700,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1701,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1702,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1703,0.6352,0.6115,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6221
1704,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1705,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1706,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1708,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1709,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1711,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1712,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1713,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1714,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1716,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1718,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1719,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1720,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1722,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1723,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1725,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1728,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1729,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1730,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1731,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1732,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1733,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1735,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1736,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1738,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1739,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1740,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
1741,0.6352,0.6134,0.6276,0.6285,0.6333,0.6314,0.5813,0.6323,0.6181,0.6352,0.5813,0.6223
