timestamp,cs4231a8,cs4231a4,cs4231a1,cs4231a3,cs4231a9,cs4231a6,cs4231a5,cs4231a0,cs4231a7,cs4231a2,max,min,avg
215,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
216,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
217,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.9203,0.9203,0.8841,0.9058
218,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.9203,0.9203,0.8841,0.9058
219,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
220,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
221,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
222,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
223,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
224,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
225,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
226,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
227,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9065
228,0.8986,0.9203,0.9058,0.9058,0.9058,0.9058,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.9073
229,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
230,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
231,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
232,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
233,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
234,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
235,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
236,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
237,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
238,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
239,0.8986,0.9203,0.9058,0.9058,0.9058,0.913,0.9058,0.8913,0.913,0.9203,0.9203,0.8913,0.908
240,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
241,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
242,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
243,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
244,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
245,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
246,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
247,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
248,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
249,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
250,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
251,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
252,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
253,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
254,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
255,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
256,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
257,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
258,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
259,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
260,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
261,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
262,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
263,0.8986,0.9203,0.9058,0.9058,0.9203,0.913,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9101
264,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
265,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
266,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
267,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
268,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
269,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
270,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
271,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
272,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
273,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
274,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
275,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
276,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
277,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
278,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
279,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
280,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
281,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
282,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
283,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8913,0.913,0.9203,0.9203,0.8913,0.9109
284,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
285,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
286,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
287,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
288,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
289,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
290,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
291,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
292,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
293,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
294,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
295,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
296,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
297,0.8986,0.9203,0.9058,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9116
298,0.8986,0.9203,0.913,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9123
299,0.8986,0.9203,0.9203,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.913
300,0.8986,0.9203,0.9203,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.913
301,0.8986,0.9203,0.9203,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.913
302,0.8986,0.9203,0.9203,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.913
303,0.8986,0.9203,0.9203,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.913
304,0.8986,0.9203,0.9203,0.9058,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.913
305,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
306,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
307,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
308,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
309,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
310,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
311,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
312,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
313,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
314,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
315,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
316,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
317,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
318,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
319,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
320,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
321,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
322,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
323,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
324,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
325,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
326,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
327,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
328,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
329,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
330,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
331,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
332,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
333,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
334,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
335,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
336,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
337,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
338,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
339,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.8986,0.913,0.9203,0.9203,0.8986,0.9138
340,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
341,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
342,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
343,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
344,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
345,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
346,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
347,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
348,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
349,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
350,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
351,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
352,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
353,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
354,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
355,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
356,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
357,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
358,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
359,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
360,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
361,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
362,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
363,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
364,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
365,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
366,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
367,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
368,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
369,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
370,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
371,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
372,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
373,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
374,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
375,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
376,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
377,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
378,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
379,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
380,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
381,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
382,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
383,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
384,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
385,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
386,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
387,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
388,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
389,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
390,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
391,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
392,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
393,0.8986,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.8986,0.9145
394,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
395,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
396,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
397,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
398,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
399,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
400,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
401,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
402,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
403,0.9058,0.9203,0.9203,0.913,0.9203,0.9203,0.913,0.9058,0.913,0.9203,0.9203,0.9058,0.9152
