timestamp,legacy_cs4231a9,legacy_cs4231a6,legacy_cs4231a1,legacy_cs4231a2,legacy_cs4231a5,legacy_cs4231a3,legacy_cs4231a7,legacy_cs4231a4,legacy_cs4231a0,legacy_cs4231a8,max,min,avg
53196,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53223,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53277,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53340,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53426,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53443,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53456,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53465,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53469,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53484,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53492,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53503,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53536,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53540,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53544,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53546,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53548,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53594,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53615,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53629,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53646,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53657,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53679,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53758,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53765,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53821,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53827,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53833,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53835,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53839,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53844,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53851,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53866,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53895,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53906,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53917,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53932,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53939,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53944,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53970,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53971,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
53999,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54004,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54011,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54019,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54025,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54029,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54030,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54034,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54040,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54051,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54068,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54085,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54087,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54089,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54090,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54095,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54106,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54112,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54121,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54126,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54175,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54186,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54220,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54228,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54281,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54300,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54306,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54307,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54315,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54338,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54339,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54393,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54394,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54403,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54435,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54450,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54477,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54509,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54512,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54515,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54527,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54531,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54535,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54601,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54608,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54645,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54658,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54677,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54679,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54682,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54687,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54725,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54728,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54758,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54786,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54790,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54800,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54803,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54804,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54828,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54836,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54851,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54856,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54858,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54888,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54890,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54904,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54924,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54925,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54958,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54961,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54963,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
54966,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55000,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55007,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55008,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55037,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55052,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55053,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55107,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55111,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55145,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55196,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55200,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55203,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55207,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55223,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55261,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55319,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55339,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55380,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55383,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55414,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55419,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55433,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55448,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55453,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55469,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55471,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55479,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55484,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55502,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55504,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55509,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55564,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55565,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55581,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55621,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55623,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55669,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55675,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55687,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55719,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55729,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55797,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55816,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55825,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55830,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55849,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55858,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55876,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55877,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55891,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55900,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55984,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55994,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
55999,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56015,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56032,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56046,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56050,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56073,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56079,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56119,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56121,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56127,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56131,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56133,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56200,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56220,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56226,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56242,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56244,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56248,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56285,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56288,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56298,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56311,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56345,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56376,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56379,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56406,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56409,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56411,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56426,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56450,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56458,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56494,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56495,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56549,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56581,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
56590,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
